Data Year,Utility Number,Utility Name,Short Form,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,1683,"Big Horn County Elec Coop, Inc",,MT,3088,587,.,.,3675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3088,587,.,.,3675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1683,"Big Horn County Elec Coop, Inc",,WY,265,30,.,.,295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,265,30,.,.,295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1702,City of Biggs - (CA),Y,CA,648,37,3,.,688,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1708,Big Sandy Rural Elec Coop Corp,,KY,12015,1078,9,.,13102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12015,1078,9,0,13102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1723,"Big Bend Electric Coop, Inc",,WA,16,16,0,0,32,3866,1244,2227,0,7337,0,0,0,0,0,794,494,182,0,1470,4676,1754,2409,0,8839,2254,3474,560,0,6288,0,0,0,0,0,0,0,0,0,0
2014,1738,Bonneville Power Administration,,ID,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1738,Bonneville Power Administration,,OR,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1738,Bonneville Power Administration,,WA,.,51,2,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,2,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1753,City of Biwabik - (MN),Y,MN,621,54,0,0,675,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1763,"Black River Electric Coop, Inc - (SC)",,SC,.,.,.,.,.,27712,4031,19,.,31762,.,.,.,.,.,.,.,.,.,.,27712,4031,19,.,31762,481731,109807,121340,.,712878,2580,.,.,.,2580,4200,.,.,.,4200
2014,1769,"Black Hills Electric Coop, Inc",,SD,178,61,0,0,239,8118,1169,0,0,9287,0,0,0,0,0,0,0,0,0,0,8296,1230,0,0,9526,110794,29972,0,0,140766,0,0,0,0,0,192,2,0,0,194
2014,1775,Black River Electric Coop - (MO),,MO,.,.,.,.,.,20351,3666,.,.,24017,.,.,.,.,.,.,.,.,.,.,20351,3666,.,.,24017,304824,131266,.,.,436090,.,.,.,.,.,.,.,.,.,.
2014,1776,City of Black River Falls,,WI,793,284,0,0,1077,0,0,0,0,0,0,0,0,0,0,1394,227,0,0,1621,2187,511,0,0,2698,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,1780,Black Warrior Elec Member Corp,,AL,21095,5527,2,.,26624,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,21095,5527,2,.,26624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1826,City of Blakely - (GA),Y,GA,2037,400,6,.,2443,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1839,City of Blanding - (UT),Y,UT,542,.,.,.,542,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1883,Blue Earth Light & Water,,MN,712,1,.,.,713,.,.,.,.,.,.,.,.,.,.,928,312,58,.,1298,1640,313,58,.,2011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1884,BENCO Electric Cooperative,,MN,13300,900,178,.,14378,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13300,900,178,.,14378,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1886,Blue Grass Energy Coop Corp,,KY,53336,2686,10,.,56032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53336,2686,10,.,56032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1889,Blue Ridge Elec Member Corp - (NC),,NC,.,.,.,.,.,66963,7787,6,.,74756,.,.,.,.,.,.,.,.,.,.,66963,7787,6,.,74756,691767,256313,104640,.,1052720,4000,.,.,.,4000,.,.,.,.,.
2014,1891,Blue Ridge Mountain EMC - (GA),,GA,0,0,0,0,0,25620,7188,0,0,32808,0,0,0,0,0,0,0,0,0,0,25620,7188,0,0,32808,273104.68,165410.76,0,0,438515.44,25509,7188,0,0,32697,0,0,0,0,0
2014,1891,Blue Ridge Mountain EMC - (GA),,NC,0,0,0,0,0,13348,3881,0,0,17229,0,0,0,0,0,0,0,0,0,0,13348,3881,0,0,17229,148720.35,46060.73,0,0,194781.08,13348,3881,0,0,17229,0,0,0,0,0
2014,1892,"Bluebonnet Electric Coop, Inc",,TX,73723,10001,2122,.,85846,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,73724,10001,2122,.,85847,2,.,.,.,2,73724,10001,2103,.,85828,.,.,.,.,.
2014,1898,"Bon Homme Yankton El Assn, Inc",,SD,3191,458,1,.,3650,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3191,458,1,.,3650,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1913,City of Boerne,,TX,.,.,.,.,.,3890,1325,.,.,5215,.,.,.,.,.,.,.,.,.,.,3890,1325,.,.,5215,59272,72839,.,.,132111,.,.,.,.,.,.,.,.,.,.
2014,1936,Bolivar Energy Authority,,TN,0,0,0,0,0,8803,2218,1,0,11022,0,0,0,0,0,0,3,0,0,3,8803,2221,1,0,11025,136870,76499.59,22924,0,236294,8803,2218,1,0,11022,0,0,0,0,0
2014,1955,City of Bridgeport Utilities - (NE),Y,NE,711,178,3,.,892,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,1956,City of Bonners Ferry,Y,ID,800,100,0,0,900,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,1970,Village of Boonville - (NY),Y,NY,1414,181,.,.,1595,409,50,.,.,459,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3195,395,.,.,3590,.,.,.,.,.,.,.,.,.,.
2014,1987,Town of Bostic - (NC),Y,NC,170,.,.,.,170,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1997,City of Boscobel - (WI),,WI,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1423,330,0,0,1753,1423,336,0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2001,Boone Electric Coop,,MO,29980,983,7,.,30970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29980,983,7,.,30970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2008,City of Boulder City - (NV),,NV,175,.,.,.,175,.,.,.,.,.,.,.,.,.,.,6668,978,.,.,7646,6843,978,.,.,7821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2010,City of Bountiful,,UT,15425,1375,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15425,1375,1,0,16801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2049,"Bowie-Cass Electric Coop, Inc",,TX,32659,3975,5,.,36639,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32659,3975,5,.,36639,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2050,City of Bowie - (TX),Y,TX,695,.,.,.,695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2054,City of Bowling Green - (OH),,OH,.,.,.,.,.,12741,1773,84,.,14598,.,.,.,.,.,5,10,10,.,25,12746,1783,94,.,14623,100244,54430,149493,.,304167,.,.,.,.,.,767,19,.,.,786
2014,2056,City of Bowling Green - (KY),,KY,5227,120,0,0,5347,0,0,0,0,0,0,0,0,0,0,18960,4453,6,0,23419,24187,4573,6,0,28766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2086,Town of Boylston - (MA),Y,MA,1936,.,.,.,1936,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2089,Bozrah Light & Power Company,,CT,2620,215,.,.,2835,.,.,.,.,.,.,.,.,.,.,.,5,15,.,20,2620,220,15,.,2855,.,.,.,.,.,.,.,.,.,.,2380,211,.,.,2591
2014,2135,City of Brady - (TX),Y,TX,136,21,.,.,157,2232,606,1,.,2839,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26795,29877,4748,.,61420,.,.,.,.,.,.,.,.,.,.
2014,2138,Brainerd Public Utilities,,MN,6414,907,.,.,7321,.,.,.,.,.,.,.,.,.,.,199,382,29,.,610,6613,1289,29,.,7931,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2144,Town of Braintree - (MA),,MA,.,.,.,.,.,13599,2703,7,.,16309,.,.,.,.,.,.,.,.,.,.,13599,2703,7,.,16309,118086,218545,24968,.,361599,.,.,.,.,.,.,.,.,.,.
2014,2188,City of Breese - (IL),Y,IL,1700,0,.,.,1700,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2192,Bremen Electric Light & Power Co,,IN,1884,.,.,.,1884,.,.,.,.,.,.,.,.,.,.,.,371,31,.,402,1884,371,31,.,2286,.,.,.,.,.,.,.,15,.,15,.,.,.,.,.
2014,2194,City of Brenham - (TX),,TX,5646,1302,21,.,6969,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5646,1302,21,.,6969,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2206,City of Brewster - (MN),,MN,221,38,3,.,262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,221,38,3,.,262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2212,"Broad River Electric Coop, Inc",,NC,409,.,.,.,409,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,409,.,.,.,409,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2212,"Broad River Electric Coop, Inc",,SC,19219,971,4,.,20194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19219,971,4,.,20194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2215,"Bridger Valley Elec Assn, Inc",,UT,279,122,1,.,402,794,59,.,.,853,.,.,.,.,.,680,40,21,.,741,1753,221,22,.,1996,3323,1194,.,.,4517,.,.,.,.,.,.,.,.,.,.
2014,2215,"Bridger Valley Elec Assn, Inc",,WY,100,66,.,.,166,3480,812,174,.,4466,.,.,.,.,.,.,.,6,.,6,3580,878,180,.,4638,30469,37500,10156,.,78125,.,.,.,.,.,.,.,.,.,.
2014,2220,Brigham City Corporation,,UT,6739,958,1,.,7698,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6739,958,1,.,7698,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2247,City of Bristol - (TN),,TN,0,0,0,0,0,14529,325,6,0,14860,0,0,0,0,0,13909,3982,8,0,17899,28438,4307,14,0,32759,267018.75,6560.86,74629.65,0,348209.25,0,0,0,0,0,15808,418,5,0,16231
2014,2248,Bristol Virginia Utilities,,VA,0,0,0,0,0,13685,619,0,0,14304,0,0,0,0,0,0,1915,6,0,1921,13685,2534,6,0,16225,192832.27,12372.76,0,0,205205.03,0,0,0,0,0,731,0,0,0,731
2014,2273,Brodhead Water & Lighting Comm,,WI,0,0,0,0,0,97,133,2,0,232,0,0,0,0,0,1411,179,0,0,1590,1508,312,2,0,1822,134,5593,9865,0,15592,0,0,0,0,0,0,0,0,0,0
2014,2277,City of Broken Bow - (NE),,NE,1751,605,8,.,2364,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1751,605,8,.,2364,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2316,Brown County Rural Elec Assn,,MN,0,.,.,.,0,2346,329,34,.,2709,0,.,.,.,0,933,275,4,.,1212,3279,604,38,.,3921,50122,17210,1693,.,69025,0,.,.,.,0,2802,480,5,.,3287
2014,2354,Brown-Atchison E C A Inc,,KS,2819,393,.,.,3212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2819,393,.,.,3212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2394,Burke-Divide Electric Coop Inc,,ND,2111,1390,.,.,3501,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2111,1390,.,.,3501,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2409,Brownsville Public Utilities Board,,TX,7543,307,5,.,7855,571,4,.,.,575,.,.,.,.,.,34151,6334,367,.,40852,42265,6645,372,.,49282,9860,63,.,.,9923,.,.,.,.,.,.,.,.,.,.
2014,2411,City of Brownsville,,TN,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4190,1134,0,0,5324,4190,1134,4,0,5328,0,0,99281.85,0,99281.85,0,0,0,0,0,0,0,0,0,0
2014,2442,City of Bryan - (TX),,TX,.,.,.,.,.,46466,7729,19,.,54214,.,.,.,.,.,.,.,.,.,.,46466,7729,19,.,54214,642395,548315,132664,.,1323374,.,.,.,.,0,.,.,.,.,.
2014,2485,City of Buffalo - (MN),,MN,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,5297,814,9,.,6120,5297,814,9,.,6120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2487,City of Buford,,GA,1067,420,.,.,1487,.,.,.,.,.,.,.,.,.,.,1323,465,4,.,1792,2390,885,4,.,3279,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2502,"Buckeye Rural Elec Coop, Inc",,OH,16530,741,.,.,17271,1336,42,.,.,1378,.,.,.,.,.,.,.,.,.,.,17866,783,.,.,18649,11,1,.,.,12,.,.,.,.,.,.,.,.,.,.
2014,2507,City of Burbank Water and Power,,CA,.,.,.,.,.,45284,7155,.,.,52439,.,.,.,.,.,.,.,.,.,.,45284,7155,0,.,52439,267682,855800,.,.,1123482,45284,20,.,.,45304,.,.,.,.,.
2014,2545,City of Burley - (ID),,ID,3200,27,0,0,3227,0,0,0,0,0,0,0,0,0,0,601,730,0,0,1331,3801,757,0,0,4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2547,City of Burlingame - (KS),Y,KS,580,114,.,.,694,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2548,City of Burlington Electric - (VT),,VT,434,9,0,.,443,15559,3692,10,.,19261,0,0,.,.,0,599,137,0,.,736,16592,3838,10,.,20440,78117,164474,56113,.,298704,15427,3621,8,.,19056,514,.,.,.,514
2014,2559,City of Burnet - (TX),Y,TX,2209,630,61,0,2900,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2599,Burt County Public Power Dist,,NE,.,.,.,.,0,3343,124,683,.,4150,.,.,.,.,.,.,.,.,.,.,3343,124,683,.,4150,62714,817,24400,.,87931,3343,124,683,.,4150,.,.,334,.,334
2014,2641,"Butler Rural El Coop Assn, Inc - (KS)",,KS,.,.,.,.,0,6470,736,4,.,7210,.,.,.,.,.,.,.,.,.,.,6470,736,4,.,7210,99243,25333,2905,.,127481,6470,736,4,.,7210,.,.,.,.,0
2014,2643,Butler Public Power District - (NE),,NE,4578,545,661,.,5784,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,4578,545,661,.,5784,.,.,.,.,0,.,.,.,.,.,0,0,361,.,361
2014,2650,Borough of Butler - (NJ),,NJ,.,.,.,.,0,10231,1507,.,.,11738,.,.,.,.,.,.,.,.,.,.,10231,1507,.,.,11738,96760,57968,.,.,154728,.,.,.,.,.,.,.,.,.,.
2014,2651,Butler Rural Electric Coop Inc - (OH),,OH,.,.,.,.,0,10797,423,7,.,11227,.,.,.,.,.,.,.,.,.,.,10797,423,7,.,11227,185215,16043,18619,.,219877,10797,423,7,.,11227,5983,.,.,.,5983
2014,2652,Butler County Rural Elec Coop - (IA),,IA,923,.,181,.,1104,5862,.,0,.,5862,.,.,.,.,.,.,.,22,.,22,6785,.,203,.,6988,62755,.,.,.,62755,.,.,.,.,.,88,.,.,.,88
2014,2655,"Butte Electric Coop, Inc",,SD,4672,699,128,.,5499,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4672,699,128,.,5499,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2678,C & L Electric Coop Corp,,AR,19525,2275,10,.,21810,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19525,2275,10,.,21810,.,.,.,.,.,.,.,.,.,.,.,78,.,.,78
2014,2774,CMS Electric Coop Inc,,KS,2013,4004,2,.,6019,.,.,.,.,.,.,.,.,.,.,.,19,.,.,19,2013,4023,2,.,6038,.,.,.,.,.,.,.,.,.,.,.,103,.,.,103
2014,2810,City of Caledonia - (MN),Y,MN,1342,308,.,.,1650,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2812,City of Calhoun - (GA),,GA,.,.,.,.,.,4009,1133,22,.,5164,.,.,.,.,.,.,.,.,.,.,4009,1133,22,.,5164,44308,71204,319500,.,435012,.,.,.,.,.,.,.,.,.,.
2014,2849,Central Electric Power Assn - (MS),,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29414,6027,11,0,35452,29414,6027,11,0,35452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2890,City of Camden,,SC,9267,1370,.,.,10637,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9267,1370,.,.,10637,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2911,"Canadian Valley Elec Coop, Inc",,OK,.,.,.,.,.,21637,2598,31,.,24266,.,.,.,.,.,.,.,.,.,.,21637,2598,31,.,24266,342612,150579,296786,.,789977,.,.,.,.,.,.,.,.,.,.
2014,2955,Canby Utility Board,,OR,6135,693,11,.,6839,.,.,.,.,0,.,.,.,.,.,1,4,1,.,6,6136,697,12,.,6845,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2960,"Caney Fork Electric Coop, Inc",,TN,0,0,0,0,0,26909,4890,5,0,31804,0,0,0,0,0,0,0,0,0,0,26909,4890,5,0,31804,404735,117477.96,99785,0,621998,0,4,5,0,9,0,0,0,0,0
2014,2961,"Caney Valley El Coop Assn, Inc",,KS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3664,1910,.,.,5574,3664,1910,.,.,5574,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2974,Canton Municipal Utilities,,MS,0,0,0,0,0,4392,10,0,0,4402,0,0,0,0,0,70,200,0,0,270,4462,210,0,0,4672,48717,33787,0,.,82504,.,.,.,.,0,.,.,.,.,0
2014,2982,Cape Hatteras Elec Member Corp,,NC,.,.,.,.,.,6529,1084,.,.,7613,.,.,.,.,.,.,.,.,.,.,6529,1084,.,.,7613,95448,38982,.,.,134430,6529,1084,.,.,7613,.,.,.,.,.
2014,2985,"Capital Electric Coop, Inc",,ND,.,.,.,.,.,19376,1946,.,.,21322,0,0,0,.,0,0,0,0,.,0,19376,1946,0,.,21322,208118,124610,.,.,332728,16343,1745,.,.,18088,962,25,.,.,987
2014,2986,"Cam Wal Electric Coop, Inc",,SD,2106,179,104,.,2389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2106,179,104,.,2389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2998,"Carbon Power & Light, Inc",,WY,.,.,.,.,.,4841,1182,52,.,6075,.,.,.,.,.,.,.,.,.,.,4841,1182,52,.,6075,37490,55104,30725,.,123319,4841,1182,52,.,6075,.,.,.,.,.
2014,3029,City of Carlisle- (IA),Y,IA,1297,244,.,.,1541,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3046,Duke Energy Progress - (NC),,NC,1126175,177814,1892,.,1305881,.,.,.,.,0,.,.,.,.,.,7653,14830,1962,.,24445,1133828,192644,3854,.,1330326,.,.,.,.,0,.,106,105,.,211,117011,866,.,.,117877
2014,3046,Duke Energy Progress - (NC),,SC,133535,23083,111,.,156729,1573,5959,267,.,7799,.,.,.,.,.,134143,25291,489,.,159923,269251,54333,867,.,324451,2050182,345637925,37637608,.,385325715,.,14,28,.,42,8975,96,.,.,9071
2014,3075,Carroll County - (TN),,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12151,3151,2,0,15304,12151,3151,2,0,15304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3076,"Carroll Electric Coop, Inc - (OH)",,OH,10795,1041,10,.,11846,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10795,1041,10,.,11846,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3081,Carroll Electric Member Corp - (GA),,GA,.,.,.,.,.,46867,2419,36,.,49322,.,.,.,.,.,.,.,.,.,.,46867,2419,36,.,49322,689101,126302,238748,.,1054151,46867,2419,36,.,49322,4506,.,0,.,4506
2014,3093,Carroll Electric Coop Corp - (AR),,AR,.,.,.,.,.,73689,5022,30,.,78741,.,.,.,.,.,1434,273,6,.,1713,75123,5295,36,.,80454,1099172,112483,351,.,1212006,.,.,.,.,.,.,.,.,.,.
2014,3093,Carroll Electric Coop Corp - (AR),,MO,.,.,.,.,.,10660,760,.,.,11420,.,.,.,.,.,211,.,.,.,211,10871,760,.,.,11631,152869,18533,.,.,171402,.,.,.,.,.,.,.,.,.,.
2014,3108,City of Cartersville - (GA),,GA,2755,328,.,.,3083,.,.,.,.,.,.,.,.,.,.,3083,972,17,.,4072,5838,1300,17,.,7155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3113,City of Carthage - (MO),,MO,6381,1157,25,.,7563,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6381,1157,25,.,7563,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3138,"Cavalier Rural Elec Coop, Inc",Y,ND,1743,71,28,.,1842,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3153,City of Casey - (IL),Y,IL,1512,192,.,.,1704,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3156,Village of Cashton - (WI),Y,WI,483,34,1,.,518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3186,City of Cavalier - (ND),Y,ND,733,170,0,0,903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3203,Cedar Falls Utilities,,IA,.,.,.,.,0,2023,162,196,.,2381,0,0,0,.,0,14428,1879,67,.,16374,16451,2041,263,.,18755,24131,67490,35985,.,127606,0,0,0,.,0,491,.,.,.,491
2014,3205,Cedar-Knox Public Power Dist,,NE,.,.,.,.,0,5411,696,1163,.,7270,0,0,0,.,0,0,4,0,.,4,5411,700,1163,.,7274,107544,111038,9390,.,227972,0,0,0,.,0,0,0,0,.,0
2014,3208,Cedarburg Light & Water Comm,,WI,0,23,2,0,25,0,0,0,0,0,0,0,0,0,0,5239,904,2,0,6145,5239,927,4,0,6170,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,3222,Central Alabama Electric Coop,,AL,.,.,.,.,.,40063,1788,12,.,41863,.,.,.,.,.,.,.,.,.,.,40063,1788,12,.,41863,601472,81863,20956,.,704291,15641,.,.,.,15641,4613,.,.,.,4613
2014,3226,"Central Rural Electric Cooperative, Inc",,OK,7058,1419,.,.,8477,9133,2582,17,.,11732,.,.,.,.,.,.,.,.,.,.,16191,4001,17,.,20209,120491,337926,113974,.,572391,16191,4001,.,.,20192,.,.,.,.,.
2014,3227,City of Center - (CO),Y,CO,760,191,45,.,996,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,3236,"Central Electric Coop, Inc - (SD)",,SD,6486,603,164,0,7253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6486,603,164,0,7253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3240,Central Electric Coop Inc - (OR),,OR,.,.,.,.,.,27836,2626,1634,.,32096,.,.,.,.,.,.,.,1,.,1,27836,2626,1635,.,32097,456495,101265,110433,.,668193,27836,2626,1634,.,32096,.,.,.,.,.
2014,3245,"Central Florida Elec Coop, Inc",,FL,.,.,.,.,.,29895,2550,269,.,32714,.,.,.,.,.,20,.,.,.,20,29915,2550,269,.,32734,346051,78338,39531,.,463920,29895,2550,0,.,32445,.,.,.,.,.
2014,3248,Central Georgia El Member Corp,,GA,.,.,.,.,.,48372,4495,111,.,52978,.,.,.,.,.,.,2,.,.,2,48372,4497,111,.,52980,792660,164408,235602,.,1192670,48158,4668,87,.,52913,6176,.,.,.,6176
2014,3249,Central Hudson Gas & Elec Corp,,NY,106786,15,.,.,106801,.,.,.,.,.,.,.,.,.,.,178073,21494,.,.,199567,284859,21509,.,.,306368,.,.,.,.,.,.,322,.,.,322,.,.,.,.,.
2014,3250,Central Electric Membership Corp. - (NC),,NC,22051,.,.,.,22051,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22051,.,.,.,22051,.,.,.,.,.,19806,.,.,.,19806,.,.,.,.,.
2014,3264,Central Lincoln People's Ut Dt,,OR,.,.,.,.,.,32705,5437,181,.,38323,.,.,.,.,.,128,4,.,.,132,32833,5441,181,.,38455,388448,178797,100598,.,667843,.,.,.,.,.,.,.,.,.,.
2014,3265,Cleco Power LLC,,LA,.,.,.,.,.,240167,40959,592,.,281718,0,0,0,.,0,316,27,.,.,343,240483,40986,592,.,282061,3657110,2781860,2203454,.,8642424,.,.,.,.,.,0,0,0,.,0
2014,3266,Central Maine Power Co,,ME,0,0,101,0,101,557463,62524,2569,0,622556,557463,62524,2569,0,622556,7820,1284,133,0,9237,565283,63808,2803,0,631894,3522858,2487398,363203,0,6373459,538900,41891,0,0,580791,0,0,0,0,0
2014,3273,"Central New Mexico El Coop, Inc",,NM,.,.,.,.,.,17194,46,244,.,17484,.,.,.,.,.,.,.,.,.,.,17194,46,244,.,17484,109457,1997,67435,.,178889,.,.,.,.,.,.,.,.,.,.
2014,3278,AEP Texas Central Company,,TX,38,36,49,0,123,698916,112222,4485,0,815623,0,0,0,0,0,88,4185,124,0,4397,699042,116443,4658,0,820143,9672807,6587938,254975,0,16515720,698902,112125,4366,0,815393,0,0,0,0,0
