Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Demand,Unnamed: 7,Energy Sources (Megawatthours),Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Disposition,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Electric Revenues,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2014,1640,City of Bessemer Utilities,AL,Municipal,SERC,74.5,64.5,0,348859,0,.,0,0,0,0,0,348859,322833,0,0,0,26026,348859,34419,.,0,0,0,1763,36182,O
2014,1651,Bethel Utilities Corp,AK,Investor Owned,AK,5.9,7,13933,.,.,.,0,.,.,0,.,13933,13933,.,.,.,.,13933,7751.8,.,.,.,.,.,7751.8,O
2014,1675,Big Horn Rural Electric Co,WY,Cooperative,WECC,16,18,.,138269,.,.,0,.,.,0,.,138269,131502,.,.,.,6767,138269,13704,.,.,.,.,319,14023,O
2014,1683,"Big Horn County Elec Coop, Inc",MT,Cooperative,WECC,17.2,17.3,.,69074,.,.,0,.,.,0,.,69074,62243,.,.,.,6831,69074,6450,.,.,.,.,75.2,6525.2,O
2014,1692,Big Rivers Electric Corp,KY,Cooperative,SERC,1598,1705,6669469,2994287,3663928,3475891,188037,22543,22543,0,.,9851793,.,9610026,.,.,241767,9851793,.,.,493405.9,.,12365.8,88.1,505859.8,O
2014,1708,Big Sandy Rural Elec Coop Corp,KY,Cooperative,RFC,44.7,82.8,.,259081,.,.,0,.,.,0,.,259081,244348,.,.,.,14733,259081,26671,.,.,.,.,792,27463,O
2014,1723,"Big Bend Electric Coop, Inc",WA,Cooperative,WECC,149.3,60,.,573315,.,.,0,.,.,0,.,573315,542408,.,.,380,30527,573315,32448.2,0,0,0,0,293.1,32741.3,O
2014,1736,Blachly-Lane County Coop El Assn,OR,Cooperative,WECC,25.5,36.2,.,171313,.,.,0,.,.,0,.,171313,165152,.,.,308,5853,171313,12187,.,.,.,.,139,12326,O
2014,1738,Bonneville Power Administration,OR,Federal,WECC,7861,10643,86719003,3644874,98584,95852,2732,72026084,72026084,0,.,90366609,7157165,82121347,0,1088097,.,90366609,151997,0,2567431,.,895659,.,3615087,O
2014,1763,"Black River Electric Coop, Inc - (SC)",SC,Cooperative,SERC,152.5,223.6,.,742174,.,.,0,.,.,0,.,742174,712878,.,.,385,28911,742174,79621.4,.,.,.,.,369.7,79991.1,O
2014,1764,Black Diamond Power Co,WV,Investor Owned,RFC,10.2,16,.,62092,.,.,0,.,.,0,.,62092,56232,.,.,.,5860,62092,7563.8,.,.,.,.,.,7563.8,O
2014,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,WECC,23.8,42.7,.,156297,.,.,0,.,.,0,.,156297,143338,806,.,522,11631,156297,17211.5,.,61.2,.,.,82.3,17355,O
2014,1775,Black River Electric Coop - (MO),MO,Cooperative,SERC,90.6,125.2,.,490947,.,.,0,.,.,0,.,490947,462454,.,.,1215,27278,490947,42554,.,.,.,.,918,43472,O
2014,1776,City of Black River Falls,WI,Municipal,MISO,10.9,11,5983,56854,0,0,.,0,0,.,.,62837,60043,0,.,332,2462,62837,7143,.,0,0,0,59.4,7202.4,O
2014,1780,Black Warrior Elec Member Corp,AL,Cooperative,SERC,98.8,135.8,.,450270,.,.,0,.,.,0,.,450270,412081,.,.,.,38189,450270,45462.1,.,.,.,.,.,45462.1,O
2014,1818,City of Blaine - (WA),WA,Municipal,,10.3,15.3,.,78651,.,.,0,.,.,0,.,78651,74024,.,.,.,4627,78651,5343,.,.,.,.,233,5576,O
2014,1857,Block Island Power Co,RI,Investor Owned,NPCC,4,1,12537,9,.,.,0,.,.,0,.,12546,10671,.,35,493,1347,12546,5724,.,.,.,.,.,5724,O
2014,1869,City of Bloomfield - (IA),IA,Municipal,SERC,6.4,5.7,61,29201,.,.,0,.,.,0,.,29262,27472,.,348,.,1442,29262,2869,.,.,.,.,117,2986,O
2014,1883,Blue Earth Light & Water,MN,Municipal,MRO,12.1,9.6,50,59544,.,.,0,.,.,0,.,59594,56577,.,.,312,2705,59594,5410,.,.,.,295,49.5,5754.5,O
2014,1884,BENCO Electric Cooperative,MN,Cooperative,MRO,58.3,50.5,.,290397,.,.,0,.,.,0,.,290397,279051,.,.,.,11346,290397,34296.9,.,.,.,.,.,34296.9,O
2014,1886,Blue Grass Energy Coop Corp,KY,Cooperative,RFC,245,381,.,1398378,.,.,0,.,.,0,.,1398378,1332654,.,1456,.,64268,1398378,129805,.,.,.,.,2936,132741,O
2014,1889,Blue Ridge Elec Member Corp - (NC),NC,Cooperative,SERC,203,382,.,1366518,.,.,0,.,.,0,.,1366518,1100324,195930,.,2797,67467,1366518,125915,.,14421,.,.,.,140336,O
2014,1890,Blue Ridge Electric Coop Inc - (SC),SC,Cooperative,SERC,245,361,.,1102975,.,.,0,.,.,0,.,1102975,1054720,.,.,.,48255,1102975,139404,.,.,.,.,4112,143516,O
2014,1891,Blue Ridge Mountain EMC - (GA),GA,Cooperative,SERC,129.4,224.6,0,686823,0,.,0,0,0,0,0,686823,639560,0,0,3148,44115,686823,83141,.,0,0,0,3124,29125,O
2014,1892,"Bluebonnet Electric Coop, Inc",TX,Cooperative,TRE,405.8,494.7,.,2090375,.,.,0,.,.,0,.,2090375,1957372,.,.,3651,129352,2090375,217250.9,.,.,.,1918.6,3426.4,222595.9,O
2014,1896,City of Bluffton - (IN),IN,Municipal,RFC,53,44,.,319279,.,.,0,.,.,0,.,319279,310445,.,.,.,8834,319279,23032,.,.,.,.,.,23032,O
2014,1898,"Bon Homme Yankton El Assn, Inc",SD,Cooperative,MRO,19.7,22.4,.,89557,.,.,0,.,.,0,.,89557,85407,.,.,198,3952,89557,8607.8,.,.,.,.,357,8964.8,O
2014,1913,City of Boerne,TX,Municipal,TRE,31.8,41,.,146569,.,.,0,.,.,0,.,146569,132111,.,.,6471,7987,146569,14974,.,.,.,.,.,14974,O
2014,1936,Bolivar Energy Authority,TN,Municipal,SERC,52,58.2,0,254152,0,.,0,0,0,0,0,254152,241136,0,0,0,13016,254152,28154,.,0,0,0,971,29125,O
2014,1997,City of Boscobel - (WI),WI,Municipal,MISO,9.6,7.2,0,45633,0,0,.,0,0,.,.,45633,44079,0,.,0,1554,45633,4276.2,.,0,0,0,27.6,4303.8,O
2014,2001,Boone Electric Coop,MO,Cooperative,SERC,130.4,126.2,.,596580,.,.,0,.,.,0,.,596580,571070,.,.,1147,24363,596580,55335,.,.,.,.,457,55792,O
2014,2008,City of Boulder City - (NV),NV,Municipal,WECC,47.4,26.3,.,161970,.,.,0,.,.,0,.,161970,150303,.,1804,145,9718,161970,13420.7,.,.,.,.,.,13420.7,O
2014,2010,City of Bountiful,UT,Municipal,WECC,76.8,48.3,28749,286622,.,.,0,.,.,0,-17988,297383,283186,.,1457,3381,9359,297383,25966,.,.,.,.,476,26442,O
2014,2049,"Bowie-Cass Electric Coop, Inc",TX,Cooperative,SPP,147.6,210.4,.,680527,.,.,0,.,.,0,.,680527,635362,.,.,850,44315,680527,74887.5,.,.,.,58.1,1134.3,76079.9,O
2014,2054,City of Bowling Green - (OH),OH,Municipal,RFC,101.5,79.7,.,526804,.,.,0,.,.,0,.,526804,515960,5495,2841,.,2508,526804,49763,.,525,.,.,884,51172,O
2014,2056,City of Bowling Green - (KY),KY,Municipal,SERC,191.2,161.4,0,933613,0,.,0,0,0,0,0,933613,904806,0,0,2105,26702,933613,84766,.,0,0,0,2485,87251,O
2014,2089,Bozrah Light & Power Company,CT,Municipal,NPCC,31.2,28.3,.,212171,.,.,0,.,.,0,.,212171,209157,.,108,.,2906,212171,19219.9,.,.,.,.,42.9,19262.8,O
2014,2138,Brainerd Public Utilities,MN,Municipal,MRO,39.5,32,5601,186738,.,.,0,.,.,0,.,192339,185427,4125,.,.,2787,192339,17866.7,.,142.3,.,.,274.2,18283.2,O
2014,2144,Town of Braintree - (MA),MA,Municipal,NPCC,83,67.7,80481,313162,32722,.,32722,.,.,0,.,426365,361599,52906,9391,1516,953,426365,49846,.,14985,-99,.,592,65324,O
2014,2152,Powerex Corporation,CN,Wholesale Power Marketer,WECC,.,.,.,20352012,.,.,0,.,.,0,.,20352012,.,19674947,.,.,677065,20352012,.,.,841303.1,.,.,.,841303.1,O
2014,2172,Brazos Electric Power Coop Inc,TX,Cooperative,TRE,3156,3102,7136298,9332571,.,.,0,.,.,0,.,16468869,.,16228776,.,.,240093,16468869,.,.,951221,.,141486,6634,1099341,O
2014,2182,City of Breckenridge- (MN),MN,Municipal,MRO,7.7,8.8,.,44949,.,.,0,.,.,0,.,44949,40761,.,759,.,3429,44949,3226,.,.,.,.,137,3363,O
2014,2192,Bremen Electric Light & Power Co,IN,Municipal,RFC,27.2,24.7,.,167043,.,.,0,.,.,0,.,167043,161749,.,693,400,4201,167043,12237.8,.,.,.,.,27.6,12265.4,O
2014,2194,City of Brenham - (TX),TX,Municipal,TRE,61.8,52.3,.,302453,.,.,0,.,.,0,.,302453,288128,.,.,.,14325,302453,26449.7,.,.,117.5,.,513.5,27080.7,O
2014,2206,City of Brewster - (MN),MN,Municipal,MRO,1.1,1,.,4534,.,.,0,.,.,0,.,4534,4111,.,.,.,423,4534,504.2,.,.,.,.,.,504.2,O
2014,2212,"Broad River Electric Coop, Inc",SC,Cooperative,SERC,79,119,0,365828,.,.,0,.,.,0,.,365828,342973,.,.,.,22855,365828,45780.3,.,.,.,.,842.3,46622.6,O
2014,2215,"Bridger Valley Elec Assn, Inc",WY,Cooperative,WECC,22.9,25.3,.,163309,.,.,0,.,.,0,.,163309,153807,.,.,527,8975,163309,12143.9,.,.,.,.,113.9,12257.8,O
2014,2220,Brigham City Corporation,UT,Municipal,WECC,37.2,24.2,4442,160140,.,.,0,.,.,0,.,164582,150611,.,.,7374,6597,164582,11984,.,.,.,.,.,11984,O
2014,2247,City of Bristol - (TN),TN,Municipal,SERC,149.1,288.2,0,947930,0,.,0,0,0,0,0,947930,904438,0,0,776,42716,947930,86666,.,0,0,0,10359,97025,O
2014,2248,Bristol Virginia Utilities,VA,Municipal,SERC,90.7,144.7,0,556811,0,.,0,0,0,0,0,556811,536009,0,0,0,20802,556811,53245,.,0,0,0,1828,55073,O
2014,2273,Brodhead Water & Lighting Comm,WI,Municipal,MISO,6.9,6.1,0,34414,0,0,.,0,0,.,.,34414,32654,0,.,177,1583,34414,3764,.,0,0,0,42.4,3806.4,O
2014,2277,City of Broken Bow - (NE),NE,Municipal,MRO,15.7,18.9,143,95297,.,.,0,.,.,0,.,95440,92052,.,.,2250,1138,95440,7659.7,.,.,.,.,21.2,7680.9,O
2014,2285,City of Brookings - (SD),SD,Municipal,MRO,55.8,56,.,321630,.,.,0,.,.,0,.,321630,309824,.,.,.,11806,321630,24393,.,.,.,.,922,25315,O
2014,2316,Brown County Rural Elec Assn,MN,Cooperative,MRO,18.7,23.8,.,149506,.,.,0,.,.,0,.,149506,143970,.,297,.,5239,149506,14223.5,.,.,.,.,.,14223.5,O
2014,2354,Brown-Atchison E C A Inc,KS,Cooperative,SPP,12.2,9.9,.,53438,.,.,0,.,.,0,.,53438,49901,.,.,.,3537,53438,7026.3,.,.,.,.,18.9,7045.2,O
2014,2394,Burke-Divide Electric Coop Inc,ND,Cooperative,MRO,32.2,45.6,.,243485,.,.,0,.,.,0,.,243485,228943,.,.,735,13807,243485,27582,.,.,.,.,.,27582,O
2014,2409,Brownsville Public Utilities Board,TX,Municipal,TRE,283,284,891530,642226,.,.,0,.,.,0,.,1533756,1242110,11904,39467,28187,212088,1533756,130903,.,470,.,.,30833,162206,O
2014,2411,City of Brownsville,TN,Municipal,SERC,41.6,35.4,0,222712,0,.,0,0,0,0,0,222712,217322,0,0,139,5251,222712,17826,.,0,0,0,537,18363,O
2014,2439,City of Bryan - (OH),OH,Municipal,RFC,38.4,35.6,14299,203532,.,.,0,95,95,0,.,217831,189533,10878,6594,946,9880,217831,18071,.,652,.,.,2786,21509,O
2014,2442,City of Bryan - (TX),TX,Municipal,TRE,303,259,107225,2024939,.,.,0,.,.,0,.,2132164,1323374,739353,.,.,69437,2132164,119061,.,45669,.,21588,7021,193339,O
2014,2481,Cargill Power Markets LLC,MN,Wholesale Power Marketer,MRO,.,.,.,30514936,.,.,0,.,.,0,.,30514936,.,30436925,.,.,78011,30514936,.,.,1340050,.,.,.,1340050,O
2014,2485,City of Buffalo - (MN),MN,Municipal,MRO,26.7,18.1,.,116196,.,.,0,.,.,0,.,116196,109142,.,.,.,7054,116196,12275.8,.,.,.,.,.,12275.8,O
2014,2487,City of Buford,GA,Municipal,SERC,37,32,.,180271,.,.,0,.,.,0,.,180271,172643,.,1893,.,5735,180271,17896,.,.,.,.,.,17896,O
2014,2502,"Buckeye Rural Elec Coop, Inc",OH,Cooperative,RFC,59.2,83.1,.,279709,.,.,0,.,.,0,.,279709,260048,.,598,.,19063,279709,37550.3,.,.,.,.,1479.5,39029.8,O
2014,2507,City of Burbank Water and Power,CA,Municipal,WECC,296,173,507060,2321239,24400,32175,-7775,.,.,0,.,2820524,1123482,1603496,.,.,93546,2820524,163655,.,50151,.,701,13648,228155,O
2014,2545,City of Burley - (ID),ID,Municipal,WECC,21,24,0,115841,0,0,0,0,0,0,0,115841,109450,0,0,3187,3204,115841,6701,0,0,0,0,0,6701,O
2014,2548,City of Burlington Electric - (VT),VT,Municipal,NPCC,63,52.7,150001,196324,373809,369796,4013,.,.,0,-2585,347753,338421,.,.,1196,8136,347753,47086,0,0,0,0,12139,59225,O
2014,2551,City of Burlington - (KS),KS,Municipal,SPP,9.5,5.8,105,37035,.,.,0,.,.,0,.,37140,32737,.,.,4403,.,37140,3948,.,.,.,.,.,3948,O
2014,2599,Burt County Public Power Dist,NE,Political Subdivision,MRO,20,21,.,102762,.,.,0,.,.,0,.,102762,87931,4587,.,.,10244,102762,10830,.,327,.,.,.,11157,O
2014,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Cooperative,SPP,30.8,28,.,135967,.,.,0,.,.,0,.,135967,127481,.,.,.,8486,135967,17776,.,.,.,.,.,17776,O
2014,2643,Butler Public Power District - (NE),NE,Political Subdivision,MRO,44.5,35,.,193024,.,.,0,.,.,0,.,193024,185901,.,.,290,6833,193024,18123,.,.,.,.,78,18201,O
2014,2650,Borough of Butler - (NJ),NJ,Municipal,RFC,44.9,30.8,.,169334,.,.,0,.,.,0,.,169334,154728,.,.,110,14496,169334,22569.5,.,.,.,.,204.8,22774.3,O
2014,2651,Butler Rural Electric Coop Inc - (OH),OH,Cooperative,RFC,44.8,63.5,.,231545,.,.,0,.,.,0,.,231545,219877,.,.,719,10949,231545,31966,.,.,.,.,546,32512,O
2014,2652,Butler County Rural Elec Coop - (IA),IA,Cooperative,MRO,39.1,47.8,.,261163,.,.,0,.,.,0,.,261163,198967,55797,.,118,6281,261163,20369.3,.,4457.7,.,.,-6958,17869,O
2014,2655,"Butte Electric Coop, Inc",SD,Cooperative,MRO,18.8,25.5,.,105218,.,.,0,.,.,0,.,105218,98795,.,.,.,6423,105218,12563,.,.,.,.,118,12681,O
2014,2678,C & L Electric Coop Corp,AR,Cooperative,SPP,93.7,107.1,.,395467,.,.,0,.,.,0,.,395467,361086,.,.,847,33534,395467,39094,.,.,.,.,677,39771,O
2014,2773,City of Cairo - (GA),GA,Municipal,SERC,27.1,24.2,.,143004,.,.,0,.,.,0,.,143004,134592,.,.,.,8412,143004,16826.8,.,.,.,.,.,16826.8,O
2014,2774,CMS Electric Coop Inc,KS,Cooperative,SPP,27.3,25,.,271542,.,.,0,.,.,0,.,271542,265605,.,162,.,5775,271542,27620,.,.,.,.,123.7,27743.7,O
2014,2812,City of Calhoun - (GA),GA,Municipal,SERC,76.7,67,.,445667,.,.,0,.,.,0,.,445667,435012,9621,.,.,1034,445667,38062.3,.,386.4,.,.,.,38448.7,O
2014,2830,Calpine Power America LLC,TX,Retail Power Marketer,TRE,.,.,.,1690113,.,.,0,.,.,0,.,1690113,1683424,.,.,.,6689,1690113,86364.6,.,.,.,.,.,86364.6,O
2014,2842,CP Power Sales Seventeen LLC,MA,Wholesale Power Marketer,,.,.,.,76194,.,.,0,.,.,0,.,76194,.,76194,.,.,.,76194,.,.,21035,.,.,.,21035,O
2014,2849,Central Electric Power Assn - (MS),MS,Cooperative,SERC,179.1,214.7,0,933088,0,.,0,0,0,0,0,933088,892599,0,0,698,39791,933088,92032,.,0,0,0,3235,95267,O
2014,2857,Calpine Energy Services LP,TX,Wholesale Power Marketer,,.,.,.,166740163,.,.,0,.,.,0,.,166740163,.,166671933,.,.,68230,166740163,.,.,7796169.8,.,.,.,7796169.8,O
2014,2888,City of Cambridge - (NE),NE,Municipal,MRO,8.6,7.5,39,48607,.,.,0,.,.,0,.,48646,47298,.,.,.,1348,48646,3342,.,.,49,.,.,3391,O
2014,2890,City of Camden,SC,Municipal,SERC,45.1,47.5,.,203660,.,.,0,.,.,0,-4287,199373,177417,.,2819,.,19137,199373,21735.9,.,.,.,.,.,21735.9,O
2014,2900,City of Cameron,MO,Municipal,SERC,18.2,14,.,83024,.,.,0,.,.,0,.,83024,79581,.,.,.,3443,83024,7727.6,.,.,.,.,.,7727.6,O
2014,2903,Canoochee Electric Member Corp,GA,Cooperative,SERC,96.9,119.3,.,443901,.,.,0,.,.,0,.,443901,419559,.,.,541,23801,443901,47308.1,.,.,.,.,9932.7,57240.8,O
2014,2910,City of Camilla,GA,Municipal,SERC,27.7,25.6,.,145536,.,.,0,.,.,0,.,145536,136722,.,.,1695,7119,145536,13698.5,.,.,.,.,.,13698.5,O
2014,2911,"Canadian Valley Elec Coop, Inc",OK,Cooperative,SPP,159.8,184.4,.,817394,.,.,0,.,.,0,.,817394,789977,.,.,616,26801,817394,68610,.,.,.,.,597,69207,O
2014,2955,Canby Utility Board,OR,Municipal,WECC,32.6,37.3,.,176123,.,.,0,.,.,0,.,176123,171600,.,.,.,4523,176123,10346.3,.,.,.,.,.,10346.3,O
2014,2960,"Caney Fork Electric Coop, Inc",TN,Cooperative,SERC,121.2,185.1,0,660147,0,.,0,0,0,0,0,660147,631032,0,0,0,29115,660147,64983,.,0,0,0,1422,66405,O
2014,2961,"Caney Valley El Coop Assn, Inc",KS,Cooperative,SPP,14.5,12,.,74511,.,.,0,.,.,0,.,74511,70530,.,.,147,3834,74511,9644,.,.,.,.,77,9721,O
2014,2974,Canton Municipal Utilities,MS,Municipal,SERC,28,21,67,130327,.,.,0,.,.,0,.,130394,110430,375,9072,2990,7527,130394,10505,.,375,.,.,.,10880,O
2014,2982,Cape Hatteras Elec Member Corp,NC,Cooperative,SERC,40.3,34.1,.,138600,.,.,0,.,.,0,.,138600,134430,.,.,285,3885,138600,18060,.,.,.,.,497,18557,O
2014,2985,"Capital Electric Coop, Inc",ND,Cooperative,MRO,67.9,77.5,.,339707,.,.,0,.,.,0,.,339707,332728,.,.,1064,5915,339707,31133,.,.,.,.,1093,32226,O
2014,2986,"Cam Wal Electric Coop, Inc",SD,Cooperative,MRO,12.7,14.5,.,67406,.,.,0,.,.,0,.,67406,62183,.,299,.,4924,67406,6604.2,.,.,.,.,44,6648.2,O
2014,2998,"Carbon Power & Light, Inc",WY,Cooperative,WECC,24.5,35.9,.,133284,.,.,0,.,.,0,.,133284,123319,1040,0,615,8310,133284,15233.7,0,81.9,0,0,124.3,15439.9,O
2014,3046,Duke Energy Progress - (NC),NC,Investor Owned,SERC,11518,13458,59570127,6022212,.,.,0,436207,424066,12141,-73936,65530544,44065500,18805548,.,89529,2569967,65530544,3912829.1,.,1102801.8,3100.2,73933.9,79328.7,5171993.7,O
2014,3075,Carroll County - (TN),TN,Municipal,SERC,84.1,92.1,0,451004,0,.,0,0,0,0,0,451004,432053,0,0,287,18664,451004,37088,.,0,0,0,1055,38143,O
2014,3076,"Carroll Electric Coop, Inc - (OH)",OH,Cooperative,RFC,32,44,.,184991,.,.,0,.,.,0,.,184991,173103,.,.,.,11888,184991,22332,.,.,.,.,300,22632,O
2014,3081,Carroll Electric Member Corp - (GA),GA,Cooperative,SERC,205.4,286.3,.,1104387,.,.,0,.,.,0,.,1104387,1060888,.,.,1346,42153,1104387,114295,.,.,.,.,1522,115817,O
2014,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,SPP,439,488,.,1974101,.,.,0,.,.,0,.,1974101,1875874,.,.,2446,95781,1974101,167914,.,.,.,.,2658,170572,O
2014,3107,Carteret-Craven El Member Corp,NC,Cooperative,SERC,139.1,187.1,.,624938,.,.,0,.,.,0,.,624938,585256,.,.,.,39682,624938,65177.6,.,.,.,.,1013.2,66190.8,O
2014,3108,City of Cartersville - (GA),GA,Municipal,SERC,93,83.2,.,525153,.,.,0,28027,.,28027,.,553180,537425,.,4278,.,11477,553180,45557,.,.,.,.,525,46082,O
2014,3113,City of Carthage - (MO),MO,Municipal,SPP,62,48,-624,301717,.,.,0,.,.,0,-7733,293360,287080,0,0,0,6280,293360,24492.5,0,0,.,.,22.5,24515,O
2014,3203,Cedar Falls Utilities,IA,Municipal,MRO,101.2,95,395578,534675,.,.,0,.,.,0,.,930253,497015,420078,.,.,13160,930253,42700.6,.,13464.7,.,2235.3,11566.7,69967.3,O
2014,3205,Cedar-Knox Public Power Dist,NE,Political Subdivision,MRO,46.7,45.4,.,251326,.,.,0,.,.,0,.,251326,227972,9775,.,328,13251,251326,19549,.,629,.,.,.,20178,O
2014,3208,Cedarburg Light & Water Comm,WI,Municipal,MISO,23.3,20,0,109295,0,0,.,0,0,.,.,109295,106098,0,.,197,3000,109295,12046.4,.,0,0,0,122.6,12169,O
2014,3216,City of Celina - (OH),OH,Municipal,RFC,43,46,.,241169,.,.,0,.,.,0,.,241169,222926,.,.,710,17533,241169,19124,.,.,.,.,0,19124,O
2014,3222,Central Alabama Electric Coop,AL,Cooperative,SERC,166,245,.,744232,.,.,0,.,.,0,.,744232,704291,.,.,1129,38812,744232,93482,.,.,.,.,2712,96194,O
2014,3226,"Central Rural Electric Cooperative, Inc",OK,Cooperative,SPP,153.5,155,.,836021,.,.,0,.,.,0,.,836021,798987,.,.,983,36051,836021,62076.2,.,.,.,.,897.9,62974.1,O
2014,3235,City of Central City,NE,Municipal,MRO,8.1,7.9,.,35893,.,.,0,.,.,0,.,35893,32776,.,.,.,3117,35893,3397.2,.,.,.,.,.,3397.2,O
2014,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,MRO,56.9,74,.,346134,.,.,0,.,.,0,.,346134,335728,.,.,.,10406,346134,29604.6,.,.,.,.,76,29680.6,O
2014,3240,Central Electric Coop Inc - (OR),OR,Cooperative,,117,226,.,716223,.,.,0,.,.,0,.,716223,670973,.,.,780,44470,716223,52677,.,.,.,.,418,53095,O
2014,3242,Central Electric Power Coop - (MO),MO,Cooperative,SERC,774,931,.,3755050,.,.,0,.,.,0,.,3755050,.,3755050,.,.,.,3755050,.,.,191534,.,.,1764,193298,O
2014,3245,"Central Florida Elec Coop, Inc",FL,Cooperative,FRCC,113.9,127.5,.,490083,.,.,0,.,.,0,.,490083,464089,.,.,1166,24828,490083,62074.3,.,.,.,.,1958.4,64032.7,O
2014,3248,Central Georgia El Member Corp,GA,Cooperative,SERC,262,316,.,1228022,.,.,0,.,.,0,.,1228022,1192670,.,.,1749,33603,1228022,98730,.,.,5274,.,3622,107626,O
2014,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,NPCC,1060,939,40156,2641768,.,.,0,590202,590202,0,.,2681924,2569449,53860,9582,49033,.,2681924,451778.2,93374.5,3080.1,.,14467.6,18698,581398.4,O
2014,3250,Central Electric Membership Corp. - (NC),NC,Cooperative,SERC,89.6,142.6,.,440040,.,.,0,.,.,0,.,440040,437123,.,.,.,2917,440040,48555.3,.,.,.,.,.,48555.3,O
2014,3255,California Dept. of  Water Resources,CA,State,WECC,1279,1296,1577379,4507228,297120,61438,235682,.,.,0,.,6320289,.,2345639,0,2784675,1189975,6320289,.,.,69152,.,.,.,69152,O
2014,3258,Central Iowa Power Cooperative,IA,Cooperative,MRO,535,561,2157665,789164,2898779,2946829,-48050,.,.,0,.,2898779,.,2817734,.,2272,78773,2898779,.,.,183155.9,.,.,8076,191231.9,O
2014,3264,Central Lincoln People's Ut Dt,OR,Political Subdivision,WECC,165.9,260.8,.,1293610,.,.,0,.,.,0,.,1293610,1268440,.,.,2959,22211,1293610,75515,.,.,.,.,1481,76996,O
2014,3265,Cleco Power LLC,LA,Investor Owned,SPP,2612,1943,9857122,13165601,.,.,0,4560988,4560988,0,.,23022723,8814121,13243792,.,8364,956446,23022723,915322,.,302925,-23530,29935,43577,1268229,O
2014,3266,Central Maine Power Co,ME,Investor Owned,NPCC,1519,1464,.,590229,.,.,0,9347948,9347948,0,-46,590183,348,589835,.,.,.,590183,45.4,471864.8,23910.2,-28341.6,237165.5,22466.9,727111.2,O
2014,3268,Central Missouri Elec Coop Inc,MO,Cooperative,SERC,62,61,.,343858,.,.,0,.,.,0,.,343858,330017,.,227,.,13614,343858,25350,.,.,.,.,246,25596,O
2014,3271,Central Nebraska Pub P&I Dist,NE,Political Subdivision,MRO,84,74,282377,641,.,.,0,.,.,0,.,283018,.,282377,.,641,.,283018,.,.,11507,.,.,6310,17817,O
2014,3273,"Central New Mexico El Coop, Inc",NM,Cooperative,WECC,42.7,40.6,.,253370,.,.,0,.,.,0,.,253370,237953,.,.,.,15417,253370,33629,.,.,.,.,101,33730,O
2014,3278,AEP Texas Central Company,OK,Investor Owned,TRE,.,.,.,.,.,.,0,631576,631576,0,.,0,.,.,.,.,.,.,.,949996,.,.,141946.1,-318781.1,773161,O
2014,3279,"Central Power Elec Coop, Inc",ND,Cooperative,MRO,316.5,477.6,.,2573624,.,.,0,.,.,0,.,2573624,.,2492545,.,.,81079,2573624,.,.,141348.4,.,.,3569.4,144917.8,O
2014,3282,"Central Texas Elec Coop, Inc",TX,Cooperative,,121.9,166.9,.,580041,.,.,0,.,.,0,.,580041,527893,.,.,1288,50860,580041,62432,.,.,.,.,994,63426,O
2014,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,SPP,124.8,119.6,.,926334,.,.,0,.,.,0,-24173,902161,830352,.,.,763,71046,902161,72999.8,.,.,.,.,-1518.2,71481.6,O
2014,3288,Electric Power Fund (CDWR),CA,State,WECC,.,.,.,210958,.,.,0,.,.,0,-7128,203830,.,200186,.,.,3644,203830,.,.,57560,297684,.,.,355244,O
2014,3291,Central Virginia Electric Coop,VA,Cooperative,SERC,148,236,310,734621,0,0,0,0,0,0,0,734931,691428,0,0,1298,42205,734931,82484,0,0,0,0,1420,83904,O
2014,3293,Central Wisconsin Elec Coop,WI,Cooperative,RFC,19.4,21.8,.,107381,.,.,0,.,.,0,.,107381,99087,.,.,260,8034,107381,14745.8,.,.,.,.,99,14844.8,O
