Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,17561,South Plains Electric Coop Inc,Cooperative,,TX,SWPP,"37,378","7,240","7,371",.,"51,989",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,"37,378","7,240","7,371",0,"51,989",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,17561,South Plains Electric Coop Inc,Cooperative,,TX,ERCO,"5,271","2,339",393,.,"8,003",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,271","2,339",393,.,"8,003",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17562,City of South Haven - (MI),Municipal,,MI,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,174","1,254",16,.,"8,444","7,174","1,254",16,.,"8,444",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17564,South Kentucky Rural E C C,Cooperative,,KY,PJM,.,.,.,.,.,"61,948","5,447",624,0,"68,019",.,.,.,.,.,.,.,.,.,.,"61,948","5,447",624,0,"68,019","791,093","86,116","382,608",0,"1,259,817","61,948","5,447",624,0,"68,019",.,.,.,.,.
2019,17564,South Kentucky Rural E C C,Cooperative,,TN,PJM,.,.,.,.,.,153,28,3,0,184,.,.,.,.,.,.,.,.,.,.,153,28,3,0,184,"1,415",576,553,0,"2,544",153,28,3,0,184,.,.,.,.,.
2019,17565,South Louisiana Elec Coop Assn,Cooperative,,LA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,339","4,218",11,.,"21,568","17,339","4,218",11,.,"21,568",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17569,City of South Norwalk - (CT),Municipal,,CT,ISNE,.,.,.,.,0,"5,644","1,317",10,.,"6,971",.,.,.,.,.,.,2,.,.,2,"5,644","1,319",10,.,"6,973","41,191","34,914","11,880",.,"87,985","5,644","1,317",10,.,"6,971",.,.,.,.,.
2019,17571,Borough of South River - (NJ),Municipal,Y,NJ,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,769",672,.,.,"6,441","5,769",672,.,.,"6,441",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17572,South River Elec Member Corp,Cooperative,,NC,CPLE,.,.,.,.,0,"42,563","2,567",2,.,"45,132",.,.,.,.,.,.,.,.,.,.,"42,563","2,567",2,.,"45,132","662,098","147,807","8,417",.,"818,322","42,563","2,567",2,.,"45,132",.,.,.,.,.
2019,17576,"South Side Electric, Inc",Cooperative,Y,ID,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,323",60,.,.,"1,383","1,323",60,.,.,"1,383",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17577,City of South Sioux City,Municipal,,NE,SWPP,"4,764",976,.,.,"5,740",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,764",976,.,.,"5,740",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17585,"Southeastern IL Elec Coop, Inc",Cooperative,,IL,MISO,"22,014","2,200",28,.,"24,242",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"22,014","2,200",28,.,"24,242",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17588,South Vienna Corporation,Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,209,28,.,.,237,209,28,.,.,237,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17589,Town of South Whitley - (IN),Municipal,Y,IN,PJM,0,0,0,.,0,0,0,0,.,0,.,.,.,.,.,904,82,14,.,"1,000",904,82,14,.,"1,000",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17592,Southeast Colorado Power Assn,Cooperative,,CO,WACM,.,.,.,.,.,"7,815","2,669",11,.,"10,495",.,.,.,.,.,.,.,.,.,.,"7,815","2,669",11,.,"10,495","68,671","103,812","27,613",.,"200,096",.,.,.,.,.,.,.,.,.,.
2019,17593,"Southeast Electric Coop, Inc",Cooperative,Y,MT,WAUW,0,.,.,.,0,"2,043",44,3,.,"2,090",.,.,.,.,.,.,.,.,.,.,"2,043",44,3,.,"2,090","18,903","1,702","39,540",.,"60,145",.,.,.,.,.,.,.,.,.,.
2019,17593,"Southeast Electric Coop, Inc",Cooperative,Y,SD,SWPP,.,.,.,.,0,24,.,.,.,24,.,.,.,.,0,2,.,.,.,2,26,.,.,.,26,161,.,.,.,161,.,.,.,.,.,.,.,.,.,.
2019,17593,"Southeast Electric Coop, Inc",Cooperative,Y,WY,WAUW,.,.,.,.,0,10,2,.,.,12,.,.,.,.,.,.,.,.,.,.,10,2,.,.,12,157,90,.,.,247,.,.,.,.,0,.,.,.,.,.
2019,17599,Southeastern Indiana R E M C,Cooperative,,IN,MISO,"25,418","1,884",11,.,"27,313",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"25,418","1,884",11,.,"27,313",.,.,.,.,.,"25,418","1,884",11,.,"27,313","1,266",.,.,.,"1,266"
2019,17603,Southeastern Electric Coop Inc - (OK),Cooperative,,OK,SWPP,.,.,.,.,.,"14,118",926,9,.,"15,053",.,.,.,.,.,.,.,5,.,5,"14,118",926,14,.,"15,058","208,927","21,008","45,126",.,"275,061","14,118",926,14,.,"15,058",.,.,.,.,.
2019,17609,Southern California Edison Co,Investor Owned,,CA,CISO,"6,899","15,416","3,854",.,"26,169","4,523,406","611,059","44,359",.,"5,178,824","2,124",127,3,.,"2,254","16,720","2,384",615,.,"19,719","4,547,025","628,859","48,828",.,"5,224,712","28,461,240","19,802,709","2,072,236",.,"50,336,185","2,692,013","239,132",.,.,"2,931,145","270,113","9,777",.,.,"279,890"
2019,17612,Bear Valley Electric Service,Investor Owned,,CA,CISO,"23,217","1,559",7,0,"24,783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,217","1,559",7,0,"24,783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17631,Southern Illinois Elec Coop,Cooperative,,IL,MISO,.,.,.,.,0,"10,766",495,2,0,"11,263",.,.,.,.,.,.,.,.,.,.,"10,766",495,2,0,"11,263","152,186","22,132","12,735",0,"187,053","10,766",495,2,0,"11,263",.,.,.,.,.
2019,17633,Southern Indiana Gas & Elec Co,Investor Owned,,IN,MISO,.,.,.,.,.,"132,922","19,415",0,0,"152,337",0,0,0,0,0,4,65,114,0,183,"132,926","19,480",114,0,"152,520","1,409,212","1,221,800",.,.,"2,631,012",.,.,.,.,.,.,.,.,.,.
2019,17637,Southern Maryland Elec Coop Inc,Cooperative,,MD,PJM,227,0,.,.,227,"151,163","15,410",.,.,"166,573",.,.,.,.,.,158,110,.,.,268,"151,548","15,520",.,.,"167,068","2,174,650","995,806",.,.,"3,170,456",.,.,.,.,.,.,.,.,.,.
2019,17642,Southern Public Power District,Political Subdivision,,NE,SWPP,0,0,0,0,0,"15,144","2,624","9,473",0,"27,241",0,0,0,0,0,0,0,0,0,0,"15,144","2,624","9,473",0,"27,241","256,489","41,626","681,978",0,"980,093","15,144","2,624","9,473",0,"27,241",0,0,"5,452",0,"5,452"
2019,17643,"Southern Iowa Elec Coop, Inc",Cooperative,,IA,AECI,.,.,.,.,0,"4,562",166,2,.,"4,730",.,.,.,.,.,.,.,1,.,1,"4,562",166,3,.,"4,731","60,695","8,981","7,860",.,"77,536","4,562",166,0,.,"4,728",.,.,.,.,.
2019,17646,"Southern Pine Elec Coop, Inc",Cooperative,,AL,AEC,.,.,.,.,.,"19,806","1,913",5,.,"21,724",.,.,.,.,.,.,.,.,.,.,"19,806","1,913",5,.,"21,724","259,780","182,622","41,278",.,"483,680",.,.,.,.,.,.,.,.,.,.
2019,17647,Southern Pine Electric Cooperative,Cooperative,,MS,MISO,.,.,.,.,0,"62,792","5,292",45,0,"68,129",.,.,.,.,.,0,0,0,0,0,"62,792","5,292",45,0,"68,129","903,382","327,770","625,251",0,"1,856,403",.,.,.,.,.,.,.,.,.,.
2019,17668,City of Southport - (NC),Municipal,Y,NC,CPLE,.,.,.,.,.,"2,488",585,.,.,"3,073",.,.,.,.,.,.,.,.,.,.,"2,488",585,.,.,"3,073","29,924","26,626",.,.,"56,550",.,.,.,.,.,.,.,.,.,.
2019,17671,Southwest Arkansas E C C,Cooperative,,AR,MISO,0,0,0,0,0,"23,983","2,982",0,0,"26,965",0,0,0,0,0,0,6,4,0,10,"23,983","2,988",4,0,"26,975","365,661","117,785",0,0,"483,446","23,983","2,982",4,0,"26,969",0,0,0,0,0
2019,17671,Southwest Arkansas E C C,Cooperative,,OK,MISO,0,0,0,0,0,211,14,0,0,225,0,0,0,0,0,0,0,0,0,0,211,14,0,0,225,"2,578",345,0,0,"2,923",211,14,0,0,225,0,0,0,0,0
2019,17671,Southwest Arkansas E C C,Cooperative,,TX,MISO,0,0,0,0,0,"1,037",73,0,0,"1,110",0,0,0,0,0,0,0,0,0,0,"1,037",73,0,0,"1,110","20,614","1,318",0,0,"21,932","1,037",73,0,0,"1,110",0,0,0,0,0
2019,17681,Southwest Rural Elec Assn Inc,Cooperative,,OK,SWPP,.,.,.,.,.,"3,560",819,9,.,"4,388",.,.,.,.,.,.,.,.,.,.,"3,560",819,9,.,"4,388","45,202","20,384","13,533",.,"79,119","3,560",819,9,.,"4,388",.,.,.,.,.
2019,17681,Southwest Rural Elec Assn Inc,Cooperative,,TX,SWPP,.,.,.,.,.,"2,294",983,20,.,"3,297",.,.,.,.,.,.,.,.,.,.,"2,294",983,20,.,"3,297","28,880","38,843","11,806",.,"79,529","2,294",983,20,.,"3,297",.,.,.,.,.
2019,17683,Southwest Mississippi E P A,Cooperative,,MS,MISO,.,.,.,.,.,"22,956","2,169",15,.,"25,140",.,.,.,.,.,.,.,.,.,.,"22,956","2,169",15,.,"25,140","282,598","84,509","113,459",.,"480,566","22,956","2,169",14,.,"25,139",.,.,.,.,.
2019,17684,Southwest Louisiana E M C,Cooperative,,LA,MISO,"101,191","5,630",6,.,"106,827",.,.,.,.,.,.,.,.,.,.,505,"2,880",31,.,"3,416","101,696","8,510",37,.,"110,243",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17692,Southwest Public Power Dist,Political Subdivision,,NE,SWPP,.,.,.,.,0,"2,229","2,610","1,343",.,"6,182",.,.,.,.,.,.,.,.,.,.,"2,229","2,610","1,343",.,"6,182","36,322","55,077","108,648",.,"200,047",.,.,.,.,.,.,.,.,.,.
2019,17693,"Southwest Texas Elec Coop, Inc",Cooperative,,TX,ERCO,"5,562","3,385",459,.,"9,406",.,.,.,.,.,.,.,.,.,.,.,527,.,.,527,"5,562","3,912",459,.,"9,933",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17694,Southwest Tennessee E M C,Cooperative,,TN,TVA,0,0,0,0,0,"42,385","7,763",1,0,"50,149",0,0,0,0,0,0,2,0,0,2,"42,385","7,765",1,0,"50,151","630,554","143,604","21,663",0,"795,821","42,360","7,297",0,0,"49,657",0,0,0,0,0
2019,17697,Southwestern Electric Coop Inc - (IL),Cooperative,,IL,MISO,0,0,.,0,0,"22,802",592,7,0,"23,401",0,0,0,0,0,0,0,0,0,0,"22,802",592,7,0,"23,401","324,959","102,257","17,702",0,"444,918","22,802",592,7,0,"23,401",0,0,0,0,0
2019,17698,Southwestern Electric Power Co,Investor Owned,,AR,SWPP,"102,981","10,451",326,.,"113,758",0,0,0,.,0,0,0,.,.,0,487,"7,658",316,.,"8,461","103,468","18,109",642,.,"122,219",0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,17698,Southwestern Electric Power Co,Investor Owned,,LA,SWPP,"203,625","12,518",552,.,"216,695",.,.,.,.,.,.,.,.,.,.,"1,271","12,050","1,539",.,"14,860","204,896","24,568","2,091",.,"231,555",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17698,Southwestern Electric Power Co,Investor Owned,,TX,SWPP,"151,065","24,037","3,576",.,"178,678",.,.,.,.,0,.,.,.,.,.,475,"6,147",807,.,"7,429","151,540","30,184","4,383",.,"186,107",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17715,Southwestern Electric Coop Inc - (NM),Cooperative,,CO,PNM,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,6,0,.,.,6,6,0,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17715,Southwestern Electric Coop Inc - (NM),Cooperative,,NM,PNM,618,231,689,.,"1,538",.,.,.,.,.,.,.,.,.,.,816,.,178,.,994,"1,434",231,867,.,"2,532",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17715,Southwestern Electric Coop Inc - (NM),Cooperative,,OK,PNM,2,.,12,.,14,.,.,.,.,.,.,.,.,.,.,.,1,4,.,5,2,1,16,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17715,Southwestern Electric Coop Inc - (NM),Cooperative,,TX,PNM,3,1,7,.,11,.,.,.,.,0,.,.,.,.,.,5,.,10,.,15,8,1,17,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17718,Southwestern Public Service Co,Investor Owned,,NM,SWPP,"2,407",83,0,.,"2,490",0,0,0,.,0,.,.,.,.,.,"91,338","21,734","2,941",0,"116,013","93,745","21,817","2,941",0,"118,503",0,0,0,.,0,.,.,.,.,.,"4,040",0,0,0,"4,040"
2019,17718,Southwestern Public Service Co,Investor Owned,,TX,SWPP,"2,776",133,26,0,"2,935",0,0,0,0,0,.,.,.,.,.,"209,887","50,721","4,511",0,"265,119","212,663","50,854","4,537",0,"268,054",0,0,0,0,0,.,.,.,.,.,"7,296",262,1,.,"7,559"
2019,17727,Village of Spalding - (NE),Municipal,Y,NE,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,121,0,0,366,245,121,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17732,Spanish Fork City Corporation,Municipal,,UT,PACE,0,0,0,.,0,"11,491","1,473",12,.,"12,976",0,0,0,.,0,0,0,0,.,0,"11,491","1,473",12,.,"12,976","101,185","93,306","58,207",.,"252,698",0,0,0,.,0,0,0,0,.,0
2019,17740,City of Sparta,Municipal,,TN,TVA,0,0,0,0,0,"2,193",760,3,0,"2,956",0,0,0,0,0,0,0,0,0,0,"2,193",760,3,0,"2,956","25,220","45,352","50,349",0,"120,921","2,186",760,3,0,"2,949",0,0,0,0,0
2019,17783,City of Spencer - (IA),Municipal,,IA,MISO,"5,317","1,067",.,.,"6,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,317","1,067",.,.,"6,384",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17787,City of Spencer - (NE),Municipal,Y,NE,SWPP,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,258,65,.,.,323,258,65,.,.,323,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,17789,Village of Spencerport - (NY),Municipal,Y,NY,NYIS,"2,514",294,80,.,"2,888",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,514",294,80,.,"2,888",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17790,Town of Spiceland - (IN),Municipal,Y,IN,PJM,494,64,.,.,558,0,0,.,.,0,0,0,.,.,0,1,31,.,.,32,495,95,.,.,590,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,17802,Town of Spiro - (OK),Municipal,Y,OK,SWPP,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,894,169,.,.,"1,063",894,169,.,.,"1,063",0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,17811,City of Spooner - (WI),Municipal,Y,WI,MISO,"1,500",365,.,.,"1,865",.,.,.,.,.,.,.,.,.,.,.,.,5,.,5,"1,500",365,5,.,"1,870",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17823,City of Spring Grove,Municipal,Y,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,677,151,3,.,831,677,151,3,.,831,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17824,Spring Valley Pub Utils Comm,Municipal,Y,MN,MISO,"1,151",181,.,.,"1,332",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,151",181,.,.,"1,332",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17826,"Springer Electric Coop, Inc",Cooperative,,NM,PNM,.,.,.,.,0,"2,400",500,.,.,"2,900",.,.,.,.,.,29,102,.,.,131,"2,429",602,.,.,"3,031","13,987","15,545",.,.,"29,532",.,.,.,.,.,.,.,.,.,.
2019,17827,Town of Springer - (NM),Municipal,Y,NM,PNM,711,.,.,.,711,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,711,.,.,.,711,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0
2019,17828,City of Springfield - (IL),Municipal,,IL,MISO,"59,949","8,484",.,.,"68,433",.,.,.,.,.,.,.,.,.,.,6,9,.,.,15,"59,955","8,493",.,.,"68,448",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17829,City of Springfield - (TN),Municipal,,TN,TVA,103,0,0,0,103,2,0,1,0,3,0,0,0,0,0,"7,058","1,300",5,0,"8,363","7,163","1,300",6,0,"8,469",1,0,"30,793",0,"30,794",0,0,0,0,0,0,0,0,0,0
2019,17832,Snapping Shoals El Member Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"96,641","4,093",42,.,"100,776",.,.,.,.,.,.,.,.,.,.,"96,641","4,093",42,.,"100,776","1,550,815","270,546","196,292",.,"2,017,653","96,641","4,093",42,.,"100,776",.,.,.,.,.
2019,17833,City Utilities of Springfield - (MO),Municipal,,MO,SWPP,"1,207",60,0,.,"1,267","85,430","13,499",183,.,"99,112",.,.,.,.,.,"14,542","1,852",71,.,"16,465","101,179","15,411",254,.,"116,844","824,266","1,044,741","169,887",.,"2,038,894","85,430","13,499",183,.,"99,112",.,.,.,.,.
2019,17834,City of Springfield - (CO),Municipal,Y,CO,WACM,741,169,18,.,928,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,741,169,18,.,928,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2019,17836,Springfield Public Utils Comm - (MN),Municipal,Y,MN,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,24,26,0,"1,022",972,24,26,0,"1,022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17838,"Spoon River Electric Coop, Inc",Cooperative,Y,IL,MISO,"4,680",279,0,.,"4,959",.,.,.,.,.,.,.,.,.,.,1,1,1,.,3,"4,681",280,1,.,"4,962",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17839,City of Springfield - (OR),Municipal,,OR,BPAT,"10,516",.,.,.,"10,516",.,.,.,.,.,.,.,.,.,.,"28,569","3,915",11,.,"32,495","39,085","3,915",11,.,"43,011",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17844,Spring City Corporation,Municipal,Y,UT,PACE,552,18,2,.,572,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,552,18,2,.,572,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17845,City of Springville - (UT),Municipal,,UT,PACE,"8,700",560,0,.,"9,260","2,228",652,0,.,"2,880",.,.,.,.,.,0,5,2,.,7,"10,928","1,217",2,.,"12,147","14,189","59,627",.,.,"73,816",.,.,.,.,.,.,.,.,.,.
2019,17846,Village of Springville - (NY),Municipal,Y,NY,NYIS,"2,133",357,21,.,"2,511",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,133",357,21,.,"2,511",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17860,City of St Charles - (IL),Municipal,,IL,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,714","2,230",44,.,"15,988","13,714","2,230",44,.,"15,988",.,.,.,.,.,.,.,6,.,6,.,.,.,.,.
2019,17862,City of St Charles - (MN),Municipal,Y,MN,MISO,"2,103",245,6,.,"2,354",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,103",245,6,.,"2,354",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17865,City of St Clairsville - (OH),Municipal,Y,OH,PJM,.,.,.,.,.,"2,596",414,0,0,"3,010",.,.,.,.,.,.,.,.,.,.,"2,596",414,0,0,"3,010","27,114","21,260",0,0,"48,374",.,.,.,.,.,.,.,.,.,.
2019,17868,St Croix Electric Coop,Cooperative,,WI,MISO,.,.,.,.,.,"12,681",177,8,.,"12,866",.,.,.,.,.,.,.,.,.,.,"12,681",177,8,.,"12,866","146,879","34,024","11,614",.,"192,517","2,127",.,.,.,"2,127","1,921",53,.,.,"1,974"
2019,17872,City of St Francis - (KS),Municipal,Y,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,007",.,.,.,"1,007","1,007",.,.,.,"1,007",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17874,City of St George,Municipal,,UT,PACE,"26,248","5,231",0,0,"31,479",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,248","5,231",0,0,"31,479",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17876,City of St James - (MN),Municipal,,MN,MISO,"1,858",389,1,0,"2,248",0,.,.,.,0,.,.,.,.,.,0,0,0,0,0,"1,858",389,1,0,"2,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17877,City of St James - (MO),Municipal,Y,MO,MISO,.,.,.,.,0,"1,681",269,5,.,"1,955",.,.,.,.,0,.,.,.,.,0,"1,681",269,5,0,"1,955","21,531","28,923","7,530",.,"57,984",.,.,.,.,0,.,.,.,.,0
2019,17879,City of St. John - (KS),Municipal,Y,KS,SWPP,.,.,.,.,.,639,164,.,.,803,.,.,.,.,.,.,.,.,.,.,639,164,.,.,803,639,164,.,.,803,0,0,.,.,0,0,0,.,.,0
2019,17886,City of St Louis - (MI),Municipal,Y,MI,MISO,"1,682",.,.,.,"1,682",.,.,.,.,.,.,.,.,.,.,16,279,3,.,298,"1,698",279,3,.,"1,980",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17889,City of St Martinville - (LA),Municipal,Y,LA,MISO,"2,297",327,81,.,"2,705",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"2,297",327,81,.,"2,705",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17891,City of St Marys - (OH),Municipal,,OH,PJM,.,.,16,.,16,"3,700",503,2,.,"4,205",.,.,.,.,.,.,.,.,.,.,"3,700",503,18,.,"4,221","36,345","30,950","16,818",.,"84,113",.,.,.,.,.,.,.,.,.,.
2019,17894,City of St Marys - (KS),Municipal,Y,KS,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,221,15,0,"1,156",920,221,15,0,"1,156",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17896,City of Shasta Lake - (CA),Municipal,,CA,BANC,"4,252",280,15,.,"4,547",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,252",280,15,.,"4,547",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17898,City of Saint Paul,Municipal,Y,AK,NA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,154,99,.,.,253,154,99,.,.,253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17899,City of St Paul - (NE),Municipal,,NE,SWPP,958,268,24,0,"1,250",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,958,268,24,0,"1,250",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17900,City of Saint Peter,Municipal,,MN,MISO,0,0,0,0,0,918,90,0,0,"1,008",0,0,0,0,0,"3,020",364,7,0,"3,391","3,938",454,7,0,"4,399","6,796","11,384",0,0,"18,180",0,0,0,0,0,"1,735",100,0,0,"1,835"
2019,17918,City of St Robert - (MO),Municipal,Y,MO,AECI,"2,599",543,.,.,"3,142",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,599",543,.,.,"3,142",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17924,City of Stafford - (KS),Municipal,Y,KS,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,113,38,0,730,579,113,38,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17979,Stanton County Public Pwr Dist,Political Subdivision,,NE,SWPP,0,0,0,0,0,"1,790",328,590,0,"2,708",0,0,0,0,0,0,0,0,0,0,"1,790",328,590,0,"2,708","31,004","17,391","98,705",0,"147,100","1,790",328,590,0,"2,708",0,0,177,0,177
2019,17981,Town of Stantonsburg - (NC),Municipal,Y,NC,CPLE,"1,067",138,.,.,"1,205",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,067",138,.,.,"1,205",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,17983,City of Staples- (MN),Municipal,,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,054",207,14,.,"1,275","1,054",207,14,.,"1,275",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18004,City of Starke - (FL),Municipal,,FL,FPL,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,065",731,.,.,"2,796","2,065",731,.,.,"2,796",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18006,City of Starkville,Municipal,,MS,TVA,0,0,0,0,0,"11,986","1,770",2,0,"13,758",0,0,0,0,0,0,0,0,0,0,"11,986","1,770",2,0,"13,758","128,992","252,787","50,628",0,"432,407","11,871","1,754",1,0,"13,626",0,0,0,0,0
2019,18014,City of State Center - (IA),Municipal,Y,IA,MISO,813,184,8,.,"1,005",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,813,184,8,.,"1,005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18019,Stearns Cooperative Elec Assn,Cooperative,,MN,MISO,.,.,.,.,0,"31,822","1,795",548,.,"34,165",.,.,.,.,.,0,3,0,.,3,"31,822","1,798",548,.,"34,168","393,841","94,491","45,590",.,"533,922","24,897","1,673",544,.,"27,114","12,416",191,530,.,"13,137"
2019,18022,City of Statesville - (NC),Municipal,,NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,043","2,655",40,.,"13,738","11,043","2,655",40,.,"13,738",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18045,City of Steelville,Municipal,Y,MO,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,626,168,15,.,809,626,168,15,.,809,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18047,Steele-Waseca Cooperative Electric,Cooperative,,MN,MISO,.,.,.,.,.,"10,252","1,129",43,.,"11,424",.,.,.,.,.,.,28,.,.,28,"10,252","1,157",43,.,"11,452","121,081","69,369","119,169",.,"309,619",.,.,.,.,.,"3,340",.,.,.,"3,340"
2019,18051,Town of Steilacoom,Municipal,,WA,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,797",111,.,.,"2,908","2,797",111,.,.,"2,908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,18063,City of Stephen - (MN),Municipal,Y,MN,MISO,271,83,5,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,83,5,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
