Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2019,15847,Reliant Energy Retail Services,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,15860,City of Rensselaer - (IN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15862,City of Renwick - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15865,Village of Republic - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15923,City of Pond Creek - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15938,Rice Lake Utilities,,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,15943,City of Rich Hill - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15978,City of Richland Center - (WI),,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,15979,City of Richland - (WA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,15981,City of Richland - (MO),Y,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,15982,Town of Richlands - (VA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,15983,Richland Electric Coop,Y,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2019,15989,City of Richmond - (IN),,M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2019,15991,Village of Richmondville - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16022,Village of Reynolds - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16057,"Rio Grande Electric Coop, Inc",,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,16060,Riverland Energy Cooperative,,C,Cooperative,,X,X,X,X,X,,,,X,X,X,X,X
2019,16062,Village of Ripley - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16063,"Rita Blanca Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16068,City of Rising Sun - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16082,City of River Falls,,M,Municipal,,X,,X,X,,,X,X,X,X,X,X,X
2019,16088,City of Riverside - (CA),,M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2019,16092,Village of Riverton - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16101,Roanoke Electric Member Corp,,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16105,City of Riverdale - (ND),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16113,City of Robersonville - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16135,City of Robinson - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16140,City of Robertsdale,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16146,"Navasota Valley Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16164,Roosevelt Public Power Dist,,P,Political Subdivision,,X,,X,,,,X,,X,,X,X,X
2019,16177,"Robison Energy, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,16179,Rochelle Municipal Utilities,,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,16181,Rochester Public Utilities,,M,Municipal,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,16183,Rochester Gas & Electric Corp,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16195,City of Rock Hill - (SC),,M,Municipal,,X,X,X,,,,X,X,X,X,X,X,X
2019,16196,Rock Energy Cooperative,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,16198,City of Rock Falls - (IL),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16206,Rock Rapids Municipal Utility,,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,16211,City of Rockford- (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16213,Rockland Electric Co,,I,Investor Owned,X,X,,X,,,,X,,X,X,X,X,X
2019,16217,Village of Rockville Centre - (NY),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,16223,City of Rockwood - (TN),,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,16226,City of Rocky Mount - (NC),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,16259,City of Rolla - (MO),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,16267,Rolling Hills Electric Coop,,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2019,16269,City of Roodhouse - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16273,Roosevelt Irrigation District,Y,P,Political Subdivision,,X,,,,X,,,,X,,X,,X
2019,16284,"Roseau Electric Coop, Inc",,C,Cooperative,,X,X,X,,X,,X,,X,,X,X,X
2019,16285,City of Roseau - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16286,Rosebud Electric Coop Inc,,C,Cooperative,X,X,,X,,,,,,X,,X,X,X
2019,16295,City of Roseville - (CA),,M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2019,16325,Village of Rouses Point - (NY),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16368,Runestone Electric Assn,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,16375,Borough of Royalton - (PA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16377,Town of Rowley - (MA),Y,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,16382,"Rural Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16416,City of Rupert - (ID),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16420,Rural Electric Conven Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16427,City of Rushford - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16438,City of Russell - (MA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16440,City of Russell - (KS),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,16443,Rushmore Electric Pwr Coop Inc,,C,Cooperative,,,,,,,,,,X,,,,X
2019,16451,City of Rushmore - (MN),Y,M,Municipal,,X,,,,,,,,X,,X,X,X
2019,16458,City of Russellville - (AL),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16459,City of Russellville - (KY),,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,16461,"Rusk County Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16463,City of Ruston - (LA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,16487,Town of Ryan - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16496,Rutherford Elec Member Corp,,C,Cooperative,X,X,X,X,X,,,X,,X,X,X,X,X
2019,16511,Sac-Osage Electric Coop Inc,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,16518,City of Sabetha - (KS),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16528,City of Sabula - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16534,Sacramento Municipal Util Dist,,P,Political Subdivision,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16537,Safe Harbor Water Power Corp,,I,Investor Owned,,,,,,,,,,X,,,,X
2019,16538,City of Safford - (AZ),Y,M,Municipal,,X,,,,,,,,X,,X,X,X
2019,16549,City of Salamanca - (NY),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16555,Salem Electric - (OR),,C,Cooperative,,X,,X,,X,,X,X,X,X,X,X,X
2019,16557,Salem City Corporation - (UT),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16558,City of Salem - (VA),,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,16560,City of Salisbury - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16561,City of Sallisaw - (OK),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16565,Salmon River Electric Coop Inc,,C,Cooperative,X,X,,X,,,,,,X,,X,X,X
2019,16572,Salt River Project,,P,Political Subdivision,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16587,Salt River Electric Coop Corp,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,16603,"San Luis Valley R E C, Inc",,C,Cooperative,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,16604,City of San Antonio - (TX),,M,Municipal,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,16606,"Santee Electric Coop, Inc",,C,Cooperative,,X,X,X,,X,,X,X,X,X,X,X,X
2019,16609,San Diego Gas & Electric Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16610,City of Scribner - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16611,Access Energy Coop,,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2019,16612,City & County of San Francisco,,M,Municipal,X,X,,,,X,,X,,X,,X,X,X
2019,16613,Sam Houston Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,16616,"San Isabel Electric Assn, Inc",,C,Cooperative,,X,,X,X,,,X,X,X,X,X,X,X
2019,16622,"San Miguel Power Assn, Inc",,C,Cooperative,,X,,X,,X,,X,X,X,,X,X,X
2019,16624,"San Miguel Electric Coop, Inc",,C,Cooperative,,,,,,,,,,X,,,,X
2019,16627,San Patricio Electric Coop Inc,,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,16628,City of Sanborn - (IA),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,16629,Sand Mountain Electric Coop,,C,Cooperative,,X,,X,X,,,,X,X,,X,X,X
2019,16637,City of Sandersville - (GA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16638,"San Bernard Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,16647,City of Sanger - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16648,City of Santa Clara - (UT),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16649,Sangre De Cristo Elec Assn Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16655,City of Santa Clara - (CA),,M,Municipal,X,X,,X,,X,,X,X,X,X,X,X,X
2019,16667,City of Sargent - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16674,Satilla Rural Elec Member Corporation,,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2019,16679,City of Sauk Centre - (MN),,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,16680,Village of Sauk City - (WI),Y,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,16740,Scenic Rivers Energy Coop,,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2019,16751,Three Rivers Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,16759,"Sheridan Electric Coop, Inc",,C,Cooperative,,X,,X,,,,,X,X,,X,X,X
2019,16765,City of Schulenburg - (TX),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16778,City of Schuyler - (NE),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16780,Borough of Schuylkill Haven - (PA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16788,Town of Scotland Neck - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16805,SEMO Electric Cooperative,,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,16821,Sam Rayburn Municipal Pwr Agny,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,16829,City of Scottsboro,,M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2019,16830,City of Scottsburg - (IN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16840,"Calpine Energy Solutions, LLC",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,16845,Village of Shickley - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16851,SE-MA-NO Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,16852,City of Seaford- (DE),,M,Municipal,,X,X,X,,,,X,X,X,X,X,X,X
2019,16853,Borough of St Clair - (PA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16854,"Heartland Rural Elec Coop, Inc",,C,Cooperative,,X,X,X,,,,X,X,X,X,X,X,X
2019,16865,Sawnee Electric Membership Corporation,,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,16868,City of Seattle - (WA),,M,Municipal,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,16873,City of Sebewaing - (MI),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,16876,City of Savonburg - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16900,City of Seguin - (TX),,M,Municipal,,X,,X,,,,,X,X,X,X,X,X
2019,16914,Town of Selma - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16920,Sedgwick County El Coop Assn Inc,,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2019,16921,City of Seneca - (SC),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,16922,City of Seneca - (KS),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16930,Sequachee Valley Electric Coop,,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,16932,City of Sergeant Bluff - (IA),,M,Municipal,,X,X,X,,X,,,,X,,X,X,X
2019,16949,Sevier County Electric System,,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,16951,Seville Board of Public Affairs,Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16953,City of Seward - (NE),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,16959,City of Seymour - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16961,City of Seymour - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16971,Shakopee Public Utilities Comm,,M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2019,16988,City of Sharon Springs - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,16992,City of Stanton - (IA),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,17004,Town of Sharpsburg - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17008,Sharyland Utilities LP,,T,Transmission,,,,,,,,,,X,,,,X
2019,17011,Shawano Municipal Utilities,,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,17028,City of Sheboygan Falls - (WI),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17033,Sheffield Utilities,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,17035,City of Shelbina - (MO),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,17037,City of Shelby - (NC),,M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2019,17038,RushShelby Energy,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,17040,"Shelby Electric Coop, Inc",,C,Cooperative,,X,X,X,,,,X,X,X,,X,X,X
2019,17043,City of Shelby - (OH),,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,17044,"Shelby Energy Co-op, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,17045,City of Sharon- (ND),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17046,City of Shelby - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17047,City of Shelbyville - (TN),,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,17066,Shenandoah Valley Elec Coop,,C,Cooperative,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,17074,City of Shelly - (MN),Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,17079,Village of Sherburne - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17085,City of Sherrill - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17098,Village of Shiloh - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17101,City of Shiner - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17106,Sho-Me Power Electric Coop,,C,Cooperative,,,,,,,,,,X,,,,X
2019,17127,Town of Shrewsbury - (MA),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,17130,City of Shullsburg - (WI),Y,M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2019,17141,City of Sibley - (IA),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,17149,City of Sidney - (NE),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17166,Sierra Pacific Power Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,17177,City of Sikeston - (MO),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,17184,City of Siloam Springs - (AR),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,17186,Village of Silver Springs - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17252,Singing River Elec Cooperative,,C,Cooperative,X,X,,X,X,X,,,X,X,X,X,X,X
2019,17260,North West Rural Electric Coop,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,17261,Slope Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17264,City of Sioux Center,,M,Municipal,,X,X,X,,X,,,,X,,X,X,X
2019,17265,City of Sioux Falls - (SD),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17267,Sioux Valley SW Elec Coop,,C,Cooperative,X,X,,X,,X,,X,X,X,X,X,X,X
2019,17271,City & Borough of Sitka - (AK),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17279,PUD No 1 of Skamania Co,,P,Political Subdivision,,X,,X,,X,,,,X,X,X,X,X
2019,17280,Village of Skaneateles - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17286,City of Skiatook - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17290,Slash Pine Elec Member Corp,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,17312,City of Slater - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17320,Sleepy Eye Public Utility Comm,,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2019,17324,Slinger Utilities,,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,17337,Borough of Smethport - (PA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17451,Town of Smithfield - (NC),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17452,City of Smithville - (TN),,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,17453,City of Smithville - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17457,Town of Smyrna - (DE),,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,17470,PUD 1 of Snohomish County,,P,Political Subdivision,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,17492,"Socorro Electric Coop, Inc",,C,Cooperative,,X,,X,X,X,,X,,X,,X,X,X
2019,17493,City of Soda Springs - (ID),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,17497,City of Snyder - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17512,Village of Solvay - (NY),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17513,Southern California P P A,,P,Political Subdivision,,,,,,,,,,X,,,,X
2019,17534,"South Alabama Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,17539,"Dominion Energy South Carolina, Inc",,I,Investor Owned,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2019,17540,"South Central Ark El Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17543,South Carolina Public Service Authority,,S,State,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,17548,South Central Public Pwr Dist,,P,Political Subdivision,,X,X,X,X,X,,X,,X,X,X,X,X
2019,17549,South Jersey Energy Company,,R,Retail Power Marketer,X,,,,X,,,,,X,,X,,X
2019,17550,South Central Electric Assn,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,17553,Town of South Coffeyville - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17554,"South Carolina Genertg Co, Inc",,I,Investor Owned,,,,,,,,,,X,,,,X
2019,17560,Town of South Hadley - (MA),,M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2019,17561,South Plains Electric Coop Inc,,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2019,17562,City of South Haven - (MI),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17564,South Kentucky Rural E C C,,C,Cooperative,X,X,,X,,,,X,,X,X,X,X,X
2019,17565,South Louisiana Elec Coop Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,17568,Cooperative Energy,,C,Cooperative,,,,,,,,,,X,,,,X
2019,17569,City of South Norwalk - (CT),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,17571,Borough of South River - (NJ),Y,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,17572,South River Elec Member Corp,,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2019,17576,"South Side Electric, Inc",Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17577,City of South Sioux City,,M,Municipal,,X,X,X,X,,,,,X,,X,X,X
2019,17583,"South Texas Electric Coop, Inc",,C,Cooperative,,,,,,,,,,X,,,,X
2019,17585,"Southeastern IL Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,17588,South Vienna Corporation,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17589,Town of South Whitley - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17592,Southeast Colorado Power Assn,,C,Cooperative,,X,,X,X,,,X,,X,,X,X,X
2019,17593,"Southeast Electric Coop, Inc",Y,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,17599,Southeastern Indiana R E M C,,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,17603,Southeastern Electric Coop Inc - (OK),,C,Cooperative,,X,,X,X,,,,,X,X,X,X,X
2019,17609,Southern California Edison Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,17612,Bear Valley Electric Service,,I,Investor Owned,X,X,,X,X,X,,X,,X,X,X,X,X
2019,17622,Southern Electric Gen Co,,I,Investor Owned,,,,,,,,,,X,,,,X
2019,17631,Southern Illinois Elec Coop,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,17632,Southern Illinois Power Coop,,C,Cooperative,,,,,,,,,,X,,,,X
2019,17633,Southern Indiana Gas & Elec Co,,I,Investor Owned,X,X,X,X,,X,X,X,,X,X,X,X,X
2019,17637,Southern Maryland Elec Coop Inc,,C,Cooperative,X,X,X,X,,X,,X,,X,X,X,X,X
2019,17642,Southern Public Power District,,P,Political Subdivision,X,X,,X,,X,,X,,X,,X,X,X
2019,17643,"Southern Iowa Elec Coop, Inc",,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,17646,"Southern Pine Elec Coop, Inc",,C,Cooperative,,X,,X,X,,,X,,X,,X,X,X
2019,17647,Southern Pine Electric Cooperative,,C,Cooperative,X,X,,X,X,X,,X,,X,X,X,X,X
2019,17668,City of Southport - (NC),Y,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,17671,Southwest Arkansas E C C,,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,17681,Southwest Rural Elec Assn Inc,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17683,Southwest Mississippi E P A,,C,Cooperative,,X,,X,X,,,,,X,X,X,X,X
2019,17684,Southwest Louisiana E M C,,C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2019,17692,Southwest Public Power Dist,,P,Political Subdivision,,X,X,X,,,,,,X,X,X,X,X
2019,17693,"Southwest Texas Elec Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17694,Southwest Tennessee E M C,,C,Cooperative,X,X,,X,X,,,,X,X,X,X,X,X
2019,17697,Southwestern Electric Coop Inc - (IL),,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2019,17698,Southwestern Electric Power Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,17710,"Spark Energy, LP",,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,17715,Southwestern Electric Coop Inc - (NM),,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,17716,Southwestern Power Administration,,F,Federal,,,,,,,,,,X,,,,X
2019,17718,Southwestern Public Service Co,,I,Investor Owned,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,17727,Village of Spalding - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17732,Spanish Fork City Corporation,,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,17740,City of Sparta,,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,17783,City of Spencer - (IA),,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,17787,City of Spencer - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17789,Village of Spencerport - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17790,Town of Spiceland - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17802,Town of Spiro - (OK),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17811,City of Spooner - (WI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17823,City of Spring Grove,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17824,Spring Valley Pub Utils Comm,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17826,"Springer Electric Coop, Inc",,C,Cooperative,,X,,X,X,,,X,,X,,X,X,X
2019,17827,Town of Springer - (NM),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17828,City of Springfield - (IL),,M,Municipal,,X,,X,,X,,X,X,X,X,X,X,X
2019,17829,City of Springfield - (TN),,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,17832,Snapping Shoals El Member Corp,,C,Cooperative,,X,X,X,,X,,,,X,X,X,X,X
2019,17833,City Utilities of Springfield - (MO),,M,Municipal,X,X,,X,,X,,X,,X,X,X,X,X
2019,17834,City of Springfield - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17836,Springfield Public Utils Comm - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17838,"Spoon River Electric Coop, Inc",Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,17839,City of Springfield - (OR),,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,17844,Spring City Corporation,Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,17845,City of Springville - (UT),,M,Municipal,X,X,,X,,,,X,X,X,X,X,X,X
2019,17846,Village of Springville - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,17858,Square Butte Electric Coop,,C,Cooperative,,,,,,,,,,X,,,,X
2019,17860,City of St Charles - (IL),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,17862,City of St Charles - (MN),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
