Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2018,4939,"Deaf Smith Electric Coop, Inc",,TX,SWPP,.,.,.,.,.,"5,129","1,459","7,967",.,"14,555",.,.,.,.,.,.,.,.,.,.,"5,129","1,459","7,967",0,"14,555","52,495","141,782","549,601",.,"743,878",.,.,.,.,.,.,.,.,.,.
2018,4958,Decatur Utilities,,AL,TVA,"8,256","1,038",0,0,"9,294","3,974",246,6,0,"4,226",0,0,0,0,0,"10,295","2,558",6,0,"12,859","22,525","3,842",12,0,"26,379","61,306","5,038","484,022",0,"550,365",0,0,0,0,0,0,0,0,0,0
2018,4960,Decatur County Rural E M C,,IN,MISO,.,.,.,.,.,"7,594",395,6,.,"7,995",.,.,.,.,.,.,.,.,.,.,"7,594",395,6,0,"7,995","114,634","38,169","221,697",.,"374,500","7,594",395,6,.,"7,995",205,.,.,.,205
2018,4975,Deep East Texas Elec Coop Inc,,TX,MISO,.,.,.,.,.,"38,660","3,958",21,.,"42,639",.,.,.,.,.,.,.,.,.,.,"38,660","3,958",21,0,"42,639","568,987","131,897","113,728",.,"814,612",.,.,.,.,.,.,.,.,.,.
2018,5015,Delano Municipal Utilities,,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,394",338,81,.,"2,813","2,394",338,81,0,"2,813",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,5021,Delaware County Elec Coop Inc,Y,NY,NYIS,19,.,.,.,19,"5,279",64,2,.,"5,345",.,.,.,.,.,.,.,.,.,.,"5,298",64,2,0,"5,364","45,004","5,728","26,326",.,"77,058",.,.,.,.,.,.,.,.,.,.
2018,5027,Delmarva Power,,DE,PJM,57,0,0,0,57,"262,535","31,003",125,0,"293,663",.,.,.,.,.,"15,243","3,841",85,.,"19,169","277,835","34,844",210,0,"312,889","2,572,719","1,157,125","11,866",0,"3,741,710",.,.,.,.,.,"52,833",.,.,.,"52,833"
2018,5027,Delmarva Power,,MD,PJM,79,.,.,.,79,.,.,.,.,.,.,.,.,.,.,"176,789","26,748",204,.,"203,741","176,868","26,748",204,0,"203,820",.,.,.,.,.,.,.,.,.,.,"32,456",985,.,.,"33,441"
2018,5036,City of Delta - (CO),Y,CO,WACM,"2,732",684,0,.,"3,416",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,732",684,0,0,"3,416",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,5056,City of Denison - (IA),,IA,SWPP,"2,797",758,84,.,"3,639",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,797",758,84,0,"3,639",.,.,.,.,.,.,.,.,.,.,"1,177",106,9,.,"1,292"
2018,5063,City of Denton - (TX),,TX,ERCO,2,0,0,.,2,"48,001","6,238",155,.,"54,394",14,1,.,.,15,.,.,.,.,.,"48,003","6,238",155,0,"54,396","612,955","309,832","605,086",.,"1,527,873",.,.,.,.,.,.,.,.,.,.
2018,5070,Delaware Electric Cooperative,,DE,PJM,"63,690","5,696",.,.,"69,386","21,270","3,155",.,.,"24,425",.,.,.,.,.,546,"2,431",.,.,"2,977","85,506","11,282",0,0,"96,788","258,209","61,081",.,.,"319,290",.,.,.,.,.,"15,238","1,122",.,.,"16,360"
2018,5076,City of Denver - (IA),Y,IA,MISO,800,104,.,.,904,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,800,104,0,0,904,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,5078,"Denton County Elec Coop, Inc",,TX,ERCO,.,.,.,.,.,"218,372","16,222","2,369",.,"236,963",13,.,.,.,13,68,2,55,.,125,"218,440","16,224","2,424",0,"237,088","3,587,450","526,225","996,232",.,"5,109,907",.,.,.,.,.,.,.,.,.,.
2018,5086,Delta Montrose Electric Assn,,CO,WACM,.,.,.,.,.,"29,587","3,533",234,.,"33,354",.,.,.,.,.,.,.,.,.,.,"29,587","3,533",234,0,"33,354","262,777","79,023","173,693",.,"515,493",.,.,.,.,.,.,.,.,.,.
2018,5096,Village of Deshler - (OH),Y,OH,PJM,821,136,2,.,959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,821,136,2,0,959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,5109,DTE Electric Company,,MI,MISO,.,.,.,.,.,"2,329,068","204,248",1,2,"2,533,319",.,.,.,.,.,831,"5,061","1,570",0,"7,462","2,329,899","209,309","1,571",2,"2,540,781","15,942,062","8,796,238",18,"6,783","24,745,101",.,.,.,.,.,.,.,.,.,.
2018,5111,City of Detroit Lakes - (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,754","1,401",112,.,"8,267","6,754","1,401",112,0,"8,267",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
