|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2021,MO,7024,Gascosage Electric Coop,AECI,AC,0.317,.,.,.,0.317,28,.,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.317,0.000,0.000,0.000,0.317,28,0,0,0,28,0.000,0.000,0.000,0.000,0.000
2021,MO,8055,City of Hannibal - (MO),MISO,AC,0.015,.,.,.,0.015,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.064,.,.,.,0.064,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.000,0.000,0.000,0.079,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2021,MO,8934,"Howell-Oregon Elec Coop, Inc",AECI,AC,1.257,0.086,.,.,1.343,123,4,.,.,127,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.260,0.086,0.000,0.000,1.346,124,4,0,0,128,0.000,0.000,0.000,0.000,0.000
2021,MO,9231,City of Independence - (MO),SWPP,AC,2.288,0.510,.,.,2.798,300,21,.,.,321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.288,0.512,0.000,0.000,2.800,300,22,0,0,322,0.000,0.000,0.000,0.000,0.000
2021,MO,9331,Intercounty Electric Coop Assn,AECI,AC,1.585,.,.,.,1.585,178,.,.,.,178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.585,0.000,0.000,0.000,1.585,178,0,0,0,178,0.000,0.000,0.000,0.000,0.000
2021,MO,10000,Evergy Metro,SWPP,AC,17.952,19.166,1.527,.,38.645,"1,964",788,53,.,"2,805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,510.554","5,175.459",174.104,.,"14,860.117",0.011,.,0.050,.,0.061,4,.,1,.,5,0.135,.,.,.,0.135,.,0.300,.,.,0.300,.,1,.,.,1,.,.,.,.,0.000,17.963,19.466,1.577,0.000,39.006,"1,968",789,54,0,"2,811","9,510.689","5,175.459",174.104,0.000,"14,860.252"
2021,MO,10370,City of Kirkwood - (MO),MISO,AC,0.125,.,.,.,0.125,17,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72.573,.,.,.,72.573,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.125,0.000,0.000,0.000,0.125,17,0,0,0,17,72.573,0.000,0.000,0.000,72.573
2021,MO,10603,"Laclede Electric Coop, Inc",AECI,AC,1.778,0.123,.,.,1.901,181,4,.,.,185,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,225.950,.,.,.,225.950,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.778,0.123,0.000,0.000,1.901,181,4,0,0,185,225.950,0.000,0.000,0.000,225.950
2021,MO,10832,City of Lebanon - (MO),AECI,AC,0.078,0.004,.,.,0.082,9,1,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.004,0.000,0.000,0.082,9,1,0,0,10,0.000,0.000,0.000,0.000,0.000
2021,MO,11463,Macon Electric Coop,AECI,AC,0.466,0.364,.,.,0.830,46,11,.,.,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.466,0.364,0.000,0.000,0.830,46,11,0,0,57,0.000,0.000,0.000,0.000,0.000
2021,MO,12698,Evergy Missouri West,SWPP,AC,33.252,22.407,0.791,.,56.450,"2,686",802,20,.,"3,508",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"20,272.938","7,791.305",115.600,.,"28,179.843",0.026,0.006,.,.,0.032,11,2,.,.,13,14.512,0.000,.,.,14.512,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,33.278,22.413,0.791,0.000,56.482,"2,697",804,20,0,"3,521","20,287.450","7,791.305",115.600,0.000,"28,194.355"
2021,MO,12700,Missouri Rural Electric Coop,AECI,AC,0.102,0.059,.,.,0.161,6,2,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.102,0.059,0.000,0.000,0.161,6,2,0,0,8,0.000,0.000,0.000,0.000,0.000
2021,MO,12782,City of Monett - (MO),SWPP,AC,0.079,0.013,.,.,0.092,9,1,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.013,0.000,0.000,0.092,9,1,0,0,10,0.000,0.000,0.000,0.000,0.000
2021,MO,13520,"New-Mac Electric Coop, Inc",AECI,AC,2.028,.,.,.,2.028,201,.,.,.,201,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,400.000",.,.,.,"1,400.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.028,0.000,0.000,0.000,2.028,201,0,0,0,201,"1,400.000",0.000,0.000,0.000,"1,400.000"
2021,MO,14192,Osage Valley Elec Coop Assn,AECI,AC,2.795,0.319,.,.,3.114,249,15,.,.,264,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.795,0.319,0.000,0.000,3.114,249,15,0,0,264,0.000,0.000,0.000,0.000,0.000
2021,MO,14285,Ozark Border Electric Coop,AECI,AC,0.541,0.008,.,.,0.549,46,1,.,.,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.541,0.010,0.000,0.000,0.551,46,2,0,0,48,0.000,0.000,0.000,0.000,0.000
2021,MO,14288,Ozark Electric Coop Inc - (MO),AECI,AC,3.649,0.047,.,.,3.696,363,4,.,.,367,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.654,0.047,0.000,0.000,3.701,364,4,0,0,368,0.000,0.000,0.000,0.000,0.000
2021,MO,15138,"Platte-Clay Electric Coop, Inc",AECI,AC,2.557,.,.,.,2.557,239,.,.,.,239,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,229.586,.,.,.,229.586,0.009,.,.,.,0.009,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.566,0.000,0.000,0.000,2.566,243,0,0,0,243,229.586,0.000,0.000,0.000,229.586
2021,MO,15229,City of Poplar Bluff - (MO),SPA,AC,0.084,0.104,0.000,0.000,0.188,10,5,0,0,15,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,.,.,0.000,0,0,.,.,0,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.084,0.104,0.000,0.000,0.188,10,5,0,0,15,0.000,0.000,0.000,0.000,0.000
2021,MO,16259,City of Rolla - (MO),MISO,AC,0.037,0.015,.,.,0.052,5,1,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.037,0.015,0.000,0.000,0.052,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000
2021,MO,16751,Three Rivers Electric Coop,AECI,AC,0.820,0.098,.,.,0.918,88,2,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68.068,0.000,.,.,68.068,0.005,.,.,.,0.005,2,.,.,.,2,0.000,.,.,.,0.000,0.050,.,.,.,0.050,3,.,.,.,3,70.044,.,.,.,70.044,0.875,0.098,0.000,0.000,0.973,93,2,0,0,95,138.112,0.000,0.000,0.000,138.112
2021,MO,16805,SEMO Electric Cooperative,AECI,AC,0.325,0.500,.,.,0.825,37,12,.,.,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.325,0.500,0.000,0.000,0.825,37,12,0,0,49,0.000,0.000,0.000,0.000,0.000
2021,MO,17177,City of Sikeston - (MO),SPA,AC,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2021,MO,17833,City Utilities of Springfield - (MO),SWPP,AC,2.499,2.305,0.000,0.000,4.804,332,55,0,0,387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,173.953,337.212,0.000,0.000,511.165,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,3.412,.,.,3.412,.,5,.,.,5,.,.,.,.,0.000,2.499,5.717,0.000,0.000,8.216,332,60,0,0,392,173.953,337.212,0.000,0.000,511.165
2021,MO,19436,Union Electric Co - (MO),MISO,DC,42.718,47.111,2.903,.,92.732,"4,677","1,743",107,.,"6,527",1.401,.,.,.,1.401,157,.,.,.,157,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.048,0.018,.,.,0.066,18,7,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,42.766,47.129,2.903,0.000,92.798,"4,695","1,750",107,0,"6,552",0.000,0.000,0.000,0.000,0.000
2021,MO,20318,Webster Electric Coop,AECI,AC,0.648,.,.,.,0.648,71,.,.,.,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54.810,.,.,.,54.810,0.012,.,.,.,0.012,7,.,.,.,7,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.660,0.000,0.000,0.000,0.660,78,0,0,0,78,54.810,0.000,0.000,0.000,54.810
2021,MO,20363,West Central Electric Coop Inc - (MO),AECI,AC,1.335,.,.,.,1.335,134,.,.,.,134,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,871.275,.,.,.,871.275,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.335,0.000,0.000,0.000,1.335,134,0,0,0,134,871.275,0.000,0.000,0.000,871.275
2021,MO,20574,White River Valley El Coop Inc,AECI,DC,4.137,.,.,.,4.137,367,.,.,.,367,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.008,.,.,.,0.008,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.145,0.000,0.000,0.000,4.145,370,0,0,0,370,0.000,0.000,0.000,0.000,0.000
2021,MO,27238,"Southwest Electric Coop, Inc",AECI,AC,1.980,0.210,.,.,2.190,195,3,.,.,198,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.980,0.210,0.000,0.000,2.190,195,3,0,0,198,0.000,0.000,0.000,0.000,0.000
2021,MO,99999,Adjustment 2021,AECI,,-0.721,.,.,.,-0.721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.721,.,.,.,-0.721,.,.,.,.,.,.,.,.,.,.
2021,MO,99999,Adjustment 2021,MISO,,-8.005,-8.415,-0.560,.,-16.981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-8.005,-8.415,-0.560,.,-16.981,.,.,.,.,.,.,.,.,.,.
2021,MO,99999,Adjustment 2021,SWPP,,-8.593,-2.182,-0.127,.,-10.902,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-8.593,-2.182,-0.127,.,-10.902,.,.,.,.,.,.,.,.,.,.
2021,MS,3841,Coast Electric Power Assn,SOCO,AC,0.147,0.009,.,.,0.156,221,1,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50.226,0.880,.,.,51.106,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.147,0.009,0.000,0.000,0.156,221,1,0,0,222,50.226,0.880,0.000,0.000,51.106
2021,MS,5175,Dixie Electric Power Assn,MISO,AC,0.183,0.268,.,.,0.451,27,5,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,117.230,84.382,.,.,201.612,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.183,0.268,0.000,0.000,0.451,27,5,0,0,32,117.230,84.382,0.000,0.000,201.612
2021,MS,11519,Magnolia Electric Power Assn,MISO,AC,0.408,.,0.320,.,0.728,56,.,5,.,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.408,0.000,0.320,0.000,0.728,56,0,5,0,61,0.000,0.000,0.000,0.000,0.000
2021,MS,12685,Entergy Mississippi LLC,MISO,DC,1.111,0.421,0.020,.,1.552,130,18,1,.,149,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.011,.,.,.,0.011,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.122,0.421,0.020,0.000,1.563,131,18,1,0,150,0.000,0.000,0.000,0.000,0.000
2021,MS,12686,Mississippi Power Co,SOCO,DC,1.604,1.310,0.000,0.000,2.914,198,23,0,0,221,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.604,1.310,0.000,0.000,2.914,198,23,0,0,221,0.000,0.000,0.000,0.000,0.000
2021,MS,14563,Pearl River Valley El Pwr Assn,MISO,AC,0.596,0.763,.,.,1.359,84,12,.,.,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.596,0.763,0.000,0.000,1.359,84,12,0,0,96,0.000,0.000,0.000,0.000,0.000
2021,MS,17647,Southern Pine Electric Cooperative,MISO,AC,0.177,0.655,.,.,0.832,26,9,.,.,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,89.838,337.908,.,.,427.746,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.065,.,.,0.065,.,1,.,.,1,.,0.000,.,.,0.000,0.177,0.720,0.000,0.000,0.897,26,10,0,0,36,89.838,337.908,0.000,0.000,427.746
2021,MS,99999,Adjustment 2021,MISO,,-0.194,-0.073,-0.003,.,-0.271,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.194,-0.073,-0.003,.,-0.271,.,.,.,.,.,.,.,.,.,.
2021,MS,99999,Adjustment 2021,SOCO,,-0.280,-0.228,0.000,0.000,-0.508,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.280,-0.228,0.000,0.000,-0.508,.,.,.,.,.,.,.,.,.,.
2021,MT,6169,Fall River Rural Elec Coop Inc,BPAT,AC,0.028,.,.,.,0.028,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.003,.,.,0.003,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.028,0.003,0.000,0.000,0.031,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
2021,MT,6395,Flathead Electric Coop Inc,BPAT,AC,0.711,0.269,.,.,0.980,86,19,.,.,105,.,.,.,.,0.000,.,.,.,.,0,0.143,.,.,.,0.143,346,.,.,.,346,.,.,.,.,0.000,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.859,0.269,0.000,0.000,1.128,436,19,0,0,455,0.000,0.000,0.000,0.000,0.000
2021,MT,11272,"Lower Yellowstone R E A, Inc",WAUW,AC,0.020,.,.,.,0.020,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.055,.,.,.,0.055,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,3,0,0,0,3,0.055,0.000,0.000,0.000,0.055
2021,MT,12199,Montana-Dakota Utilities Co,SWPP,AC,0.088,0.024,.,.,0.112,9,3,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,0.005,.,.,0.007,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.090,0.029,0.000,0.000,0.119,12,5,0,0,17,0.000,0.000,0.000,0.000,0.000
2021,MT,12692,"Missoula Electric Coop, Inc",BPAT,AC,0.586,0.053,.,.,0.639,80,4,.,.,84,.,.,.,.,0.000,.,.,.,.,0,0.109,0.048,.,.,0.157,142,10,.,.,152,0.048,.,.,.,0.048,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.697,0.101,0.000,0.000,0.798,223,14,0,0,237,0.048,0.000,0.000,0.000,0.048
2021,MT,12825,NorthWestern Energy LLC - (MT),NWMT,AC,17.410,7.650,.,.,25.060,"2,984",542,.,.,"3,526",0.338,0.058,.,.,0.396,29,3,.,.,32,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.410,0.470,.,.,0.880,77,35,.,.,112,.,.,.,.,0.000,0.018,0.070,.,.,0.088,3,2,.,.,5,.,.,.,.,0.000,17.838,8.190,0.000,0.000,26.028,"3,064",579,0,0,"3,643",0.000,0.000,0.000,0.000,0.000
2021,MT,19603,USBIA-Mission Valley Power,NWMT,AC,0.269,.,.,.,0.269,48,.,.,.,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.269,0.000,0.000,0.000,0.269,48,0,0,0,48,0.000,0.000,0.000,0.000,0.000
2021,MT,20997,Yellowstone Valley Elec Co-op,WAUW,AC,0.501,.,.,.,0.501,58,.,.,.,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.025,.,.,.,0.025,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.526,0.000,0.000,0.000,0.526,62,0,0,0,62,0.000,0.000,0.000,0.000,0.000
2021,MT,21513,"Fergus Electric Coop, Inc",WAUW,AC,0.407,.,.,.,0.407,37,.,.,.,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.017,.,.,.,0.017,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.424,0.000,0.000,0.000,0.424,39,0,0,0,39,0.000,0.000,0.000,0.000,0.000
2021,NC,240,Albemarle Electric Member Corp,PJM,AC,0.050,.,.,.,0.050,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.050,0.000,0.000,0.100,7,1,0,0,8,0.000,0.000,0.000,0.000,0.000
2021,NC,719,Town of Apex- (NC),CPLE,AC,2.510,0.733,.,.,3.243,314,4,.,.,318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.510,0.733,0.000,0.000,3.243,314,4,0,0,318,0.000,0.000,0.000,0.000,0.000
2021,NC,1889,Blue Ridge Elec Member Corp - (NC),DUK,AC,1.662,0.055,.,.,1.717,247,9,.,.,256,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,379.580",58.631,.,.,"1,438.211",0.004,.,.,.,0.004,2,.,.,.,2,0.787,.,.,.,0.787,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.666,0.055,0.000,0.000,1.721,249,9,0,0,258,"1,380.367",58.631,0.000,0.000,"1,438.998"
