Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2016,2272,Village of Brocton - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,2273,Brodhead Water & Lighting Comm,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,2277,City of Broken Bow - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2285,City of Brookings - (SD),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,2287,City of Brooklyn - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,2289,Town of Brooklyn,M,Municipal,X,,,,,,,,,,,,X,
2016,2304,Town of Brookston - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,2316,Brown County Rural Elec Assn,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,2354,Brown-Atchison E C A Inc,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,2394,Burke-Divide Electric Coop Inc,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,2404,City of Brownfield - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,2409,Brownsville Public Utilities Board,M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2016,2411,City of Brownsville,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,2412,City of Brownton - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,2423,City of Brundidge - (AL),M,Municipal,X,X,,,,,,,,,,,X,
2016,2439,City of Bryan - (OH),M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2016,2442,City of Bryan - (TX),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,2448,City of Bryant - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,2469,Buckeye Water C&D District,P,Political Subdivision,X,,,,,,,,,,,,,
2016,2481,Cargill Power Markets LLC,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,2485,City of Buffalo - (MN),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,2487,City of Buford,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2491,City of Buhl - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,2502,"Buckeye Rural Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,2507,City of Burbank Water and Power,M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2016,2534,City of Burke - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,2545,City of Burley - (ID),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2547,City of Burlingame - (KS),M,Municipal,X,X,,,,,,,,,,,X,
2016,2548,City of Burlington Electric - (VT),M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2016,2550,City of Burlington - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,2551,City of Burlington - (KS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2553,City of Burlington - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,2559,City of Burnet - (TX),M,Municipal,X,X,,,,,,,,,,,X,
2016,2599,Burt County Public Power Dist,P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2016,2600,City of Burt,M,Municipal,X,X,,,,,,,,,,,X,
2016,2609,City of Burwell - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,2633,City of Bushnell - (FL),M,Municipal,X,,,,,,,,,,,,X,
2016,2634,City of Bushnell - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,2641,"Butler Rural El Coop Assn, Inc - (KS)",C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2016,2643,Butler Public Power District - (NE),P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2016,2647,City of Butler - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,2650,Borough of Butler - (NJ),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,2651,Butler Rural Electric Coop Inc - (OH),C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,2652,Butler County Rural Elec Coop - (IA),C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,2655,"Butte Electric Coop, Inc",C,Cooperative,,X,X,X,,X,,,,X,X,X,X,X
2016,2678,C & L Electric Coop Corp,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2016,2726,City of Cabool - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,2759,Village of Cadott - (WI),M,Municipal,X,,,,,,,,,,,,X,
2016,2773,City of Cairo - (GA),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2774,CMS Electric Coop Inc,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,2776,Cairo Public Utility Company,M,Municipal,X,,,,,,,,,,,,X,
2016,2800,City of Caldwell,M,Municipal,X,,,,,,,,,,,,X,
2016,2809,City of Callender - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,2810,City of Caledonia - (MN),M,Municipal,X,X,,,,,,,,,,,X,
2016,2812,City of Calhoun - (GA),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,2821,City of Caliente - (NV),M,Municipal,X,,,,,,,,,,,,X,
2016,2830,Calpine Power America LLC,R,Retail Power Marketer,,,,,X,,,,,X,,X,,X
2016,2849,Central Electric Power Assn - (MS),C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2016,2851,City of California - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,2857,Calpine Energy Services LP,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,2859,Village of Callaway - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,2888,City of Cambridge - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2890,City of Camden,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,2900,City of Cameron,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2903,Canoochee Electric Member Corp,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,2910,City of Camilla,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2911,"Canadian Valley Elec Coop, Inc",C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,2931,Village of Campbell - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,2955,Canby Utility Board,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,2960,"Caney Fork Electric Coop, Inc",C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2016,2961,"Caney Valley El Coop Assn, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,2964,Cannelton Utilities,M,Municipal,X,,,,,,,,,,,,X,
2016,2974,Canton Municipal Utilities,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,2982,Cape Hatteras Elec Member Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,2985,"Capital Electric Coop, Inc",C,Cooperative,,X,X,X,,,,,,X,X,X,X,X
2016,2986,"Cam Wal Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,2998,"Carbon Power & Light, Inc",C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3008,Village of Carey - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,3029,City of Carlisle- (IA),M,Municipal,X,X,,,,,,,,,,,X,
2016,3037,City of Carlyle - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,3040,City of Carmi - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,3046,Duke Energy Progress - (NC),I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,3075,Carroll County - (TN),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,3076,"Carroll Electric Coop, Inc - (OH)",C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,3081,Carroll Electric Member Corp - (GA),C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2016,3082,Carrollton Board of Public Wks,M,Municipal,X,,,,,,,,,,,,X,
2016,3093,Carroll Electric Coop Corp - (AR),C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3107,Carteret-Craven El Member Corp,C,Cooperative,,X,,X,,X,,,,X,,X,X,X
2016,3108,City of Cartersville - (GA),M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,3111,Cass Electric Coop,C,Cooperative,X,,,,,,,,,,,,X,
2016,3113,City of Carthage - (MO),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,3136,City of Cascade Locks - (OR),M,Municipal,X,X,,,,,,,,,,,X,
2016,3137,Cascade Municipal Utilities,M,Municipal,X,,,,,,,,,,,,X,
2016,3138,"Cavalier Rural Elec Coop, Inc",C,Cooperative,X,X,,,,,,,,,,,X,
2016,3153,City of Casey - (IL),M,Municipal,X,X,,,,,,,,,,,X,
2016,3156,Village of Cashton - (WI),M,Municipal,X,X,,,,,,,,,,,X,
2016,3164,Village of Castile - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,3168,City of Castroville - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,3170,Borough of Catawissa,M,Municipal,X,,,,,,,,,,,,X,
2016,3186,City of Cavalier - (ND),M,Municipal,X,X,,,,,,,,,,,X,
2016,3191,City of Cawker City - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,3203,Cedar Falls Utilities,M,Municipal,,X,X,X,,X,,X,,X,X,X,X,X
2016,3205,Cedar-Knox Public Power Dist,P,Political Subdivision,,X,X,X,,X,,X,,X,,X,X,X
2016,3208,Cedarburg Light & Water Comm,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2016,3216,City of Celina - (OH),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3222,Central Alabama Electric Coop,C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2016,3226,"Central Rural Electric Cooperative, Inc",C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3227,City of Center - (CO),M,Municipal,X,X,,,,,,,,,,,X,
2016,3230,Town of Centerville - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,3235,City of Central City,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,3236,"Central Electric Coop, Inc - (SD)",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3240,Central Electric Coop Inc - (OR),C,Cooperative,,X,,X,,X,,X,,X,,X,X,X
2016,3242,Central Electric Power Coop - (MO),C,Cooperative,,,,,,,,,,X,,,,X
2016,3245,"Central Florida Elec Coop, Inc",C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2016,3248,Central Georgia El Member Corp,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2016,3249,Central Hudson Gas & Elec Corp,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,3250,Central Electric Membership Corp. - (NC),C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,3255,California Dept. of Water Resources,S,State,,,,,,,,,,X,,,,X
2016,3258,Central Iowa Power Cooperative,C,Cooperative,,,X,,,X,,,,X,,,,X
2016,3264,Central Lincoln People's Ut Dt,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,3265,Cleco Power LLC,I,Investor Owned,,X,,X,,,,X,,X,X,X,X,X
2016,3266,Central Maine Power Co,I,Investor Owned,,X,,X,X,,,X,,X,X,X,X,X
2016,3268,Central Missouri Elec Coop Inc,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3271,Central Nebraska Pub P&I Dist,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,3273,"Central New Mexico El Coop, Inc",C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3278,AEP Texas Central Company,I,Investor Owned,,X,X,X,,X,X,,X,X,X,,X,X
2016,3279,"Central Power Elec Coop, Inc",C,Cooperative,,,X,,,,,,,X,,,,X
2016,3282,"Central Texas Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3287,"Central Valley Elec Coop, Inc",C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,3291,Central Virginia Electric Coop,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3293,Central Wisconsin Elec Coop,C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2016,3294,City of Centralia - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,3295,City of Centralia - (WA),M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,3296,City of Centralia - (MO),M,Municipal,X,X,,,,,,,,,,,X,
2016,3298,Village of Centuria - (WI),M,Municipal,X,,,,,,,,,,,,X,
2016,3314,"Chariton Valley Elec Coop, Inc",C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2016,3315,"Charles Mix Electric Assn, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3323,Town of Chalmers - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,3329,Borough of Chambersburg,M,Municipal,,X,X,X,,,,X,X,X,X,X,X,X
2016,3355,City of Chanute,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3356,City of Ceylon - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,3366,City of Chapman - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,3373,City of Chappell - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,3384,City of Charlevoix - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,3400,City of Chaska - (MN),M,Municipal,,X,,X,X,X,,X,X,X,X,X,X,X
2016,3405,Village of Chatham - (IL),M,Municipal,X,X,,,,,,,,,,,X,
2016,3406,City of Chattahoochee - (FL),M,Municipal,X,,,,,,,,,,,,X,
2016,3408,City of Chattanooga - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,3413,PUD No 1 of Chelan County,P,Political Subdivision,,X,,X,X,X,,X,X,X,X,X,X,X
2016,3415,Village of Chelsea - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,3420,City of Cheney - (WA),M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,3421,City of Chignik - (AK),M,Municipal,X,,,,,,,,,,,,X,
2016,3422,City of Chefornak,M,Municipal,X,,,,,,,,,,,,X,
2016,3426,Cherokee Electric Coop,C,Cooperative,,X,,X,X,,,,,X,,X,X,X
2016,3435,"Cherry-Todd Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3436,Cherryland Electric Coop Inc,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,3437,City of Cherryville - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,3445,Village of Chester - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,3447,Town of Chester,M,Municipal,X,X,,,,,,,,,,,X,
2016,3454,City of Chetopa - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,3459,City of Chewelah,M,Municipal,X,,,,,,,,,,,,X,
2016,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,I,Investor Owned,,X,,X,,X,X,X,,X,X,X,X,X
2016,3465,Chitina Electric Inc,I,Investor Owned,X,,,,,,,,,,,,X,
2016,3470,Cherokee County Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3475,City of Chickamauga,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3477,City of Chicopee - (MA),M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2016,3478,Cimarron Electric Coop,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,3486,Chillicothe Municipal Utils,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3495,Chimney Rock Public Power Dist,P,Political Subdivision,,X,,X,,,,X,,X,,X,X,X
2016,3498,Chippewa Valley Electric Coop,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2016,3502,"Choctawhatche Elec Coop, Inc",C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2016,3503,"Choptank Electric Coop, Inc",C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2016,3519,Central Minnesota Municipal Power Agency,P,Political Subdivision,,,,,,,,,,X,,,,X
2016,3522,Chugach Electric Assn Inc,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,3525,Village of Churchville - (NY),M,Municipal,X,X,,,,,,,,,,,X,
2016,3527,Choctaw Electric Coop Inc,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,3535,City of Cimarron - (KS),M,Municipal,X,X,,,,,,,,,,,X,
2016,3539,CinCap V LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,3542,Duke Energy Ohio Inc,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,3570,CL Power Sales Eight LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,3597,Citizens Electric Co - (PA),I,Investor Owned,,X,,X,,,,X,,X,X,X,X,X
2016,3600,Citizens Electric Corporation - (MO),C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3601,Boston Energy Marketing and Trading LLC,W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,3633,City of McLaughlin - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,3634,City of Nixa - (MO),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,3641,"Claiborne Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,3644,PUD No 1 of Clallam County,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,3647,City of Claremore,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3660,PUD No 1 of Clark County - (WA),P,Political Subdivision,,X,,X,,X,,X,X,X,X,X,X,X
2016,3687,Clark Energy Coop Inc - (KY),C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,3701,Clark Electric Coop - (WI),C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2016,3702,Clarksdale Public Utilities,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3704,City of Clarksville - (TN),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,3705,Clarksville Light & Water Co,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3710,City of Clay Center - (KS),M,Municipal,,,,X,,,,,,X,,X,X,X
2016,3712,Clay County Electric Coop Corp,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,3716,Clay-Union Electric Corp,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3722,Clarke Electric Coop Inc - (IA),C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3726,Clay Electric Coop Inc,C,Cooperative,X,X,,,,,,,,,,,X,
2016,3731,Town of Clayton,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3732,Town of Clayton,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3735,City of Colman - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,3739,Clearwater Power Company,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,3755,Cleveland Electric Illum Co,I,Investor Owned,,X,X,X,X,X,,X,,X,X,X,X,X
2016,3757,"Clay Electric Cooperative, Inc",C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,3758,City of Cleveland - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,3762,City of Cleveland - (OH),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,3764,Clearwater-Polk Elec Coop Inc,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,3774,City of Clewiston,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3804,Clinton Combined Utility Sys,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3806,"Clinton County Elec Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3812,City of Clinton - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,3813,Village of Clinton - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,3814,City of Clintonville - (WI),M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,3815,Town of Coatesville - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,3824,Clyde Light & Power,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3828,Cloverland Electric Co-op,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,3839,Coahoma Electric Power Assn,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3841,Coast Electric Power Assn,C,Cooperative,,X,,X,X,X,,X,X,X,X,X,X,X
2016,3843,Coastal Electric Member Corp,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3844,"Coastal Electric Coop, Inc",C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,3850,"Codington-Clark Elec Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3855,Columbia Power System,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,3881,City of Cody,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,3892,City of Coffeyville - (KS),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,3900,City of Coggon - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,3913,City of Colby - (KS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3915,Coldwater Board of Public Util,M,Municipal,,X,,X,X,X,,,,X,X,X,X,X
2016,3916,Cobb Electric Membership Corp,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,3923,City of Coleman - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,3931,Coles-Moultrie Electric Coop,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2016,3938,"Coleman County Elec Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,3939,City of College Park - (GA),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,3940,City of College Station - (TX),M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2016,3957,City of Collins - (MS),M,Municipal,X,,,,,,,,,,,,X,
2016,3986,City of Collinsville - (OK),M,Municipal,X,X,,,,,,,,,,,X,
2016,3989,City of Colorado Springs - (CO),M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2016,3990,Colorado River Indian Irr Proj,F,Federal,X,X,,,,,,,,,,,X,
2016,3991,CMS Energy Resource Management,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,4003,City of Colton - (CA),M,Municipal,,X,,X,X,X,,X,X,X,,X,X,X
2016,4005,"Columbia Basin Elec Cooperative, Inc",C,Cooperative,,X,,X,,X,,X,X,X,,X,X,X
2016,4007,City of Columbia City - (IN),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,4008,Columbia Power Coop Assn Inc,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,4040,Calhoun County Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4041,"Columbia Rural Elec Assn, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4045,City of Columbia - (MO),M,Municipal,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,4061,City of Columbiana - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,4063,Co-Mo Electric Coop Inc,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2016,4065,City of Columbus - (OH),M,Municipal,,X,X,X,,,,X,,X,X,X,X,X
2016,4068,City of Columbus - (MS),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,4071,"Columbus Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,4073,City of Columbus - (WI),M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2016,4078,City of Comanche - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,4091,City of Commerce - (GA),M,Municipal,X,,,,,,,,,,,,X,
2016,4100,"Commerce Energy, Inc.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,4110,Commonwealth Edison Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,4117,Community Electric Coop,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,4146,Concho Valley Elec Coop Inc,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4147,Town of Concord - (MA),M,Municipal,,X,X,X,X,X,,X,,X,,X,X,X
2016,4150,City of Concord - (NC),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,4153,"Concordia Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,4160,Callaway Electric Cooperative,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,4166,"CECG Maine, LLC",W,Wholesale Power Marketer,,,,,,,,,,X,,,,X
2016,4176,Connecticut Light & Power Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,4180,Connecticut Mun Elec Engy Coop,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2016,4191,Consolidated Edison Sol Inc,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,4226,Consolidated Edison Co-NY Inc,I,Investor Owned,,X,X,X,,X,,X,X,X,X,X,X,X
2016,4237,Consolidated Electric Coop,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4247,Consolidated Water Power Co,I,Investor Owned,,X,,X,,,,,X,X,,X,X,X
2016,4254,Consumers Energy Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,4262,Cooke County Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4265,Continental Divide El Coop Inc,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,4280,Conway Corporation,M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2016,4294,City of Cookeville - (TN),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,4295,Comanche County Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,4296,"Cookson Hills Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4304,City of Corwith - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,4305,City of Coon Rapids,M,Municipal,X,,,,,,,,,,,,X,
2016,4317,"Coos-Curry Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4319,Copan Public Works Authority,M,Municipal,X,,,,,,,,,,,,X,
2016,4327,Coosa Valley Electric Coop Inc,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,4329,"Copper Valley Elec Assn, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,4341,Corbin City Utilities Comm,M,Municipal,X,,,,,,,,,,,,X,
2016,4344,City of New Cordell - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,4346,Cooperative L&P Assn Lake County,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,4356,Colorado River Comm of Nevada,S,State,,X,,X,,,,,,X,,X,X,X
2016,4362,Corn Belt Energy Corporation,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,4363,Corn Belt Power Coop,C,Cooperative,,,X,,,X,,,,X,,,,X
2016,4365,Town of Cornelius - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,4369,City of Cornell,M,Municipal,X,X,,,,,,,,,,,X,
2016,4373,Cornhusker Public Power Dist,P,Political Subdivision,,X,,X,,,,X,,X,X,X,X,X
2016,4375,City of Corning - (IA),M,Municipal,X,X,,,,,,,,,,,X,
2016,4390,City of Corona - (CA),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,4401,"Cotton Electric Coop, Inc",C,Cooperative,,X,,X,X,X,,,X,X,X,X,X,X
2016,4410,"Shell Energy North America (US), L.P.",R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,4414,City of Coulee Dam - (WA),M,Municipal,X,,,,,,,,,,,,X,
