Utility Characteristics,,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,Short Form,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2019,6582,City of Forest Grove,,OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,N,N
2019,6598,City of Forsyth - (GA),Y,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6604,City of Fort Collins - (CO),,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,Y,Y
2019,6608,Fort Loudoun Electric Coop,,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6609,City of Fort Meade - (FL),Y,FL,Municipal,FRCC,,,,,,,,,,,,,,,,,,,,Y,N,,,,N,
2019,6610,City of Fort Morgan,,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,6611,Fort Belknap Electric Coop Inc,,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2019,6612,Fort Payne Improvement Authority,,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6613,Town of Fountain - (NC),Y,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,6615,City of Fort Pierre - (SD),,SD,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,
2019,6616,Fort Pierce Utilities Authority,,FL,Municipal,SERC,,Y,,,,Y,,,,,,,,,,Y,N,Y,,Y,,,,,Y,Y
2019,6617,Fort Valley Utility Comm,,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,N,,,,N,
2019,6618,Town of Fort Supply - (OK),Y,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,
2019,6627,City of Fosston - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,6638,City of Fountain,,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2019,6640,Four County Elec Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2019,6641,4-County Electric Power Assn,,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6707,City of Frankfort - (IN),,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,N,Y,,,,,,
2019,6708,City of Frankfort - (KY),,KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,,N,,Y,,Y,,N,,
2019,6709,Easley Combined Utility System,,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,Y,,
2019,6710,Town of Edenton - (NC),,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,,
2019,6711,Village of Frankfort - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2019,6715,City of Franklin - (VA),,VA,Municipal,SERC,,,,,,Y,,,,,Y,,,,,,Y,,,Y,,,,,,
2019,6716,PUD No 1 of Franklin County,,WA,Political Subdivision,WECC,,,,,,,,,,,,,,,,,N,,Y,Y,Y,Y,Y,,,
2019,6717,Franklin Electric Coop - (AL),,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6718,City of Franklin - (KY),,KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6722,Franklin Rural Electric Coop - (IA),,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,6723,City of Franklin - (NE),Y,NE,Municipal,MRO,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,,N,,
2019,6735,Town of Frankton - (IN),Y,IN,Municipal,RFC,N,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,N,
2019,6750,City of Frederick - (OK),Y,OK,Municipal,MRO,,,Y,,,,N,,,,,,Y,,,N,,,,Y,,,,,,
2019,6752,Town of Frederick - (CO),,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,Y,N,,,,
2019,6753,City of Fredonia - (AZ),Y,AZ,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,6758,City of Fredericksburg - (TX),,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,6759,City of Fredericksburg - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,6761,City of Fredericktown - (MO),Y,MO,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,
2019,6762,City of Fredonia - (KS),Y,KS,Municipal,SPP,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,
2019,6764,Village of Freeburg - (IL),Y,IL,Municipal,RFC,,,,,Y,Y,,,,,,,,,,,Y,Y,Y,Y,,,,,,
2019,6775,Village of Freeport - (NY),,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,Y,Y,,,,,Y,Y
2019,6779,City of Fremont - (NE),,NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,,Y,,,,Y,Y,Y
2019,6780,Town of Fremont - (NC),Y,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,,
2019,6782,Freeborn-Mower Coop Services,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,6784,French Broad Elec Member Corp,,NC,Cooperative,SERC,,,,,,N,,,,,,,,,,,Y,Y,,Y,,,,,,
2019,6793,City of Friend - (NE),Y,NE,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
2019,6803,Town of Front Royal,,VA,Municipal,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,6804,Frontier Power Company,,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,N,
2019,6839,City of Fulton - (MO),,MO,Municipal,SERC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2019,6840,City of Fulton - (KY),,KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6848,Fulton County Rural E M C,Y,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,6866,"G & K, Inc",Y,AK,Investor Owned,AK,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,
2019,6894,City of Gaffney - (SC),,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,Y,Y,,,,Y,,
2019,6896,City of Galt,Y,MO,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,6907,City of Greendale,,IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,6909,Gainesville Regional Utilities,,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,N,,
2019,6914,City of Galion,,OH,Municipal,MRO,N,,Y,,N,,,,,,Y,,,,,,,,,Y,N,,,Y,,
2019,6915,Galena Electric Utility,Y,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2019,6923,City of Gallatin - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,6924,City of Gallatin - (MO),Y,MO,Municipal,RFC,,,,,Y,Y,,,,,,,,,,,Y,N,,Y,,,,,N,
2019,6930,City of Gallup - (NM),,NM,Municipal,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,N,,,Y,N,
2019,6931,City of Galva - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,6941,City of Garden City,,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,,Y,,
2019,6949,City of Gardner - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,Y,Y,,,,,,
2019,6950,Garland Light & Power Company,,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,6957,"Garkane Energy Coop, Inc",,UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2019,6958,City of Garland - (TX),,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2019,6965,City of Garnett - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,N,Y,,,Y,,,,,,
2019,6970,City of Garrett,Y,IN,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,6993,City of Gas City - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,7004,"Buckeye Power, Inc",,OH,Cooperative,RFC,,,,,Y,,,,,,Y,N,,,,N,Y,,Y,,,Y,,,,
2019,7024,Gascosage Electric Coop,,MO,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,7027,City of Gastonia - (NC),,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,7048,City of Geary - (OK),Y,OK,Municipal,MRO,,,Y,,,,Y,,,,,,Y,,,,,,Y,Y,,,,,,
2019,7084,City of Declo - (ID),Y,ID,Municipal,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,N,,
2019,7090,GreyStone Power Corporation,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,7095,City of Geneseo - (IL),Y,IL,Municipal,RFC,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2019,7096,City of Geneva- (IL),,IL,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,Y,,,Y,Y
2019,7100,Village of Genoa - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,,,,,
2019,7128,City of Georgetown - (SC),,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,,,Y,,,,,N,
2019,7129,City of Georgetown - (TX),,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,N,Y,Y,,,Y,Y,Y,Y
2019,7130,Town of Georgetown - (MA),Y,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,7131,Village of Georgetown - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,,,N,Y,Y,,N
2019,7140,Georgia Power Co,,GA,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y
2019,7149,City of Gering - (NE),,NE,Municipal,WECC,,,N,,,,N,Y,,,,,N,,,,,,,Y,,,,,,
2019,7174,Gibson Electric Members Corp,,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7184,City of Giddings - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2019,7194,City of Gilbert,Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,7197,Georgia Transmission Corp,,GA,Transmission,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,N,N
2019,7222,City of Gillette - (WY),,WY,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,N,,Y,,,,,,
2019,7249,City of Giltner - (NE),Y,NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,7256,Borough of Girard - (PA),Y,PA,Municipal,RFC,Y,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2019,7257,City of Girard - (KS),,KS,Municipal,MRO,,,N,,,,Y,,,,,,Y,N,,,Y,,,Y,,,,,,
2019,7262,"Glacier Electric Coop, Inc",,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,,,,,
2019,7264,"Glades Electric Coop, Inc",,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,N,Y,Y,Y,,N,Y,,,
2019,7265,City of Gladstone,,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2019,7269,City of Glasco - (KS),Y,KS,Municipal,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,Y,Y,,
2019,7270,City of Glasgow - (KY),,KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7279,"NextEra Energy Services, LLC",,TX,Retail Power Marketer,TRE,Y,,,,,,,,N,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,7287,City of Glen Elder - (KS),Y,KS,Municipal,SPP,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7292,Glencoe Light & Power Comm,,MN,Municipal,MRO,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2019,7294,City of Glendale - (CA),,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2019,7295,City of Glidden - (IA),Y,IA,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,
2019,7300,City of Glenwood Springs - (CO),,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,7303,Raccoon Valley Electric Cooperative,,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,N,,,Y,,,,,,
2019,7311,Village of Glouster - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,
2019,7318,"Goldenwest Electric Coop, Inc",Y,MT,Cooperative,WECC,,,,,,,Y,Y,,,,,Y,,,,,Y,,Y,,,,,N,
2019,7349,"Golden Spread Electric Cooperative, Inc",,TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y,,Y,Y,,,,
2019,7353,Golden Valley Elec Assn Inc,,AK,Cooperative,AK,,,,,,,,,,,,,,,N,Y,Y,Y,Y,Y,,,,,Y,Y
2019,7359,Borough of Goldsboro - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,N,Y,,,,,,
2019,7368,City of Goldthwaite - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,N,
2019,7370,City of Gonzales - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2019,7374,City of Goodland - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,N,Y,Y,,
2019,7411,City of Gothenburg - (NE),,NE,Municipal,MRO,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,7419,City of Goldsmith - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7424,Gowrie Municipal Utilities,Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,N,,,N,Y,,
2019,7441,Goltry Public Works Authority,Y,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,7442,Grafton Electric - (IA),Y,IA,Municipal,MRO,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,
2019,7443,City of Graettinger - (IA),,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,,,,,,
2019,7444,City of Grafton - (ND),Y,ND,Municipal,MRO,N,,Y,,,,,N,,,,,,Y,,,,,,Y,,,,,,
2019,7445,Village of Grafton - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,7450,Grady Electric Membership Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,N,,,Y,,,
2019,7456,Graham County Electric Coop Inc,,AZ,Cooperative,WECC,,,,,,,,Y,N,,,,Y,,,,,N,,Y,,,,Y,,
2019,7460,Goodhue County Coop Elec Assn,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,7478,Town of Granada - (CO),Y,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,7480,City of Granbury - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7483,City of Grand Haven - (MI),,MI,Municipal,RFC,,,,,Y,,,,,,N,,,Y,,,Y,Y,,Y,,,,,Y,Y
2019,7484,"Grand Electric Coop, Inc",,SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,
2019,7485,City of Grant - (NE),Y,NE,Municipal,,,,,,,,Y,N,,,,,Y,,,,,,,,,,Y,Y,,
2019,7486,City of Grand Junction - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,7487,City of Grand Marais - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,N,
2019,7489,Grand Rapids Public Util Comm,,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2019,7490,Grand River Dam Authority,,OK,State,SPP,,,Y,,,,N,,,,,,Y,,,,Y,Y,Y,Y,N,Y,,,Y,Y
2019,7494,City of Granite Falls - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,,
2019,7496,Town of Granite Falls - (NC),Y,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,7501,City of Granite - (OK),Y,OK,Municipal,MRO,,,Y,,,,N,,,,,,Y,N,,,,,,Y,,,,,,
2019,7515,City of Grantville - (GA),Y,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7548,PUD No 1 of Grays Harbor County,,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,Y,Y,,,
2019,7554,Green Mountain Energy Company,,TX,Retail Power Marketer,TRE,N,,,,,,,,,Y,Y,Y,,,Y,,,,,,,N,Y,,,
2019,7558,Grayson Rural Electric Coop Corp,,KY,Cooperative,ECAR,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7559,"Grayson-Collin Elec Coop, Inc",,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,
2019,7561,"Greenbelt Electric Coop, Inc",,TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,7563,Grand Valley Power,,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,7570,Great River Energy,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2019,7593,City of Green Cove Springs,,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2019,7600,Village of Green Island - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,N,,,Y,,,,,,
2019,7601,Green Mountain Power Corp,,VT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2019,7624,Village of Greene - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2019,7625,City of Greeneville - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7626,City of Greenfield - (IA),,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,,,,,,Y,Y,Y
2019,7627,City of Greenfield - (IN),,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,7631,City of Greensburg - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,N,Y,Y,,,,Y,,
2019,7633,Village of Greenup - (IL),Y,IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,
2019,7634,City of Greenville - (TX),,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,,Y,,
2019,7639,Greenville Utilities Comm,,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,Y,Y
2019,7643,Village of Greenwich - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,N,,,,Y,,,,Y,,
2019,7646,Greenwood CPW,,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2019,7650,Village of Greenwood - (NE),Y,NE,Municipal,MRO,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,
2019,7651,Greenwood Utilities Comm,,MS,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,N,,,Y,,,,Y,,
2019,7654,Greer Commission of Public Wks,,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,Y
2019,7665,Village of Gresham - (WI),Y,WI,Municipal,RFC,,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,N,
2019,7677,City of Gridley - (CA),Y,CA,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,N,Y,,N,,,,
2019,7679,City of Griffin - (GA),,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,7712,City of Groton - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,Y,Y,,
2019,7713,Village of Groton - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2019,7715,Town of Groton - (MA),Y,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,7716,Groton Dept of Utilities - (CT),,CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,Y
2019,7719,Borough of Grove City - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,7720,"Grundy Electric Coop, Inc",,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7723,Town of Groveland - (MA),Y,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2019,7732,City of Grove City,Y,MN,Municipal,MRO,,,,,,,,,,,,,,N,,,,,,Y,,,,Y,,
2019,7743,Grundy Center Mun Light & Power,,IA,Municipal,MRO,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,
2019,7750,Guthrie County Rural E C A,,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7751,Guadalupe Blanco River Authority,,TX,State,TRE,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,
2019,7752,Guadalupe Valley Elec Coop Inc,,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,Y,Y,N,,Y,,Y,Y
2019,7759,Town of Guernsey - (WY),Y,WY,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,,
2019,7760,Town of Gueydan,Y,LA,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,7785,"Gulf Coast Electric Coop, Inc",,FL,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7787,Gunnison County Elec Assn.,,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,Y,Y
2019,7801,Gulf Power Co,,FL,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,N,N
2019,7826,City of Gunnison - (CO),,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2019,7827,Guntersville Electric Board,,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,7837,City of Guttenberg,Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,N,
2019,7864,Grundy County Rural Elec Coop,,IA,Cooperative,MRO,,,N,,,,,,,,,,,,,,,,,Y,,,,,,
2019,7870,H-D Electric Coop Inc,,SD,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,Y
2019,7887,Habersham Electric Membership Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,N
2019,7891,Guernsey-Muskingum El Coop Inc,,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,7907,City of Hagerstown - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,N,
2019,7908,Hagerstown Light Department,,MD,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,N,,,,,
2019,7958,City of Hallettsville - (TX),Y,TX,Municipal,TRE,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,
2019,7969,City of Halstad - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,Y,Y,,
2019,7977,City of Hamilton - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2019,7978,Halifax Electric Member Corp,,NC,Cooperative,,,,,,,Y,,,,,N,,,,,N,,,,Y,,,,,Y,Y
2019,7979,Hamilton County Elec Coop Assn,,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2019,7995,Village of Hamilton - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,,N
2019,7996,Town of Hamilton - (NC),Y,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,8000,NineStar Connect,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2019,8034,Hancock-Wood Electric Coop Inc,,OH,Cooperative,RFC,,,,N,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,Y
2019,8055,City of Hannibal - (MO),,MO,Municipal,SERC,,,,,N,Y,,,,,,,,Y,,,,N,Y,Y,,,,Y,,
2019,8063,Village of Hampton - (NE),Y,NE,Municipal,MRO,,,,,,,,,,,,,Y,,,,,N,,Y,,Y,,Y,,
2019,8083,City of Harbor Springs - (MI),Y,MI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,8104,Town of Hardwick,,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,,,,,
2019,8122,Harlan Municipal Utilities - (IA),,IA,Municipal,MRO,N,,Y,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,,
2019,8131,City of Harmony - (MN),Y,MN,Municipal,MRO,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,8139,Harquahala Valley Pwr District,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,
2019,8147,City of Harriman - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,8179,Harrison County Rural E M C,,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2019,8192,"Harrison Rural Elec Assn, Inc",Y,WV,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,8198,City of Harrisonburg - (VA),,VA,Municipal,SERC,,,,,,Y,,,,,Y,,,,,,Y,N,,Y,,,,,,
