Utility Characteristics,,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2019,12341,MidAmerican Energy Co,,IL,MISO,"12,705","5,747","3,346",0,"21,798",3.9,1.0,0.4,0.0,5.3,"56,750","80,447","44,186",0,"181,383",2.5,0.9,0.4,0.0,3.8,"1,084",650,789,0,"2,523",349,230,214,0,793,"1,084",650,789,0,"2,523",349,230,214,0,793,4.470,14.000,13.210,0.000,https://www.icc.illinois.gov/docket/P2013-0423/documents
2019,12341,MidAmerican Energy Co,,SD,MISO,50,96,11,0,157,0.0,0.0,0.0,0.0,0.0,637,"2,189",243,0,"3,069",0.0,0.0,0.0,0.0,0.0,22,10,1,0,33,5,6,1,0,12,22,10,1,0,33,5,6,1,0,12,12.730,22.820,22.820,0.000,https://puc.sd.gov/Dockets/GasElectric/2017/ge17-002.aspx
2019,12377,Midwest Energy Cooperative,,MI,PJM,"4,216","2,525",0,0,"6,741",42.0,25.0,0.0,0.0,67.0,"53,080","23,228",0,0,"76,308",53.0,23.0,0.0,0.0,76.0,451,157,0,0,608,353,266,0,0,618,451,157,0,0,608,353,266,0,0,618,12.590,9.200,0.000,0.000,www.teammidwest.com\
2019,12390,Metropolitan Edison Co,,PA,PJM,"105,720","40,586","36,382",0,"182,688",13.2,6.5,4.6,0.0,24.4,"541,390","589,151","527,739",0,"1,658,280",13.2,6.5,4.6,0.0,24.4,"5,878","1,474","1,802",0,"9,155","7,036","1,412","1,367",0,"9,815","5,878","1,474","1,802",0,"9,155","7,036","1,412","1,367",0,"9,815",5.121,14.516,14.505,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2019,12395,Menard Electric Coop,,IL,MISO,263,0,0,0,263,0.0,0.0,0.0,0.0,0.0,"3,948",0,0,0,"3,948",0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,1,0,0,0,1,3,0,0,0,3,1,0,0,0,1,15.000,0.000,0.000,0.000,
2019,12539,Midwest Electric Member Corp,,NE,WACM,56,348,248,0,653,0.0,0.0,0.2,0.0,0.2,863,"4,307","4,109",0,"9,280",0.0,0.0,0.2,0.0,0.2,26,2,18,0,47,0,0,0,0,0,26,2,18,0,47,0,0,0,0,0,16.000,9.000,16.000,0.000,www.MidwestECC.com
2019,12541,City of Milford - (IA),,IA,SWPP,19,297,0,0,316,0.0,0.1,0.0,0.0,0.1,305,"5,865",0,0,"6,170",0.0,0.1,0.0,0.0,0.1,4,1,0,0,5,0,4,0,0,4,4,1,0,0,5,0,4,0,0,4,16.140,19.730,0.000,0.000,
2019,12615,City of Milton-Freewater- (OR),,OR,BPAT,85,770,52,0,907,0.0,0.1,0.0,0.0,0.1,"1,379","9,241",628,0,"11,248",0.0,0.1,0.0,0.0,0.1,25,140,11,0,176,10,19,4,0,33,25,140,11,0,176,10,19,4,0,33,16.230,12.000,12.000,0.000,https://customerportal.bpa.gov
2019,12626,City of Minden - (NE),,NE,SWPP,0,230,0,0,230,0.0,0.0,0.0,0.0,0.0,0,"2,530",0,0,"2,530",0.0,0.0,0.0,0.0,0.0,0,9,0,0,9,0,2,0,0,2,0,9,0,0,9,0,2,0,0,2,0.000,11.000,0.000,0.000,
2019,12647,"ALLETE, Inc.",,MN,MISO,"14,053","47,190",0,0,"61,243",1.8,5.7,0.0,0.0,7.5,"237,317","622,992",0,0,"860,309",1.6,4.9,0.0,0.0,6.5,"1,422","2,386",0,0,"3,809","1,539","2,933",0,0,"4,472","1,422","2,386",0,0,"3,809","1,539","2,933",0,0,"4,472",16.800,13.200,0.000,0.000,
2019,12660,Village of Minster - (OH),,OH,PJM,80,231,"2,401",0,"2,712",0.0,0.1,0.3,0.0,0.4,560,"3,422","31,085",0,"35,067",0.0,0.1,0.3,0.0,0.4,5,9,72,0,86,31,24,162,0,217,5,9,72,0,86,31,24,162,0,217,6.960,14.840,12.950,0.000,
2019,12685,Entergy Mississippi LLC,,MS,MISO,"12,418","29,888",0,0,"42,306",2.6,5.3,0.0,0.0,7.9,"99,779","396,176",0,0,"495,955",2.6,5.3,0.0,0.0,7.9,"2,503","4,145",0,0,"6,648","1,850","1,688",0,0,"3,538","2,503","4,145",0,0,"6,648","1,850","1,688",0,0,"3,538",11.877,13.220,0.000,0.000,
2019,12686,Mississippi Power Co,,MS,SOCO,"10,004","10,150","1,382",0,"21,536",3.9,1.7,0.2,0.0,5.8,"74,295","147,757","20,728",0,"242,780",3.9,1.7,0.2,0.0,5.8,"1,377","1,326",102,0,"2,804","1,077",78,3,0,"1,158","1,377","1,326",102,0,"2,804","1,077",78,3,0,"1,158",7.480,14.560,15.000,0.000,
2019,12692,"Missoula Electric Coop, Inc",,MT,BPAT,429,631,20,0,"1,080",0.0,0.0,0.0,0.0,0.0,"7,763","3,397","57,967",0,"69,127",0.0,0.0,0.0,0.0,0.0,92,116,3,0,211,19,3,0,0,22,281,155,3,0,439,72,9,0,0,81,15.000,6.000,5.000,0.000,
2019,12698,Evergy Missouri West,,MO,SWPP,"54,483","40,897",0,0,"95,380",9.3,8.1,0.0,0.0,17.4,"397,303","486,527",0,0,"883,831",9.3,8.1,0.0,0.0,17.4,"2,535","2,472",0,0,"5,007","3,699","2,915",0,0,"6,614","2,535","2,472",0,0,"5,007","3,699","2,915",0,0,"6,614",7.300,11.900,0.000,0.000,evergy.com
2019,12745,Modesto Irrigation District,,CA,BANC,806,"5,773",885,0,"7,464",0.4,1.1,0.1,0.0,1.6,"8,824","69,267","10,538",0,"88,629",0.4,1.1,0.1,0.0,1.6,706,353,61,0,"1,120",307,851,122,0,"1,280",706,353,61,0,"1,120",307,851,122,0,"1,280",12.939,12.044,11.919,0.000,
2019,12789,City of Monmouth - (OR),,OR,BPAT,51,321,0,0,372,0.0,0.0,0.0,0.0,0.0,"1,087","3,858",0,0,"4,945",0.0,0.0,0.0,0.0,0.0,25,37,0,0,63,0,0,0,0,0,25,37,0,0,63,0,0,0,0,0,21.320,12.000,0.000,0.000,www.ci.monmouth.or.us
2019,12803,"Monroe County Elec Coop, Inc",,IL,MISO,290,0,0,0,290,0.1,0.0,0.0,0.0,0.1,"4,350",0,0,0,"4,350",0.1,0.0,0.0,0.0,0.1,29,0,0,0,29,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,15.000,0.000,0.000,0.000,
2019,12825,NorthWestern Energy LLC - (MT),,MT,NWMT,"23,992","50,804",0,0,"74,796",3.8,0.1,0.0,0.0,4.0,"349,012","712,288",0,0,"1,061,300",3.8,0.1,0.0,0.0,4.0,434,"3,931",0,0,"4,364","3,974","3,906",0,0,"7,880",434,"3,931",0,0,"4,364","3,974","3,906",0,0,"7,880",14.547,14.020,0.000,0.000,http://psc.mt.gov/Regulated-Utilities/Reports/folderId/55204/
2019,12839,City of Montezuma - (IA),,IA,MISO,10,88,0,0,98,0.0,0.0,0.0,0.0,0.0,207,"1,758",0,0,"1,965",0.0,0.0,0.0,0.0,0.0,1,4,0,0,5,0,2,0,0,2,1,4,0,0,5,0,2,0,0,2,20.000,19.950,0.000,0.000,
2019,12894,City of Moorhead - (MN),,MN,SWPP,223,612,"3,212",0,"4,046",0.1,0.1,0.5,0.0,0.7,"3,927","7,733","40,599",0,"52,258",0.1,0.1,0.5,0.0,0.7,48,28,146,0,222,19,11,59,0,89,48,28,146,0,222,19,11,59,0,89,17.600,12.600,12.600,0.000,
2019,12900,City of Mora - (MN),,MN,MISO,240,449,449,0,"1,138",0.0,0.1,0.1,0.0,0.2,"1,777","8,391","8,391",0,"18,559",0.0,0.1,0.1,0.0,0.1,19,33,33,0,85,23,20,20,0,63,19,33,33,0,85,23,20,20,0,63,7.400,18.700,18.700,0.000,www.MNCIPdata.com
2019,13038,City of Mt Pleasant - (IA),,IA,MISO,41,445,0,0,486,0.0,0.1,0.0,0.0,0.2,674,"8,860",0,0,"9,534",0.0,0.1,0.0,0.0,0.2,7,24,0,0,31,4,126,0,0,130,7,24,0,0,31,4,126,0,0,130,16.450,19.930,0.000,0.000,
2019,13048,City of Mountain Lake - (MN),Y,MN,MISO,29,16,218,0,262,0.0,0.0,0.0,0.0,0.0,436,187,"4,352",0,"4,976",0.0,0.0,0.0,0.0,0.0,7,1,7,0,15,0,0,0,0,0,103,9,141,0,252,0,0,0,0,0,15.000,12.000,20.000,0.000,
2019,13058,"Mountain View Elec Assn, Inc",,CO,WACM,376,"4,470",0,0,"4,847",0.2,1.2,0.0,0.0,1.4,"5,626","53,646",0,0,"59,271",0.2,1.2,0.0,0.0,1.4,78,187,0,0,266,4,50,0,0,54,78,187,0,0,266,4,50,0,0,54,15.530,12.000,0.000,0.000,
2019,13143,Board of Water Electric & Communications,,IA,MISO,256,556,166,0,978,0.0,0.1,0.0,0.0,0.2,"4,836","5,692","1,663",0,"12,191",0.0,0.1,0.0,0.0,0.2,36,26,0,0,62,62,19,16,0,97,36,26,0,0,62,62,19,16,0,97,11.062,9.240,17.037,0.000,
2019,13149,City of Needles - (CA),Y,CA,WALC,2,1,0,0,3,2.0,1.0,0.0,0.0,3.0,10,5,0,0,15,2.0,1.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000,10.000,0.000,0.000,
2019,13214,The Narragansett Electric Co,,RI,ISNE,"181,316","70,902","31,115",0,"283,333",26.6,10.7,4.7,0.0,42.0,"968,387","863,751","379,056",0,"2,211,194",26.6,10.7,4.7,0.0,42.0,"45,547","24,905","15,264",0,"85,716","8,653","4,963","3,042",0,"16,658","45,547","24,905","15,264",0,"85,716","8,653","4,963","3,042",0,"16,658",5.341,12.182,12.182,0.000,
2019,13337,Nebraska Public Power District,,NE,SWPP,845,"3,585",534,0,"4,964",0.2,0.6,0.0,0.0,0.9,"12,759","41,421","6,913",0,"61,093",0.2,0.6,0.0,0.0,0.9,270,218,28,0,516,80,65,8,0,153,270,218,28,0,516,80,65,8,0,153,15.097,11.555,12.940,0.000,
2019,13407,Nevada Power Co,,NV,NEVP,"51,069","154,383",0,0,"205,452",11.3,25.3,0.0,0.0,36.6,"457,754","1,840,286",0,0,"2,298,040",11.3,25.3,0.0,0.0,36.6,0,"3,846",0,0,"3,846","8,055","10,170",0,0,"18,225",0,"3,855",0,0,"3,855","8,055","10,170",0,0,"18,225",9.000,11.900,0.000,0.000,http://puc.nv.gov/utilities/electric
2019,13441,New Hampshire Elec Coop Inc,,NH,ISNE,"3,424","2,000",0,0,"5,424",0.4,0.3,0.0,0.0,0.7,"22,400","38,600",0,0,"61,000",0.1,0.3,0.0,0.0,0.4,"1,331",615,0,0,"1,945",460,212,0,0,672,"1,331",615,0,0,"1,945",460,212,0,0,672,6.600,13.200,0.000,9.600,https://www.puc.nh.gov/Electric/coreengergyefficiency
2019,13478,"Entergy New Orleans, LLC",,LA,MISO,"21,479","25,077",0,0,"46,556",11.4,2.2,0.0,0.0,13.6,"168,000","263,676",0,0,"431,676",11.4,2.2,0.0,0.0,13.6,"2,227","2,658",0,0,"4,885","2,383","3,450",0,0,"5,833","2,227","2,658",0,0,"4,885","2,383","3,450",0,0,"5,833",9.030,11.350,0.000,0.000,
2019,13480,New Prague Utilities Comm,,MN,MISO,385,869,869,0,"2,123",0.0,0.1,0.1,0.0,0.3,"2,384","14,862","14,862",0,"32,109",0.0,0.1,0.1,0.0,0.3,37,62,62,0,161,24,30,30,0,84,37,62,62,0,161,24,30,30,0,84,6.200,17.100,17.100,0.000,
2019,13488,New Ulm Public Utilities Comm,,MN,MISO,211,633,351,0,"1,195",0.5,0.1,0.0,0.0,0.6,"2,080","12,619","7,028",0,"21,726",0.3,0.1,0.0,0.0,0.4,64,46,5,0,115,29,19,1,0,49,64,46,5,0,115,29,19,1,0,49,13.290,11.010,11.020,0.000,
2019,13511,New York State Elec & Gas Corp,,NY,NYIS,"8,002","68,797",0,0,"76,799",3.1,13.8,0.0,0.0,16.9,"106,704","840,893",0,0,"947,597",3.4,15.3,0.0,0.0,18.7,"1,967","8,957",0,0,"10,924",496,"1,715",0,0,"2,211","1,967","8,957",0,0,"10,924",496,"1,715",0,0,"2,211",15.000,15.000,0.000,0.000,
2019,13521,City of Newberry - (FL),Y,FL,FPC,0,68,0,0,68,0.0,0.0,0.0,0.0,0.0,1,816,0,0,817,0.0,0.0,0.0,0.0,0.0,1,4,0,0,5,1,0,0,0,1,1,4,0,0,5,1,0,0,0,1,1.000,10.800,0.000,0.000,
2019,13573,Niagara Mohawk Power Corp.,,NY,NYIS,"183,964","120,260","73,707",0,"377,931",6.3,21.5,13.2,0.0,41.0,"542,956","1,430,157","876,548",0,"2,849,661",6.3,21.5,13.2,0.0,41.0,"11,685","17,424","10,679",0,"39,788","3,803","2,691","1,649",0,"8,143","11,685","17,424","10,679",0,"39,788","3,803","2,691","1,649",0,"8,143",3.000,11.900,11.900,0.000,
2019,13604,City of Niles - (MI),,MI,PJM,194,346,0,0,540,0.0,0.1,0.0,0.0,0.1,"1,608","5,035",0,0,"6,643",0.0,0.0,0.0,0.0,0.0,44,25,0,0,69,22,30,0,0,52,44,25,0,0,69,22,30,0,0,52,11.710,16.950,0.000,0.000,
2019,13630,North Carolina Mun Power Agny #1,,NC,DUK,849,"2,290",404,0,"3,542",0.2,1.3,0.6,0.0,2.0,"7,918","22,586","5,096",0,"35,600",0.2,1.2,0.4,0.0,1.8,136,307,79,0,521,127,55,33,0,215,136,307,79,0,521,127,55,33,0,215,9.330,9.860,12.620,0.000,
2019,13664,Norris Public Power District,,NE,SWPP,713,"2,011",0,0,"2,724",0.2,0.3,0.0,0.0,0.5,"12,619","22,128",0,0,"34,747",0.2,0.3,0.0,0.0,0.5,228,102,0,0,330,54,24,0,0,78,228,102,0,0,330,54,24,0,0,78,17.700,11.000,0.000,0.000,
2019,13676,"North Arkansas Elec Coop, Inc",,AR,MISO,278,0,0,0,278,0.3,0.0,0.0,0.0,0.3,"2,393",0,0,0,"2,393",0.3,0.0,0.0,0.0,0.3,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,91,0,0,0,91,10.000,0.000,0.000,0.000,
2019,13687,North Carolina Eastern M P A,,NC,CPLE,656,129,120,0,905,0.3,0.4,0.6,0.0,1.3,"5,177",387,360,0,"5,924",0.3,0.3,0.4,0.0,0.9,10,0,0,0,10,151,86,12,0,249,10,0,0,0,10,151,86,12,0,249,7.890,3.000,3.000,0.000,
2019,13698,North Central Public Pwr Dist,,NE,SWPP,23,213,29,0,264,0.0,0.0,0.0,0.0,0.1,307,"2,650",315,0,"3,271",0.0,0.0,0.0,0.0,0.1,7,10,1,0,18,10,3,0,0,13,7,10,1,0,18,10,3,0,0,13,13.536,12.436,11.000,0.000,
2019,13725,City of North Platte,,NE,SWPP,97,"1,522",0,0,"1,619",0.0,0.2,0.0,0.0,0.2,722,"16,740",0,0,"17,462",0.0,0.2,0.0,0.0,0.2,22,46,0,0,68,5,10,0,0,15,22,46,0,0,68,5,10,0,0,15,7.456,11.000,0.000,0.000,
2019,13731,"North Star Electric Coop, Inc",,MN,MISO,526,"1,035",0,0,"1,561",0.0,0.0,0.0,0.0,0.0,"6,210","11,904",0,0,"18,114",0.0,0.0,0.0,0.0,0.0,45,83,0,0,128,0,0,0,0,0,45,83,0,0,128,0,0,0,0,0,15.270,12.030,0.000,0.000,
2019,13739,Northeast Power,,NE,SWPP,33,157,0,0,190,0.0,0.0,0.0,0.0,0.0,565,"2,153",0,0,"2,718",0.0,0.0,0.0,0.0,0.0,10,10,0,0,20,4,5,0,0,9,10,10,0,0,20,4,5,0,0,9,17.000,26.000,0.000,0.000,
2019,13756,Northern Indiana Pub Serv Co,,IN,MISO,"60,080","70,219",0,0,"130,300",47.4,8.7,0.0,0.0,56.1,"458,434","908,108",0,0,"1,366,542",5.9,5.6,0.0,0.0,11.5,"3,933","5,478",0,0,"9,411","4,063","2,516",0,0,"6,579","3,933","5,478",0,0,"9,411","4,063","2,516",0,0,"6,579",7.630,12.932,0.000,0.000,
2019,13780,Northern States Power Co,,MI,MISO,689,978,0,0,"1,667",0.0,0.3,0.0,0.0,0.3,"9,083","14,815",0,0,"23,898",0.0,0.3,0.0,0.0,0.3,81,75,0,0,156,75,73,0,0,148,81,75,0,0,156,75,73,0,0,148,13.202,15.148,0.000,0.000,https://www.efficiencyunited.com/select-utility
2019,13780,Northern States Power Co,,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,450,779,0,0,"1,229",131,632,0,0,763,450,779,0,0,"1,229",131,632,0,0,763,0.000,0.000,0.000,0.000,
2019,13781,Northern States Power Co - Minnesota,,MN,MISO,"178,985","271,221","40,504",0,"490,711",30.3,46.7,5.7,0.0,82.7,"1,080,627","4,274,362","717,628",0,"6,072,616",30.3,46.7,5.7,0.0,82.7,"13,558","27,178","3,409",0,"44,145","11,781","24,807","3,258",0,"39,846","13,558","27,178","3,409",0,"44,145","11,781","24,807","3,258",0,"39,846",6.038,15.760,17.717,0.000,https://www.xcelenergy.com/About_Us/Rates_&_Regulations/Regulatory_Filings/MN_DSM
2019,13781,Northern States Power Co - Minnesota,,SD,MISO,"2,358","5,803",0,0,"8,161",0.2,0.8,0.0,0.0,1.1,"11,485","88,010",0,0,"99,495",0.2,0.8,0.0,0.0,1.1,59,378,0,0,436,57,45,0,0,102,59,378,0,0,436,57,45,0,0,102,4.870,15.167,0.000,0.000,
2019,13788,Northern Wasco County PUD,,OR,BPAT,275,647,918,0,"1,841",0.1,0.1,0.2,0.0,0.4,"5,504","12,946","18,366",0,"36,816",0.1,0.1,0.2,0.0,0.4,684,20,54,0,758,88,58,11,0,157,684,208,54,0,946,88,58,11,0,157,20.000,20.000,20.000,0.000,
2019,13798,Northwest Iowa Power Coop,,IA,SWPP,"3,722","1,445",0,0,"5,167",2.0,14.0,0.0,0.0,16.0,"52,569","23,177",0,0,"75,746",1.4,0.1,0.0,0.0,1.5,982,460,0,0,"1,442",386,221,0,0,607,982,460,0,0,"1,442",386,221,0,0,607,15.000,15.000,0.000,0.000,
2019,13838,"Northfork Electric Coop, Inc",,OK,SWPP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000,0.000,0.000,0.000,
2019,13839,City of Norwood - (MA),,MA,ISNE,0,85,49,0,134,0.0,0.2,0.1,0.0,0.4,0,"1,982","3,013",0,"4,995",0.0,0.2,0.1,0.0,0.4,28,94,34,0,156,9,19,3,0,31,0,94,34,0,128,0,19,3,0,22,10.000,10.000,10.000,0.000,
2019,13936,Oakdale Electric Coop,,WI,MISO,228,212,0,0,440,0.1,0.0,0.0,0.0,0.1,"3,168","2,827",0,0,"5,995",0.1,0.0,0.0,0.0,0.1,26,2,0,0,28,39,4,0,0,43,26,2,0,0,28,39,4,0,0,43,13.894,13.335,0.000,0.000,
2019,13949,City of Oberlin - (OH),,OH,PJM,157,"1,130",0,0,"1,287",0.0,0.2,0.0,0.0,0.2,"1,129","16,217",0,0,"17,346",0.0,0.2,0.0,0.0,0.2,9,36,0,0,45,61,119,0,0,180,9,36,0,0,45,61,119,0,0,180,7.210,14.360,0.000,0.000,
2019,13961,Ocotillo Water Conserv. Dist.,Y,AZ,SRP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,28,0,0,31,0,0,0,0,0,3,28,0,0,31,0.000,0.000,0.000,0.000,
2019,13998,Ohio Edison Co,,OH,PJM,"115,458","93,911","73,643",0,"283,011",15.8,13.9,9.7,0.0,39.4,"1,055,286","1,057,263","996,084",0,"3,108,632",15.7,12.1,11.2,0.0,38.9,"9,138","4,567","3,080",0,"16,785","6,638","4,039","2,799",0,"13,476","9,138","4,567","3,080",0,"16,785","6,638","4,039","2,799",0,"13,476",9.140,11.258,13.526,0.000,https://dis.puc.state.oh.us/
2019,14006,Ohio Power Co,,OH,PJM,"267,939","176,406","116,427",0,"560,772",45.5,43.3,2.3,0.0,91.1,"2,679,390","2,646,088","1,746,398",0,"7,071,876",45.5,43.3,2.3,0.0,91.1,"16,030","10,359","6,837",0,"33,226","14,501","8,931","5,894",0,"29,326","16,030","10,359","6,837",0,"33,226","14,501","8,931","5,894",0,"29,326",10.000,15.000,15.000,0.000,
2019,14012,"Ohop Mutual Light Company, Inc",,WA,BPAT,215,0,0,0,215,0.0,0.0,0.0,0.0,0.0,"1,900",0,0,0,"1,900",0.0,0.0,0.0,0.0,0.0,37,0,0,0,37,0,0,0,0,0,37,0,0,0,37,0,0,0,0,0,8.830,0.000,0.000,0.000,
2019,14063,Oklahoma Gas & Electric Co,,AR,SWPP,"8,728","17,343",0,0,"26,071",1.9,2.7,0.0,0.0,4.6,"120,085","248,789",0,0,"368,874",1.6,2.2,0.0,0.0,3.8,"2,536","2,263",0,0,"4,799",808,"1,554",0,0,"2,362","2,536","2,263",0,0,"4,799",808,"1,554",0,0,"2,362",11.426,13.000,0.000,0.000,
2019,14063,Oklahoma Gas & Electric Co,,OK,SWPP,"73,899","50,009","50,009",0,"173,918",20.3,10.9,10.9,0.0,42.0,"918,247","482,410","482,410",0,"1,883,067",17.7,9.4,9.4,0.0,36.5,"12,421","4,364","4,364",0,"21,149","4,704","3,685","3,685",0,"12,074","12,421","4,364","4,364",0,"21,149","4,704","3,685","3,685",0,"12,074",13.525,10.980,10.980,0.000,
2019,14109,"Oregon Trail El Cons Coop, Inc",,OR,BPAT,202,"1,727",888,0,"2,816",0.2,1.2,0.1,0.0,1.5,"5,498","20,877","10,222",0,"36,598",0.2,1.2,0.1,0.0,1.5,57,411,103,0,571,0,0,0,0,0,57,411,103,0,571,0,0,0,0,0,27.290,12.090,11.510,0.000,
2019,14127,Omaha Public Power District,,NE,SWPP,"1,055","14,686",0,0,"15,741",1.6,4.3,0.0,0.0,5.9,"11,910","193,859",0,0,"205,769",1.6,4.3,0.0,0.0,5.9,733,"1,444",0,0,"2,177",81,198,0,0,278,733,"1,444",0,0,"2,177",81,198,0,0,278,11.290,13.200,0.000,0.000,Not available on web
2019,14132,City of Onawa - (IA),,IA,MISO,266,168,0,0,433,0.1,0.0,0.0,0.0,0.1,"5,284","3,296",0,0,"8,580",0.1,0.0,0.0,0.0,0.1,9,67,0,0,76,2,34,0,0,36,9,67,0,0,76,2,34,0,0,36,19.900,19.660,0.000,0.000,
2019,14154,Orange & Rockland Utils Inc,,NY,NYIS,"23,031","28,577","1,766",0,"53,373",1.9,6.7,0.3,0.0,8.9,"324,733","369,780","23,489",0,"718,002",1.9,6.7,0.3,0.0,8.9,961,"4,024",150,0,"5,134",644,793,0,0,"1,437",961,"4,024",150,0,"5,135",644,793,0,0,"1,437",14.100,12.940,13.300,0.000,
2019,14159,City of Orange City - (IA),,IA,MISO,42,327,"1,490",0,"1,860",0.0,0.1,0.3,0.0,0.3,690,"3,204","14,598",0,"18,491",0.0,0.1,0.3,0.0,0.3,15,18,83,0,116,6,7,33,0,46,15,18,83,0,116,6,7,33,0,46,16.300,9.800,9.800,0.000,
2019,14166,City of Orient - (IA),Y,IA,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000,0.000,0.000,0.000,
2019,14196,City of Ortonville - (MN),Y,MN,MISO,5,112,0,0,117,0.0,0.0,0.0,0.0,0.0,80,"1,346",0,0,"1,426",0.0,0.0,0.0,0.0,0.0,1,5,0,0,6,1,2,0,0,2,1,5,0,0,6,1,2,0,0,2,16.000,12.000,12.000,0.000,
2019,14201,City of Osage - (IA),,IA,MISO,19,218,0,0,238,0.0,0.0,0.0,0.0,0.1,325,"4,218",0,0,"4,543",0.0,0.0,0.0,0.0,0.1,7,18,0,0,25,0,3,0,0,3,7,18,0,0,25,0,3,0,0,3,16.860,19.320,0.000,0.000,
2019,14202,"Osceola Electric Coop, Inc",,IA,SWPP,124,133,0,0,257,0.0,0.0,0.0,0.0,0.0,"2,489","1,830",0,0,"4,319",0.0,0.0,0.0,0.0,0.0,14,1,0,0,15,2,0,0,0,2,14,1,0,0,15,2,0,0,0,2,15.970,20.000,0.000,0.000,www.osceolaelectric.com
2019,14232,Otter Tail Power Co,,MN,MISO,"21,681","12,021","35,547",0,"69,248",19.4,3.8,5.4,0.0,28.5,"277,463","183,666","457,785",0,"918,914",19.4,3.8,5.4,0.0,28.5,"1,286","1,429","3,118",0,"5,833","1,805",495,984,0,"3,284","1,286","1,429","3,118",0,"5,833","1,805",495,984,0,"3,284",12.800,15.300,12.900,0.000,
2019,14232,Otter Tail Power Co,,SD,MISO,688,"12,529",0,0,"13,217",0.5,2.0,0.0,0.0,2.5,"2,818","180,577",0,0,"183,395",0.5,2.0,0.0,0.0,2.5,36,572,0,0,608,14,94,0,0,108,36,572,0,0,608,14,94,0,0,108,4.100,13.300,14.700,0.000,
2019,14246,City of Owatonna - (MN),,MN,MISO,493,"2,832","2,864",0,"6,189",0.2,0.3,0.4,0.0,0.9,"6,413","36,818","37,227",0,"80,458",0.2,0.3,0.4,0.0,0.9,149,436,228,0,813,40,28,14,0,82,149,436,228,0,813,40,28,14,0,82,13.000,13.000,13.000,0.000,
2019,14328,Pacific Gas & Electric Co.,,CA,CISO,"694,277","571,057","56,711",0,"1,322,045",137.0,120.0,13.0,0.0,270.0,"7,778,830","7,067,684","577,992",0,"15,424,506",138.0,127.0,14.0,0.0,279.0,"53,952","40,602","12,888",0,"107,442","160,856","77,165","25,642",0,"263,663","53,952","40,602","12,888",0,"107,442","160,856","77,165","25,642",0,"263,663",11.200,12.400,10.200,0.000,
2019,14354,PacifiCorp,,CA,PACW,843,"5,420",975,0,"7,238",0.2,1.0,0.2,0.0,1.4,"11,859","74,790","9,406",0,"96,054",0.2,1.0,0.2,0.0,1.4,729,719,104,0,"1,552",545,690,151,0,"1,386",729,719,104,0,"1,552",545,690,151,0,"1,386",14.100,13.800,9.600,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2019,14354,PacifiCorp,,ID,PACE,"6,313","7,934","7,107",0,"21,354",1.3,1.6,1.4,0.0,4.3,"40,021","90,443","57,730",0,"188,193",1.3,1.6,1.4,0.0,4.3,636,"1,026",659,0,"2,321",778,947,823,0,"2,548",636,"1,026",659,0,"2,321",778,947,823,0,"2,548",6.300,11.400,8.100,0.000,https://www.pacificorp.com/environment/demand-side-management.html
