Utility Characteristics,,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Short Form,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,54820,Direct Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,,"58,044.5","532,232","62,876","24,028.5","273,148","13,297",0.0,0,0,0.0,0,0,"82,073.0","805,380","76,173"
2019,54820,Direct Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,,"159,976.8","1,348,024","167,545","10,191.2","76,020","4,263",0.0,0,0,0.0,0,0,"170,168.0","1,424,044","171,808"
2019,54820,Direct Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,,"34,125.6","350,177","33,323","15,206.2","164,657","6,668",0.0,0,0,0.0,0,0,"49,331.8","514,834","39,991"
2019,54820,Direct Energy Services,B,Energy,O,NH,Retail Power Marketer,ISNE,,"15,023.8","148,528","18,362","3,240.7","31,388","2,026",0.0,0,0,0.0,0,0,"18,264.5","179,916","20,388"
2019,54820,Direct Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,,"46,012.5","379,376","50,301","42,027.9","369,238","17,341",0.0,0,0,0.0,0,0,"88,040.4","748,614","67,642"
2019,54820,Direct Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,,"83,936.7","709,151","89,867","28,817.3","304,177","17,118",0.0,0,0,0.0,0,0,"112,754.0","1,013,328","106,985"
2019,54820,Direct Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,,"37,621.7","474,759","52,267","17,674.0","235,685","11,248",0.0,0,0,0.0,0,0,"55,295.7","710,444","63,515"
2019,54820,Direct Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,,"67,413.8","788,083","71,272","21,724.3","262,087","12,380",0.0,0,0,0.0,0,0,"89,138.1","1,050,170","83,652"
2019,54820,Direct Energy Services,B,Energy,O,RI,Retail Power Marketer,ISNE,,"3,199.8","30,381","4,786",570.0,"4,334",280,0.0,0,0,0.0,0,0,"3,769.8","34,715","5,066"
2019,54820,Direct Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"1,014,368.6","7,916,183","605,429","26,925.2","202,969","16,673",0.0,0,0,0.0,0,0,"1,041,293.8","8,119,152","622,102"
2019,54862,Champion Energy Services,B,Energy,O,CT,Retail Power Marketer,ISNE,,0.0,0,0,"7,310.0","88,798",71,0.0,0,0,0.0,0,0,"7,310.0","88,798",71
2019,54862,Champion Energy Services,B,Energy,O,DC,Retail Power Marketer,PJM,,0.0,0,0,"2,474.0","33,736",42,0.0,0,0,0.0,0,0,"2,474.0","33,736",42
2019,54862,Champion Energy Services,B,Energy,O,DE,Retail Power Marketer,PJM,,11.0,138,5,"3,855.0","64,587",48,0.0,0,0,0.0,0,0,"3,866.0","64,725",53
2019,54862,Champion Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,,"1,149.0","13,852","1,585","35,510.0","724,777",890,0.0,0,0,0.0,0,0,"36,659.0","738,629","2,475"
2019,54862,Champion Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,,0.4,4,3,"40,581.0","407,032",942,.,.,.,.,.,.,"40,581.4","407,036",945
2019,54862,Champion Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,,0.0,0,0,"27,675.0","441,404",781,0.0,0,0,0.0,0,0,"27,675.0","441,404",781
2019,54862,Champion Energy Services,B,Energy,O,ME,Retail Power Marketer,ISNE,,0.0,0,0,"4,002.0","55,644",46,0.0,0,0,0.0,0,0,"4,002.0","55,644",46
2019,54862,Champion Energy Services,B,Energy,O,NH,Retail Power Marketer,ISNE,,0.0,0,0,"6,955.0","99,843",71,0.0,0,0,0.0,0,0,"6,955.0","99,843",71
2019,54862,Champion Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,,46.0,296,50,"61,308.0","766,763","1,392",0.0,0,0,0.0,0,0,"61,354.0","767,059","1,442"
2019,54862,Champion Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,,0.0,0,0,"65,403.0","1,092,356",554,0.0,0,0,0.0,0,0,"65,403.0","1,092,356",554
2019,54862,Champion Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,,209.0,"2,972",701,"184,851.0","3,941,377","3,516",0.0,0,0,0.0,0,0,"185,060.0","3,944,349","4,217"
2019,54862,Champion Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,,529.0,"5,420",848,"105,769.0","1,891,560","2,800",0.0,0,0,0.0,0,0,"106,298.0","1,896,980","3,648"
2019,54862,Champion Energy Services,B,Energy,O,RI,Retail Power Marketer,ISNE,,0.0,0,0,"6,433.0","74,681",31,0.0,0,0,0.0,0,0,"6,433.0","74,681",31
2019,54862,Champion Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"284,972.0","2,680,238","152,630","182,505.0","2,272,210","4,486","48,877.0","788,350",65,0.0,0,0,"516,354.0","5,740,798","157,181"
2019,54872,"Accent Energy Holdings, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,,"3,609.0","36,301","6,122","4,412.0","39,177","1,856",.,.,.,.,.,.,"8,021.0","75,478","7,978"
2019,54872,"Accent Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"12,671.0","111,127","7,269","2,026.0","18,044",783,.,.,.,.,.,.,"14,697.0","129,171","8,052"
2019,54873,Freedom Energy,B,Energy,O,ME,Retail Power Marketer,ISNE,,.,.,.,.,.,.,374.0,"10,437",3,.,.,.,374.0,"10,437",3
2019,54873,Freedom Energy,B,Energy,O,NH,Retail Power Marketer,ISNE,,.,.,.,.,.,.,"1,650.0","50,063",8,.,.,.,"1,650.0","50,063",8
2019,54873,Freedom Energy,B,Energy,O,RI,Retail Power Marketer,ISNE,,.,.,.,.,.,.,302.0,"8,832",1,.,.,.,302.0,"8,832",1
2019,54875,New York Industrial Energy Buyers,B,Energy,O,NY,Retail Power Marketer,NYIS,,0.0,0,0,0.0,0,0,926.0,"27,443",3,0.0,0,0,926.0,"27,443",3
2019,54893,NOCO Electric,B,Energy,O,NY,Retail Power Marketer,NYIS,,"4,765.0","111,497","10,842","19,723.0","487,667","6,424",0.0,0,0,0.0,0,0,"24,488.0","599,164","17,266"
2019,54913,NSTAR Electric Company,A,Bundled,O,MA,Investor Owned,ISNE,,"872,471.0","3,872,821","620,676","546,464.0","2,487,852","74,812","27,039.0","135,319",770,0.0,0,0,"1,445,974.0","6,495,992","696,258"
2019,54913,NSTAR Electric Company,C,Delivery,O,MA,Investor Owned,ISNE,,"445,186.0","3,935,335","619,208","793,435.0","11,301,757","120,749","88,251.0","1,381,648","1,447","3,037.0","342,715",1,"1,329,909.0","16,961,455","741,405"
2019,55722,AEP Energy,B,Energy,O,DC,Retail Power Marketer,PJM,,0.0,0,0,869.0,"11,562",257,0.0,0,0,0.0,0,0,869.0,"11,562",257
2019,55722,AEP Energy,B,Energy,O,DE,Retail Power Marketer,PJM,,0.0,0,0,"1,700.2","27,251",148,0.0,0,0,0.0,0,0,"1,700.2","27,251",148
2019,55722,AEP Energy,B,Energy,O,IL,Retail Power Marketer,PJM,,"3,388.7","52,268","4,960","275,528.8","4,194,582","13,008",0.0,0,0,0.0,0,0,"278,917.5","4,246,850","17,968"
2019,55722,AEP Energy,B,Energy,O,MD,Retail Power Marketer,PJM,,"1,581.9","22,984","1,507","32,464.7","639,181","1,147",0.0,0,0,0.0,0,0,"34,046.6","662,165","2,654"
2019,55722,AEP Energy,B,Energy,O,NJ,Retail Power Marketer,PJM,,"1,035.4","10,935",922,"25,356.3","346,734",753,0.0,0,0,0.0,0,0,"26,391.7","357,669","1,675"
2019,55722,AEP Energy,B,Energy,O,OH,Retail Power Marketer,PJM,,"156,078.2","2,716,196","224,495","338,622.2","7,308,103","38,141",0.0,0,0,0.0,0,0,"494,700.4","10,024,299","262,636"
2019,55722,AEP Energy,B,Energy,O,PA,Retail Power Marketer,PJM,,"53,047.1","751,933","61,536","77,433.5","1,454,927","4,050",0.0,0,0,0.0,0,0,"130,480.6","2,206,860","65,586"
2019,55781,Liberty Power Corp.,B,Energy,O,CT,Retail Power Marketer,ISNE,,"11,492.0","99,887","17,126","16,896.0","187,557",812,0.0,0,0,0.0,0,0,"28,388.0","287,444","17,938"
2019,55781,Liberty Power Corp.,B,Energy,O,DC,Retail Power Marketer,PJM,,477.0,"4,390",688,"5,001.0","65,795",243,0.0,0,0,0.0,0,0,"5,478.0","70,185",931
2019,55781,Liberty Power Corp.,B,Energy,O,DE,Retail Power Marketer,PJM,,475.0,"4,750","1,047","4,301.0","77,972",159,0.0,0,0,0.0,0,0,"4,776.0","82,722","1,206"
2019,55781,Liberty Power Corp.,B,Energy,O,IL,Retail Power Marketer,MISO,,"27,492.0","276,360","43,279","12,013.0","195,821","1,588",0.0,0,0,0.0,0,0,"39,505.0","472,181","44,867"
2019,55781,Liberty Power Corp.,B,Energy,O,MA,Retail Power Marketer,ISNE,,"17,526.0","105,008","22,242","27,282.0","271,042",533,0.0,0,0,0.0,0,0,"44,808.0","376,050","22,775"
2019,55781,Liberty Power Corp.,B,Energy,O,MD,Retail Power Marketer,PJM,,"3,295.0","30,582","4,153","8,182.0","117,791",419,0.0,0,0,0.0,0,0,"11,477.0","148,373","4,572"
2019,55781,Liberty Power Corp.,B,Energy,O,ME,Retail Power Marketer,ISNE,,0.0,0,0,"4,839.0","61,667",76,0.0,0,0,0.0,0,0,"4,839.0","61,667",76
2019,55781,Liberty Power Corp.,B,Energy,O,NJ,Retail Power Marketer,PJM,,"1,640.0","11,926","1,954","18,470.0","214,532",649,0.0,0,0,0.0,0,0,"20,110.0","226,458","2,603"
2019,55781,Liberty Power Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,,"3,286.0","22,501","5,946","18,150.0","246,786","1,271",0.0,0,0,0.0,0,0,"21,436.0","269,287","7,217"
2019,55781,Liberty Power Corp.,B,Energy,O,OH,Retail Power Marketer,PJM,,"3,306.0","37,233","5,791","5,152.0","100,322",147,0.0,0,0,0.0,0,0,"8,458.0","137,555","5,938"
2019,55781,Liberty Power Corp.,B,Energy,O,PA,Retail Power Marketer,PJM,,"3,863.0","40,865","4,914","23,207.0","350,574","2,140",0.0,0,0,0.0,0,0,"27,070.0","391,439","7,054"
2019,55781,Liberty Power Corp.,B,Energy,O,RI,Retail Power Marketer,ISNE,,745.0,"5,889","1,188","2,724.0","31,681",108,0.0,0,0,0.0,0,0,"3,469.0","37,570","1,296"
2019,55781,Liberty Power Corp.,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"18,905.0","139,045","11,849","31,366.0","364,272","2,326",0.0,0,0,0.0,0,0,"50,271.0","503,317","14,175"
2019,55787,City of Moreno Valley - (CA),A,Bundled,O,CA,Municipal,CISO,,"8,602.4","40,528","6,049","18,889.4","136,925",800,"2,195.6","15,559",8,0.0,0,0,"29,687.4","193,012","6,857"
2019,55813,"Bluerock Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,,.,.,.,10.2,100,12,.,.,.,.,.,.,10.2,100,12
2019,55813,"Bluerock Energy, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,,.,.,.,230.1,"4,166",633,.,.,.,.,.,.,230.1,"4,166",633
2019,55813,"Bluerock Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,,.,.,.,5.0,75,195,.,.,.,.,.,.,5.0,75,195
2019,55814,"Columbia Utilities Power, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,,"1,879.0","9,827","1,864",244.0,"2,485",189,0.0,0,0,0.0,0,0,"2,123.0","12,312","2,053"
2019,55815,"IDT Energy, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,,"2,432.7","17,726","1,983",271.0,"3,462",20,0.0,0,0,0.0,0,0,"2,703.7","21,188","2,003"
2019,55815,"IDT Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,,"9,505.6","72,779","12,783",835.2,"7,035",182,0.0,0,0,0.0,0,0,"10,340.8","79,814","12,965"
2019,55815,"IDT Energy, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,,"8,614.9","68,724","7,863",365.1,"3,238",151,0.0,0,0,0.0,0,0,"8,980.0","71,962","8,014"
2019,55815,"IDT Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,,"27,712.8","304,692","33,111","1,236.9","14,619",243,0.0,0,0,0.0,0,0,"28,949.7","319,311","33,354"
2019,55815,"IDT Energy, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,,"27,316.1","190,095","37,705","7,449.0","69,737","3,239",0.0,0,0,0.0,0,0,"34,765.1","259,832","40,944"
2019,55815,"IDT Energy, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,,"2,329.9","25,044","3,015",2.2,22,20,0.0,0,0,0.0,0,0,"2,332.1","25,066","5,970"
2019,55815,"IDT Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,,"14,551.1","130,157","15,090","2,768.0","36,257","1,105",0.0,0,0,0.0,0,0,"17,319.1","166,414","16,195"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,CT,Retail Power Marketer,ISNE,,"2,541.5","22,305","2,901","2,346.1","15,128",804,0.0,0,0,0.0,0,0,"4,887.6","37,433","3,705"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,DC,Retail Power Marketer,PJM,,634.1,"4,431",537,587.8,"5,558",58,0.0,0,0,0.0,0,0,"1,221.9","9,989",595
2019,55874,"Energy Services Providers, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,,"22,629.9","250,696","28,717","2,934.0","38,623",780,0.0,0,0,0.0,0,0,"25,563.9","289,319","29,497"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,MA,Retail Power Marketer,ISNE,,"11,578.1","66,425","10,254","8,875.8","52,405","3,229",0.0,0,0,0.0,0,0,"20,453.9","118,830","13,483"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,,"23,055.4","187,739","20,168","2,269.8","21,776",661,46.1,426,66,0.0,0,0,"25,371.3","209,941","20,895"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,,"4,289.5","26,228","3,340","5,944.2","54,766",711,80.0,797,13,0.0,0,0,"10,313.7","81,791","4,064"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,,"18,541.1","158,300","23,159","15,017.0","152,234","5,768",46.0,770,1,0.0,0,0,"33,604.1","311,304","28,928"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,,"6,428.3","63,186","6,763",703.2,"12,978",135,0.0,0,0,0.0,0,0,"7,131.5","76,164","6,898"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,,"31,803.0","301,296","38,165","4,627.8","42,016","2,361",27.0,282,34,0.0,0,0,"36,457.8","343,594","40,560"
2019,55878,Hudson Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,,0.0,0,0,"56,792.4","941,157","3,946",0.0,0,0,0.0,0,0,"56,792.4","941,157","3,946"
2019,55878,Hudson Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,,0.0,0,0,"71,828.2","698,995","5,041",0.0,0,0,0.0,0,0,"71,828.2","698,995","5,041"
2019,55878,Hudson Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,,0.0,0,0,"2,960.9","45,076",481,0.0,0,0,0.0,0,0,"2,960.9","45,076",481
2019,55878,Hudson Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,,0.0,0,0,"88,921.3","1,054,382","7,896",0.0,0,0,0.0,0,0,"88,921.3","1,054,382","7,896"
2019,55878,Hudson Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,,"1,384.2","16,780","1,358","61,384.0","792,547","8,118",0.0,0,0,0.0,0,0,"62,768.2","809,327","9,476"
2019,55878,Hudson Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,,0.0,0,0,"29,140.7","562,794","4,907",0.0,0,0,0.0,0,0,"29,140.7","562,794","4,907"
2019,55878,Hudson Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,,0.2,3,1,"88,875.7","1,473,533","9,850",0.0,0,0,0.0,0,0,"88,875.9","1,473,536","9,851"
2019,55878,Hudson Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"8,843.7","89,492","5,462","344,564.6","4,138,581","35,717",0.0,0,0,0.0,0,0,"353,408.3","4,228,073","41,179"
2019,55937,Entergy Texas Inc.,A,Bundled,O,TX,Investor Owned,MISO,,"606,779.1","6,039,325","401,770","334,347.8","4,926,068","51,713","365,564.5","8,042,710","5,707",0.0,.,.,"1,306,691.4","19,008,103","459,190"
2019,55959,Roughrider Electric Cooperativ,A,Bundled,O,ND,Cooperative,SWPP,,"16,986.0","170,727","10,858","42,835.0","382,600","3,863","20,199.0","234,991",71,0.0,0,0,"80,020.0","788,318","14,792"
2019,55962,City of Victorville - (CA),A,Bundled,O,CA,Municipal,CISO,,.,.,.,.,.,.,"11,873.0","92,821",72,.,.,.,"11,873.0","92,821",72
2019,55982,Heart of Texas Electric Coop,A,Bundled,O,TX,Cooperative,ERCO,,"30,474.0","329,342","16,695","8,533.0","89,461","5,413","3,411.0","55,564",47,.,.,.,"42,418.0","474,367","22,155"
2019,56146,"Black Hills Colorado Electric, LLC",A,Bundled,O,CO,Investor Owned,PSCO,,"101,058.0","617,000","85,869","100,720.0","894,243","11,966","37,718.0","443,115",55,0.0,0,0,"239,496.0","1,954,358","97,890"
2019,56196,Just Energy New York Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,,"35,443.6","385,450","55,463","3,759.5","34,009","1,244",0.0,0,0,0.0,0,0,"39,203.1","419,459","56,707"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,,"36,115.2","361,085","48,115","8,569.6","87,516","4,342",0.0,0,0,0.0,0,0,"44,684.8","448,601","52,457"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,,559.3,"5,164",638,248.2,"3,986",83,0.0,0,0,0.0,0,0,807.5,"9,150",721
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,,603.7,"6,140",646,85.6,"1,235",69,0.0,0,0,0.0,0,0,689.3,"7,375",715
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,,"34,410.2","473,085","59,217","35,389.1","634,094","7,340",0.0,0,0,0.0,0,0,"69,799.3","1,107,179","66,557"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,,"20,000.7","147,633","22,558","7,708.0","66,190","2,958",0.0,0,0,0.0,0,0,"27,708.7","213,823","25,516"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,,"13,728.0","141,185","13,643","1,900.6","27,445","1,136",0.0,0,0,0.0,0,0,"15,628.6","168,630","14,779"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,,"6,844.0","68,814","8,421","1,781.9","20,087",842,0.0,0,0,0.0,0,0,"8,625.9","88,901","9,263"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,,"3,002.5","26,694","3,999","1,236.0","12,962",719,0.0,0,0,0.0,0,0,"4,238.5","39,656","4,718"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,,"17,816.5","139,407","16,497","12,733.0","149,611","3,543",0.0,0,0,0.0,0,0,"30,549.5","289,018","20,040"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,,"59,786.7","1,055,924","125,237","10,371.9","197,883","12,228",0.0,0,0,0.0,0,0,"70,158.6","1,253,807","137,465"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,,"3,821.0","54,288","5,867",944.0,"17,507",893,0.0,0,0,0.0,0,0,"4,765.0","71,795","6,760"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,,"37,864.9","486,582","50,291","10,976.4","172,310","7,593",0.0,0,0,0.0,0,0,"48,841.3","658,892","57,884"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,,"3,822.4","33,026","4,749","1,214.5","12,617",590,0.0,0,0,0.0,0,0,"5,036.9","45,643","5,339"
2019,56212,"Ambit Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"650,841.2","5,147,467","407,143","133,302.5","1,296,330","35,912",0.0,0,0,0.0,0,0,"784,143.7","6,443,797","443,055"
2019,56220,Anthracite Power & Light,B,Energy,O,PA,Retail Power Marketer,PJM,,619.9,"9,118",737,"17,605.7","318,289",288,.,.,.,.,.,.,"18,225.6","327,407","1,025"
2019,56223,Macquarie Energy LLC,B,Energy,O,NV,Retail Power Marketer,NEVP,,0.0,0,0,"2,010.7","53,618",1,0.0,0,0,0.0,0,0,"2,010.7","53,618",1
2019,56224,Rancho Cucamonga Municipal Utility,A,Bundled,O,CA,Municipal,CISO,Y,402.0,"2,520",643,"9,981.0","71,405",735,660.0,"3,575",1,0.0,0,0,"11,043.0","77,500","1,379"
2019,56247,Mega Energy LP DBA Texans Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"17,925.0","177,861","15,364","12,862.0","156,482","1,036",0.0,0,0,0.0,0,0,"30,787.0","334,343","16,400"
2019,56248,"Young Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"44,724.9","282,129","32,403",0.0,0,0,0.0,0,0,0.0,0,0,"44,724.9","282,129","32,403"
2019,56255,"Brilliant Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"15,307.2","128,808","7,804","57,750.3","660,535","7,982",.,.,.,.,.,.,"73,057.5","789,343","15,786"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,,"2,191.5","15,503","1,850","1,388.4","9,826",492,0.0,0,0,0.0,0,0,"3,579.9","25,329","2,342"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,IL,Retail Power Marketer,PJM,,"14,397.8","107,341","12,805","1,794.2","13,376",606,0.0,0,0,0.0,0,0,"16,192.0","120,717","13,411"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,,"3,020.0","17,899","2,596",354.2,"2,100",106,0.0,0,0,0.0,0,0,"3,374.2","19,999","2,702"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,,"5,385.9","36,192","3,095","1,224.0","8,225",207,0.0,0,0,0.0,0,0,"6,609.9","44,417","3,302"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,,"11,224.5","72,425","8,119","2,368.4","15,280",764,0.0,0,0,0.0,0,0,"13,592.9","87,705","8,883"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,,"9,994.7","84,051","13,317","4,771.1","40,125","2,091",0.0,0,0,0.0,0,0,"14,765.8","124,176","15,408"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,,594.5,"4,192",401,11.1,78,6,0.0,0,0,0.0,0,0,605.6,"4,270",407
2019,56265,Energy Plus Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,,"38,211.8","337,058","31,395","2,541.5","22,400","1,391",0.0,0,0,0.0,0,0,"40,753.3","359,458","32,786"
2019,56279,"Spartan Renewable Energy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,,.,.,.,.,.,.,"12,112.2","228,932",4,.,.,.,"12,112.2","228,932",4
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,,"3,943.6","35,917","5,013",0.0,0,0,0.0,0,0,0.0,0,0,"3,943.6","35,917","5,013"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,,"1,342.2","9,528","1,109",0.0,0,0,0.0,0,0,0.0,0,0,"1,342.2","9,528","1,109"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,,"3,234.8","33,869","4,770",0.0,0,0,0.0,0,0,0.0,0,0,"3,234.8","33,869","4,770"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,,"10,232.9","104,257","9,361",19.5,168,3,0.0,0,0,0.0,0,0,"10,252.4","104,425","9,364"
2019,56286,"Frontier Utilities, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"130,123.9","1,130,545","71,430","9,919.3","91,715","1,501",.,.,.,.,.,.,"140,043.2","1,222,260","72,931"
2019,56292,"Bounce Energy, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,,"30,114.6","239,872","33,341",564.9,"3,317",566,0.0,0,0,0.0,0,0,"30,679.5","243,189","33,907"
2019,56360,Discount Power - (TX),D,Bundled,O,TX,Retail Power Marketer,ERCO,,1.4,23,3,4.4,93,1,.,.,.,.,.,.,5.8,116,4
2019,56379,"MC Squared Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,,"49,956.5","733,440","78,056","43,596.2","640,802","7,716","1,101.3","16,311",57,0.0,0,0,"94,654.0","1,390,553","85,829"
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,,.,.,.,205.9,"2,817",17,.,.,.,.,.,.,205.9,"2,817",17
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,,.,.,.,898.1,"14,540",31,.,.,.,.,.,.,898.1,"14,540",31
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,,.,.,.,"2,324.9","33,923",168,.,.,.,.,.,.,"2,324.9","33,923",168
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,,.,.,.,"4,837.1","59,916",481,.,.,.,.,.,.,"4,837.1","59,916",481
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,,.,.,.,736.8,"18,086",71,.,.,.,.,.,.,736.8,"18,086",71
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,,375.7,"5,541",448,"47,732.3","779,254","2,950",.,.,.,.,.,.,"48,108.0","784,795","3,398"
2019,56441,Our Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,,"95,615.0","1,058,649","55,115","29,092.0","371,213","4,406",0.0,0,0,0.0,0,0,"124,707.0","1,429,862","59,521"
2019,56496,"UP Power Marketing, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,,0.0,0,0,0.0,0,0,"1,353.5","17,337",1,0.0,0,0,"1,353.5","17,337",1
2019,56501,"Palmco Power NJ, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,,"2,492.0","11,287","2,256",57.0,402,24,.,.,.,.,.,.,"2,549.0","11,689","2,280"
2019,56503,TDX Manley Generating LLC,A,Bundled,O,AK,Investor Owned,NA,Y,171.0,156,81,293.0,278,33,.,.,.,.,.,.,464.0,434,114
