Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2022,19896,City of Volga - (SD),Municipal,,SD,SWPP,"1,042",144,38,0,"1,224",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,042",144,38,0,"1,224",.,.,.,.,.,.,.,.,.,.,467,0,0,0,467
2022,19898,Volunteer Electric Coop,Cooperative,,TN,TVA,0,0,0,0,0,"101,929","22,231",18,0,"124,178",0,0,0,0,0,0,0,0,0,0,"101,929","22,231",18,0,"124,178","1,468,539","614,221","539,492",0,"2,622,252","55,299","12,139",0,0,"67,438",0,0,0,0,0
2022,19947,City of Wadena - (MN),Municipal,Y,MN,MISO,.,.,.,.,0,"2,198",397,94,.,"2,689",.,.,.,.,.,.,.,.,.,.,"2,198",397,94,0,"2,689","22,654","7,584","39,591",.,"69,829",.,.,.,.,.,.,.,.,.,.
2022,19951,City of Wadsworth - (OH),Municipal,,OH,PJM,.,.,.,.,.,"12,105","1,478",140,.,"13,723",.,.,.,.,.,.,.,.,.,.,"12,105","1,478",140,0,"13,723","111,877","88,150","75,347",.,"275,374",.,.,.,.,.,.,.,.,.,.
2022,19968,City of Wahoo - (NE),Municipal,Y,NE,SWPP,842,58,3,.,903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,842,58,3,0,903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,19974,Town of Wake Forest - (NC),Municipal,Y,NC,CPLE,0,0,0,.,0,"5,806","1,098",.,.,"6,904",.,.,.,.,.,.,.,.,.,.,"5,806","1,098",0,0,"6,904","69,526","87,350",.,.,"156,876",.,.,.,.,.,.,.,.,.,.
2022,19979,Town of Wakefield - (MA),Municipal,Y,MA,ISNE,"11,340","1,517",429,.,"13,286",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,340","1,517",429,0,"13,286",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,19981,Wake Electric Membership Corp,Cooperative,,NC,CPLE,.,.,.,.,.,"50,134","2,682",3,.,"52,819",.,.,.,.,.,7,.,.,.,7,"50,141","2,682",3,0,"52,826","658,623","114,445","49,404",.,"822,472","50,134","2,682",3,.,"52,819",.,.,.,.,.
2022,20021,Town of Walkerton - (IN),Municipal,Y,IN,MISO,300,27,.,.,327,"1,164",69,.,.,"1,233",.,.,.,.,.,.,.,.,.,.,"1,464",96,0,0,"1,560","7,410",267,.,.,"7,677",.,.,.,.,.,.,.,.,.,.
2022,20025,City of Wall Lake - (IA),Municipal,Y,IA,MISO,420,96,12,.,528,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,420,96,12,0,528,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20038,Town of Wallingford - (CT),Municipal,,CT,ISNE,"13,444",949,.,.,"14,393",.,.,.,.,.,.,.,.,.,.,"8,099","2,703",24,.,"10,826","21,543","3,652",24,0,"25,219",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20063,Village of Walthill - (NE),Municipal,Y,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20065,Walton Electric Member Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"131,258","11,152",72,.,"142,482",.,.,.,.,.,.,.,.,.,.,"131,258","11,152",72,0,"142,482","1,932,954","1,127,592","312,834",.,"3,373,380","127,193","10,095",64,.,"137,352",.,.,.,.,.
2022,20069,City of Wamego - (KS),Municipal,Y,KS,SWPP,"2,104",240,26,.,"2,370",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,104",240,26,0,"2,370",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20077,City of Wapakoneta - (OH),Municipal,,OH,PJM,116,0,0,.,116,"4,925",380,11,.,"5,316",.,.,.,.,.,.,299,.,.,299,"5,041",679,11,0,"5,731","46,724","8,284","59,755",.,"114,763",.,.,.,.,.,.,.,.,.,.
2022,20110,City of Warren - (MN),Municipal,Y,MN,MISO,.,3,6,.,9,875,89,37,.,"1,001",.,.,.,.,.,.,.,.,.,.,875,92,43,0,"1,010",613,211,453,.,"1,277",.,.,.,.,.,.,.,.,.,.
2022,20111,Warren County Rural E M C,Cooperative,Y,IN,MISO,.,.,.,.,.,"3,814","1,124",1,.,"4,939",.,.,.,.,.,.,.,.,.,.,"3,814","1,124",1,0,"4,939",54,40,9,.,103,.,.,.,.,.,.,.,.,.,.
2022,20122,Town of Warren - (IN),Municipal,Y,IN,PJM,743,122,3,.,868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,743,122,3,0,868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20130,Warren Rural Elec Coop Corp,Cooperative,,KY,TVA,0,0,0,0,0,"58,877","13,705",45,0,"72,627",0,0,0,0,0,0,0,0,0,0,"58,877","13,705",45,0,"72,627","918,414","437,368","876,535",0,"2,232,317","58,877","13,705",45,0,"72,627",0,0,0,0,0
2022,20134,City of Warroad,Municipal,Y,MN,MISO,813,84,4,.,901,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,813,84,4,0,901,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20135,City of Washington - (UT),Municipal,Y,UT,PACE,"10,010",502,1,.,"10,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,010",502,1,0,"10,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20136,City of Waseca - (MN),Municipal,Y,MN,MISO,"3,648",572,2,.,"4,222",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"3,648",572,2,0,"4,222",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20138,"Wasco Electric Coop, Inc",Cooperative,Y,OR,BPAT,"4,021",672,20,.,"4,713",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"4,021",672,20,0,"4,713",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20139,City of Washington - (IN),Municipal,Y,IN,PJM,"6,505","1,144",3,.,"7,652",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,505","1,144",3,0,"7,652",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20140,City of Washington - (GA),Municipal,Y,GA,SOCO,"1,979",260,6,.,"2,245",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,979",260,6,0,"2,245",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20142,City of Washington - (NC),Municipal,,NC,CPLE,"11,410","2,639",5,.,"14,054",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,410","2,639",5,0,"14,054",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20146,Washington Elec Member Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"14,981","1,101",8,.,"16,090",.,.,.,.,.,.,.,.,.,.,"14,981","1,101",8,0,"16,090","187,259","59,536","116,723",.,"363,518","14,981","1,101",8,.,"16,090",.,.,.,.,.
2022,20150,Washington Electric Coop - (OH),Cooperative,Y,OH,PJM,"8,258","2,260",9,.,"10,527",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,258","2,260",9,0,"10,527",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20151,Washington Electric Coop - (VT),Cooperative,,VT,ISNE,.,.,.,.,.,"11,231",677,13,.,"11,921",.,.,.,.,.,.,.,.,.,.,"11,231",677,13,0,"11,921","63,556","5,468","3,369",.,"72,393","11,231",677,13,.,"11,921",.,.,.,.,.
2022,20153,"Washington Island El Coop, Inc",Cooperative,Y,WI,MISO,944,146,.,.,"1,090",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,944,146,0,0,"1,090",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20163,Wagoner Public Works Authority,Municipal,Y,OK,SWPP,.,.,.,.,0,"3,276",575,7,.,"3,858",.,.,.,.,.,.,.,.,.,.,"3,276",575,7,0,"3,858","37,486","27,301","11,626",.,"76,413",.,.,.,.,.,.,.,.,.,.
2022,20169,Avista Corp,Investor Owned,,ID,AVA,"123,933","18,993",370,.,"143,296",.,.,.,.,0,.,.,.,.,.,32,22,0,.,54,"123,965","19,015",370,0,"143,350",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2022,20169,Avista Corp,Investor Owned,,MT,AVA,.,8,.,.,8,.,.,.,.,.,.,.,.,.,.,8,15,.,.,23,8,23,0,0,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20169,Avista Corp,Investor Owned,,WA,AVA,14,22,14,.,50,"237,634","26,533",810,.,"264,977",.,.,.,.,.,"2,310",78,1,.,"2,389","239,958","26,633",825,0,"267,416","2,699,187","1,844,640","106,654",.,"4,650,481",.,.,.,.,.,.,.,.,.,.
2022,20176,City of Water Valley - (MS),Municipal,,MS,TVA,"1,527",548,1,0,"2,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,527",548,1,0,"2,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20180,City of Waterloo - (IL),Municipal,Y,IL,MISO,.,.,.,.,.,"4,503",531,25,.,"5,059",.,.,.,.,.,.,.,.,.,.,"4,503",531,25,0,"5,059","46,253","19,009","18,348",.,"83,610",.,.,.,.,.,.,.,.,.,.
2022,20182,Waterloo Light & Water Comm,Municipal,,WI,MISO,883,160,0,0,"1,043",730,129,0,0,859,0,0,0,0,0,0,2,0,0,2,"1,613",291,0,0,"1,904","3,994","18,510",0,0,"22,504",730,129,0,0,859,0,0,0,0,0
2022,20187,Watertown Municipal Utilities,Municipal,,SD,SWPP,"11,181","2,535",98,0,"13,814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,181","2,535",98,0,"13,814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20189,City of Waterville - (KS),Municipal,Y,KS,SWPP,0,0,0,.,0,344,44,6,.,394,.,.,.,.,.,.,.,.,.,.,344,44,6,0,394,"3,016",930,389,.,"4,335",.,.,.,.,.,.,.,.,.,.
2022,20193,Village of Watkins Glen - (NY),Municipal,Y,NY,NA,"1,066",251,102,.,"1,419",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,066",251,102,0,"1,419",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2022,20196,City of Watonga - (OK),Municipal,Y,OK,SWPP,0,0,0,.,0,"1,591",273,0,.,"1,864",.,.,.,.,.,.,.,.,.,.,"1,591",273,0,0,"1,864","12,655","23,377",0,.,"36,032",.,.,.,.,.,.,.,.,.,.
2022,20209,City of Wauchula - (FL),Municipal,Y,FL,TEC,"2,285",590,.,.,"2,875",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,285",590,0,0,"2,875",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20211,Village of Waunakee - (WI),Municipal,,WI,MISO,.,.,.,0,0,"6,173",844,2,0,"7,019",0,0,0,0,0,0,0,0,0,0,"6,173",844,2,0,"7,019","55,117","58,477","15,491",0,"129,085","6,173",844,2,0,"7,019",0,0,0,0,0
2022,20212,Village of Wauneta - (NE),Municipal,Y,NE,SWPP,5,1,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,1,0,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20213,Waupun Utilities,Municipal,,WI,MISO,0,0,0,0,0,"3,916",588,2,0,"4,506",0,0,0,0,0,0,0,0,0,0,"3,916",588,2,0,"4,506","32,381","35,375","37,603",0,"105,358","3,887",587,2,0,"4,476",0,0,0,0,0
2022,20214,Waverly Municipal Elec Utility,Municipal,Y,IA,MISO,"2,513",571,33,.,"3,117","1,941",328,134,.,"2,403",.,.,.,.,.,.,.,.,.,.,"4,454",899,167,0,"5,520","19,431","7,657","61,812",.,"88,900",.,.,.,.,.,.,.,.,.,.
2022,20216,Whitewater Valley Rural EMC,Cooperative,,IN,MISO,.,.,.,.,0,"11,936",192,7,0,"12,135",.,.,.,.,.,.,.,.,.,.,"11,936",192,7,0,"12,135","171,945","36,032","44,926",0,"252,903","11,936",192,7,0,"12,135",.,.,.,.,.
2022,20222,Wayne-White Counties Elec Coop,Cooperative,,IL,MISO,.,.,.,.,.,"11,989","1,524",171,.,"13,684",.,.,.,.,.,.,.,.,.,.,"11,989","1,524",171,0,"13,684","154,764","83,321","170,178",.,"408,263","11,989","1,524",171,.,"13,684",.,.,.,.,.
2022,20224,City of Waynesville - (MO),Municipal,Y,MO,AECI,"2,186",286,.,.,"2,472",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,186",286,0,0,"2,472",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20225,Town of Waynesville - (NC),Municipal,Y,NC,DUK,"2,721",934,6,.,"3,661",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,721",934,6,0,"3,661",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20226,City of Waynetown - (IN),Municipal,Y,IN,PJM,471,48,6,.,525,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,471,48,6,0,525,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,20228,Weakley County Mun Elec Sys,Municipal,,TN,TVA,0,0,0,0,0,"15,476","5,157",7,0,"20,640",0,0,0,0,0,0,0,0,0,0,"15,476","5,157",7,0,"20,640","245,507","181,039","40,688",0,"467,234",0,0,0,0,0,0,0,0,0,0
2022,20230,Weatherford Mun Utility System,Municipal,,TX,ERCO,.,.,.,.,.,"13,840","2,411",4,.,"16,255",.,.,.,.,.,.,.,.,.,.,"13,840","2,411",4,0,"16,255","210,494","185,626","41,042",.,"437,162",.,.,.,.,.,.,.,.,.,.
2022,20259,City of Webster City - (IA),Municipal,Y,IA,MISO,"1,922",312,0,.,"2,234",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,922",312,0,0,"2,234",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20310,Town of Wellesley - (MA),Municipal,,MA,ISNE,"9,323","1,209",5,0,"10,537",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,323","1,209",5,0,"10,537",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20318,Webster Electric Coop,Cooperative,,MO,AECI,.,.,.,.,.,"18,294",869,.,.,"19,163",.,.,.,.,.,.,.,.,.,.,"18,294",869,0,0,"19,163","314,947","90,327",.,.,"405,274",.,.,.,.,.,.,.,.,.,.
2022,20326,Town of West Boylston - (MA),Municipal,Y,MA,ISNE,"3,179",554,14,.,"3,747",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"3,179",554,14,0,"3,747",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,20331,City of Weimar - (TX),Municipal,Y,TX,ERCO,682,89,0,.,771,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,682,89,0,0,771,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20332,Wells Rural Electric Co,Cooperative,,NV,NEVP,"4,599",969,165,.,"5,733",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,599",969,165,0,"5,733",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20332,Wells Rural Electric Co,Cooperative,,UT,NEVP,507,211,4,.,722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,507,211,4,0,722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20334,Wellsborough Electric Co,Investor Owned,,PA,PJM,0,0,0,0,0,"5,149","1,267",12,0,"6,428",0,0,0,0,0,0,0,0,0,0,"5,149","1,267",12,0,"6,428","43,939","32,100","25,328",0,"101,367",0,0,0,0,0,0,0,0,0,0
2022,20337,Village of Wellsville - (NY),Municipal,Y,NY,NYIS,"1,891",696,.,.,"2,587",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,891",696,0,0,"2,587",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20343,Town of Welsh - (LA),Municipal,Y,LA,MISO,"1,571",154,9,.,"1,734",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,571",154,9,0,"1,734",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20363,West Central Electric Coop Inc - (MO),Cooperative,,MO,AECI,.,.,.,.,.,"14,738",161,.,.,"14,899",.,.,.,.,.,.,.,.,.,.,"14,738",161,0,0,"14,899","272,287","24,197",.,.,"296,484",.,.,.,.,.,.,.,.,.,.
2022,20368,West Central Electric Coop Inc - (SD),Cooperative,Y,SD,SWPP,.,.,.,.,0,"5,452","1,331",.,.,"6,783",.,.,.,.,.,.,.,.,.,.,"5,452","1,331",0,0,"6,783","72,913","63,687",.,.,"136,600",.,.,.,.,.,.,.,.,.,.
2022,20371,"West Florida El Coop Assn, Inc",Cooperative,,FL,SOCO,.,.,.,.,.,"25,079","3,367",.,.,"28,446",.,.,.,.,.,.,7,1,.,8,"25,079","3,374",1,0,"28,454","321,249","69,427",.,.,"390,676","25,072","3,367",.,.,"28,439",.,.,.,.,.
2022,20377,West Kentucky Rural E C C,Cooperative,,KY,TVA,0,0,0,0,0,"30,899","8,260",4,0,"39,163",0,0,0,0,0,0,0,0,0,0,"30,899","8,260",4,0,"39,163","449,480","188,129","202,195",0,"839,804","30,899","8,260",4,0,"39,163",0,0,0,0,0
2022,20380,City of West Liberty - (IA),Municipal,Y,IA,MISO,"1,365",222,1,.,"1,588",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,365",222,1,0,"1,588",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2022,20382,City of West Memphis - (AR),Municipal,,AR,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,141","1,529",185,.,"11,855","10,141","1,529",185,0,"11,855",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20385,West Oregon Electric Coop Inc,Cooperative,Y,OR,BPAT,"4,218",287,31,.,"4,536",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,218",287,31,0,"4,536",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20387,West Penn Power Company,Investor Owned,,PA,PJM,8,23,31,0,62,"643,682","100,674","2,451",6,"746,813",66,32,179,0,277,32,14,7,0,53,"643,722","100,711","2,489",6,"746,928","7,225,634","2,725,218","5,976,977","11,279","15,939,108","630,887","99,353","2,331",1,"732,572",0,0,0,0,0
2022,20392,City of West Plains - (MO),Municipal,Y,MO,SWPP,268,.,.,.,268,"5,069","1,100",189,.,"6,358",.,.,.,.,.,.,.,.,.,.,"5,337","1,100",189,0,"6,626","48,760","47,806","50,564",.,"147,130",.,.,.,.,.,.,.,.,.,.
2022,20394,City of West Point - (MS),Municipal,,MS,TVA,0,0,0,0,0,"2,994",819,1,0,"3,814",0,0,0,0,0,0,0,0,0,0,"2,994",819,1,0,"3,814","34,345","68,191","15,950",0,"118,486",0,0,0,0,0,0,0,0,0,0
2022,20396,West Point Utility System,Municipal,Y,IA,MISO,671,110,1,.,782,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,671,110,1,0,782,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20397,City of West Point - (NE),Municipal,Y,NE,SWPP,.,.,.,.,.,"1,517",346,73,.,"1,936",.,.,.,.,.,.,.,.,.,.,"1,517",346,73,0,"1,936","14,983","6,541","29,673",.,"51,197",.,.,.,.,.,.,.,.,.,.
2022,20401,West River Electric Assn Inc,Cooperative,,SD,SWPP,.,.,.,.,0,"17,214","2,124",19,.,"19,357",.,.,.,.,.,.,.,.,.,.,"17,214","2,124",19,0,"19,357","199,131","100,251","29,747",.,"329,129","17,214","2,124",19,.,"19,357","4,676",.,.,.,"4,676"
2022,20404,AEP Texas North Company,Investor Owned,,TX,ERCO,5,0,0,0,5,"159,796","37,042","5,147",0,"201,985",0,0,0,0,0,20,80,53,0,153,"159,821","37,122","5,200",0,"202,143","2,030,780","1,793,858","1,728,666",0,"5,553,304","154,855","37,122","5,200",0,"197,177",0,0,0,0,0
2022,20413,Mountrail-Williams Elec Coop,Cooperative,,ND,SWPP,0,0,0,0,0,"15,254","2,865","5,084",0,"23,203",0,0,0,0,0,0,0,0,0,0,"15,254","2,865","5,084",0,"23,203","208,158","61,415","3,820,903",0,"4,090,476","11,188","2,639","4,755",.,"18,582",0,0,0,0,0
2022,20422,Whetstone Valley Elec Coop Inc,Cooperative,Y,SD,SWPP,.,.,.,.,0,"3,327",225,42,.,"3,594",.,.,.,.,.,.,.,.,.,.,"3,327",225,42,0,"3,594","66,251","31,009",939,.,"98,199",.,.,.,.,.,.,.,.,.,.
2022,20430,City of Westbrook,Municipal,Y,MN,MISO,442,89,.,.,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,442,89,0,0,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20434,City of Westby,Municipal,,WI,MISO,985,131,0,0,"1,116",0,4,0,0,4,0,0,0,0,0,39,84,0,0,123,"1,024",219,0,0,"1,243",0,"2,865",0,0,"2,865",0,0,0,0,0,0,0,0,0,0
2022,20456,Twin Valleys Public Power Dist,Political Subdivision,Y,NE,SWPP,.,.,.,.,.,"2,842","2,465","1,336",.,"6,643",.,.,.,.,.,.,.,.,.,.,"2,842","2,465","1,336",0,"6,643","41,119","33,192","48,946",.,"123,257",.,.,.,.,.,.,.,.,.,.
2022,20471,Village of Wharton - (OH),Municipal,Y,OH,PJM,156,13,5,.,174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,156,13,5,0,174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20472,"Wharton County Elec Coop, Inc",Cooperative,,TX,ERCO,"5,496",.,.,.,"5,496",.,.,.,.,.,.,.,.,.,.,.,"1,000",13,0,"1,013","5,496","1,000",13,0,"6,509",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20476,Western Coop Electric Assn Inc,Cooperative,,KS,SWPP,.,.,.,.,.,"5,766","5,828",481,.,"12,075",.,.,.,.,.,.,.,.,.,.,"5,766","5,828",481,0,"12,075","63,685","251,626","14,620",.,"329,931",.,.,.,.,.,.,.,.,.,.
2022,20477,City of Westerville - (OH),Municipal,,OH,PJM,.,.,.,.,0,"15,691","2,224",16,.,"17,931",.,.,.,.,.,92,1,0,.,93,"15,783","2,225",16,0,"18,024","167,410","218,984","87,704",.,"474,098",.,.,.,.,.,.,.,.,.,.
2022,20480,Village of Westfield - (NY),Municipal,Y,NY,NYIS,"2,971",486,17,.,"3,474",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,971",486,17,0,"3,474",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20481,City of Westfield - (MA),Municipal,,MA,ISNE,"16,252","2,177",87,.,"18,516",.,.,.,.,.,.,.,.,.,.,47,7,0,.,54,"16,299","2,184",87,0,"18,570",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20490,City of Westminster - (SC),Municipal,Y,SC,DUK,7,.,.,.,7,"1,253",255,.,.,"1,508",.,.,.,.,.,.,.,.,.,.,"1,260",255,0,0,"1,515","12,501","11,503",.,.,"24,004",.,.,.,.,.,.,.,.,.,.
2022,20506,"Wheatland Rural Elec Assn, Inc",Cooperative,Y,WY,WACM,"2,390","1,068",578,.,"4,036",.,.,16,.,16,.,.,.,.,.,.,.,.,.,.,"2,390","1,068",594,0,"4,052",.,.,"82,289",.,"82,289",.,.,.,.,.,.,.,.,.,.
2022,20509,Wheat Belt Public Power Dist,Political Subdivision,Y,NE,WACM,.,.,.,.,.,"3,262",766,"1,009",.,"5,037",.,.,.,.,.,.,.,.,.,.,"3,262",766,"1,009",0,"5,037",36,33,112,.,181,.,.,.,.,.,.,.,.,.,.
2022,20510,"Wheatland Electric Coop, Inc",Cooperative,,CO,SWPP,.,.,.,.,0,29,29,.,.,58,.,.,.,.,.,.,.,.,.,.,29,29,0,0,58,181,990,.,.,"1,171",.,.,.,.,.,.,.,.,.,.
2022,20510,"Wheatland Electric Coop, Inc",Cooperative,,KS,SWPP,.,.,.,.,.,"20,322","11,096","1,242",.,"32,660",.,.,.,.,.,1,2,0,.,3,"20,323","11,098","1,242",0,"32,663","220,803","493,329","92,107",.,"806,239","20,322","11,096","1,242",.,"32,660",.,.,.,.,.
2022,20521,Wheeling Power Co,Investor Owned,,WV,PJM,687,"1,053",119,0,"1,859","35,045","5,694",342,0,"41,081",0,0,0,0,0,100,162,47,0,309,"35,832","6,909",508,0,"43,249","72,680","26,584","9,339",0,"108,603","34,707","5,694",342,0,"40,743",104,0,0,0,104
2022,20534,City of Whigham - (GA),Municipal,Y,GA,SOCO,69,17,.,.,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,17,0,0,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20574,White River Valley El Coop Inc,Cooperative,,MO,AECI,"38,403","8,213",9,.,"46,625",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"38,403","8,213",9,0,"46,625",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20576,"White River Electric Assn, Inc",Cooperative,,CO,WACM,0,0,0,.,0,"2,611",752,91,.,"3,454",0,0,0,.,0,0,1,0,.,1,"2,611",753,91,0,"3,455","21,678","30,481","516,350",.,"568,509","2,611",752,91,.,"3,454",0,0,0,.,0
2022,20583,Whitehall Electric Utility,Municipal,,WI,MISO,0,0,0,0,0,779,203,1,0,983,0,0,0,0,0,0,0,0,0,0,779,203,1,0,983,"6,710","18,959","6,103",0,"31,772",0,0,0,0,0,0,0,0,0,0
2022,20588,City of Whitesboro - (TX),Municipal,Y,TX,ERCO,0,0,0,.,0,"1,838",262,52,.,"2,152",.,.,.,.,.,.,.,.,.,.,"1,838",262,52,0,"2,152","23,504","10,968","1,453",.,"35,925",.,.,.,.,.,.,.,.,.,.
2022,20603,Northeastern Rural E M C,Cooperative,,IN,PJM,.,.,.,.,.,"28,628","2,510",6,.,"31,144",.,.,.,.,.,.,.,.,.,.,"28,628","2,510",6,0,"31,144","360,479","191,464","1,282,005",.,"1,833,948","28,628","2,510",6,.,"31,144","1,210",.,.,.,"1,210"
2022,20639,"Wild Rice Electric Coop, Inc",Cooperative,,MN,MISO,.,.,.,.,.,"13,183",813,3,.,"13,999",.,.,.,.,.,3,.,.,.,3,"13,186",813,3,0,"14,002","218,684","49,414","9,970",.,"278,068",.,.,.,.,.,.,.,.,.,.
2022,20641,Village of Wilcox - (NE),Municipal,Y,NE,SWPP,96,10,.,.,106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,96,10,0,0,106,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.
2022,20729,Town of Williamsport - (MD),Municipal,Y,MD,PJM,854,153,8,.,"1,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,854,153,8,0,"1,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20730,City of Williamsport - (IN),Municipal,Y,IN,MISO,76,5,.,.,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,5,0,0,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,20731,Williamstown Utility Comm,Municipal,Y,KY,PJM,.,.,.,.,.,"1,367",454,22,.,"1,843",.,.,.,.,.,.,.,.,.,.,"1,367",454,22,0,"1,843","15,585","8,150","11,427",.,"35,162",.,.,.,.,.,.,.,.,.,.
