|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2022,UT,6957,"Garkane Energy Coop, Inc",WACM,DC,0.406,1.300,.,.,1.706,202,19,.,.,221,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.009,0.020,.,.,0.029,2,1,.,.,3,.,.,.,.,0.000,0.000,0.280,.,.,0.280,0,2,.,.,2,.,.,.,.,0.000,0.415,1.600,0.000,0.000,2.015,204,22,0,0,226,0.000,0.000,0.000,0.000,0.000
2022,UT,10879,Lehi City Corporation,PACE,AC,4.958,1.454,.,.,6.412,697,8,.,.,705,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.008,.,.,0.008,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.958,1.462,0.000,0.000,6.420,697,11,0,0,708,0.000,0.000,0.000,0.000,0.000
2022,UT,11135,City of Logan - (UT),PACE,DC,2.851,1.056,.,.,3.907,348,31,.,.,379,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.851,1.056,0.000,0.000,3.907,348,31,0,0,379,0.000,0.000,0.000,0.000,0.000
2022,UT,12866,Moon Lake Electric Assn Inc,WACM,AC,0.493,0.046,0.000,0.000,0.539,64,4,0,0,68,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.493,0.046,0.000,0.000,0.539,64,4,0,0,68,0.000,0.000,0.000,0.000,0.000
2022,UT,13137,City of Murray - (UT),PACE,AC,2.040,0.099,.,.,2.139,331,13,.,.,344,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.040,0.099,0.000,0.000,2.139,331,13,0,0,344,0.000,0.000,0.000,0.000,0.000
2022,UT,14354,PacifiCorp,PACE,DC,423.830,82.027,8.249,0.000,514.106,"61,171","1,312",96,0,"62,579",34.700,1.349,0.000,0.000,36.049,"4,141",24,0,0,"4,165",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,0.031,0.000,0.000,0.181,45,9,0,0,54,.,.,.,.,0.000,0.117,0.363,0.011,0.000,0.491,19,11,2,0,32,.,.,.,.,0.000,424.097,82.421,8.260,0.000,514.778,"61,235","1,332",98,0,"62,665",0.000,0.000,0.000,0.000,0.000
2022,UT,15444,Provo City Corp,PACE,AC,7.016,0.477,0.000,0.000,7.493,"1,042",20,0,0,"1,062",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,479.826",72.770,0.000,0.000,"2,552.596",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.016,0.477,0.000,0.000,7.493,"1,042",20,0,0,"1,062","2,479.826",72.770,0.000,0.000,"2,552.596"
2022,UT,17732,Spanish Fork City Corporation,PACE,DC,3.321,0.032,.,.,3.353,505,4,.,.,509,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.321,0.032,0.000,0.000,3.353,505,4,0,0,509,0.000,0.000,0.000,0.000,0.000
2022,UT,17845,City of Springville - (UT),PACE,AC,1.418,0.587,.,.,2.005,235,3,.,.,238,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.421,0.587,0.000,0.000,2.008,236,3,0,0,239,0.000,0.000,0.000,0.000,0.000
2022,UT,17874,City of St George,PACE,DC,4.737,1.524,0.000,0.000,6.261,596,32,0,0,628,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.737,1.524,0.000,0.000,6.261,596,32,0,0,628,0.000,0.000,0.000,0.000,0.000
2022,UT,18206,Strawberry Electric Serv Dist,PACE,AC,1.035,.,.,.,1.035,139,.,.,.,139,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,508.107,.,.,.,508.107,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.045,0.000,0.000,0.000,1.045,141,0,0,0,141,508.107,0.000,0.000,0.000,508.107
2022,UT,40165,"Dixie Escalante R E A, Inc",PACE,DC,1.340,0.475,.,.,1.815,149,4,.,.,153,.,.,.,.,0.000,.,.,.,.,0,0.375,.,.,.,0.375,16,.,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.715,0.475,0.000,0.000,2.190,165,4,0,0,169,0.000,0.000,0.000,0.000,0.000
2022,UT,99999,Adjustment 2022,PACE,,-76.323,-14.859,-1.439,0.000,-92.621,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.065,.,.,.,-0.065,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-76.389,-14.859,-1.439,0.000,-92.686,.,.,.,.,.,.,.,.,.,.
2022,UT,99999,Adjustment 2022,WACM,,-0.071,-0.227,.,.,-0.298,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.071,-0.227,.,.,-0.298,.,.,.,.,.,.,.,.,.,.
2022,VA,84,A & N Electric Coop,PJM,AC,0.939,0.381,0.000,0.000,1.320,128,18,0,0,146,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.012,0.002,0.000,0.000,0.014,5,1,0,0,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.951,0.383,0.000,0.000,1.334,133,19,0,0,152,0.000,0.000,0.000,0.000,0.000
2022,VA,733,Appalachian Power Co,PJM,AC,20.996,4.427,0.474,0.000,25.897,"2,795",114,4,0,"2,913",0.408,0.015,0.000,0.000,0.423,76,3,0,0,79,0.000,0.518,0.390,0.000,0.908,0,2,1,0,3,"11,685.757","2,771.781",63.422,0.000,"14,520.960",0.074,0.041,0.000,0.000,0.115,19,6,0,0,25,20.745,5.147,0.000,0.000,25.892,0.036,1.128,0.000,0.000,1.164,4,1,0,0,5,1.922,0.000,0.000,0.000,1.922,21.106,6.114,0.864,0.000,28.084,"2,818",123,5,0,"2,946","11,708.424","2,776.928",63.422,0.000,"14,548.774"
2022,VA,3291,Central Virginia Electric Coop,PJM,AC,4.840,0.670,.,.,5.510,638,22,.,.,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.850,0.670,0.000,0.000,5.520,639,22,0,0,661,0.000,0.000,0.000,0.000,0.000
2022,VA,4794,City of Danville - (VA),PJM,AC,1.245,0.869,.,.,2.114,171,6,.,.,177,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.245,0.869,0.000,0.000,2.114,171,6,0,0,177,0.000,0.000,0.000,0.000,0.000
2022,VA,8198,City of Harrisonburg - (VA),PJM,AC,1.550,0.820,.,.,2.370,245,29,.,.,274,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,074.997",307.431,.,.,"1,382.428",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.550,0.820,0.000,0.000,2.370,245,29,0,0,274,"1,074.997",307.431,0.000,0.000,"1,382.428"
2022,VA,10171,Kentucky Utilities Co,LGEE,DC,0.431,0.867,.,.,1.298,51,6,.,.,57,0.114,.,.,.,0.114,22,.,.,.,22,.,.,.,.,0.000,.,.,.,.,0,39.708,3.830,.,.,43.538,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.431,0.867,0.000,0.000,1.298,51,6,0,0,57,39.708,3.830,0.000,0.000,43.538
2022,VA,12260,Mecklenburg Electric Cooperative,PJM,AC,0.924,0.821,.,.,1.745,128,3,.,.,131,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.924,0.821,0.000,0.000,1.745,128,3,0,0,131,0.000,0.000,0.000,0.000,0.000
2022,VA,13640,Northern Virginia Elec Coop,PJM,AC,14.903,3.310,0.000,0.000,18.213,"1,776",33,0,0,"1,809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,376.000","6,945.730",.,.,"12,321.730",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,14.903,3.310,0.000,0.000,18.213,"1,776",33,0,0,"1,809","5,376.000","6,945.730",0.000,0.000,"12,321.730"
2022,VA,13762,"Northern Neck Elec Coop, Inc",PJM,AC,1.780,0.012,.,.,1.792,198,2,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.784,0.012,0.000,0.000,1.796,200,2,0,0,202,0.000,0.000,0.000,0.000,0.000
2022,VA,15410,Prince George Electric Coop,PJM,AC,0.780,.,0.006,.,0.786,125,.,1,.,126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.782,0.000,0.006,0.000,0.788,126,0,1,0,127,0.000,0.000,0.000,0.000,0.000
2022,VA,16558,City of Salem - (VA),PJM,AC,0.336,0.330,.,.,0.666,58,4,.,.,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.336,0.330,0.000,0.000,0.666,58,4,0,0,62,0.000,0.000,0.000,0.000,0.000
2022,VA,17066,Shenandoah Valley Elec Coop,PJM,AC,7.103,4.720,2.020,0.000,13.843,904,67,14,0,985,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.039,0.000,0.000,0.000,0.039,9,0,0,0,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.142,4.720,2.020,0.000,13.882,913,67,14,0,994,0.000,0.000,0.000,0.000,0.000
2022,VA,19876,Virginia Electric & Power Co,PJM,AC,116.639,47.891,0.111,.,164.641,"17,542",568,6,.,"18,116",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.075,0.072,.,.,0.147,24,9,.,.,33,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,116.714,47.963,0.111,0.000,164.788,"17,566",577,6,0,"18,149",0.000,0.000,0.000,0.000,0.000
2022,VA,19882,Virginia Tech Electric Service,PJM,AC,0.358,0.145,0.000,0.000,0.503,69,5,0,0,74,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.358,0.145,0.000,0.000,0.503,69,5,0,0,74,0.000,0.000,0.000,0.000,0.000
2022,VA,21244,"Southside Electric Coop, Inc",PJM,DC,8.454,.,.,.,8.454,609,.,.,.,609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.457,0.000,0.000,0.000,8.457,610,0,0,0,610,0.000,0.000,0.000,0.000,0.000
2022,VA,40228,Rappahannock Electric Coop,PJM,AC,15.998,5.691,4.300,.,25.989,"2,067",74,21,.,"2,162",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,.,.,.,0.022,6,.,.,.,6,.,.,.,.,0.000,.,0.839,.,.,0.839,.,1,.,.,1,.,.,.,.,0.000,16.020,6.530,4.300,0.000,26.850,"2,073",75,21,0,"2,169",0.000,0.000,0.000,0.000,0.000
2022,VA,99999,Adjustment 2022,LGEE,,-0.075,-0.151,.,.,-0.226,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.075,-0.151,.,.,-0.226,.,.,.,.,.,.,.,.,.,.
2022,VA,99999,Adjustment 2022,PJM,,-1.474,.,.,.,-1.474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.474,.,.,.,-1.474,.,.,.,.,.,.,.,.,.,.
2022,VT,2548,City of Burlington Electric - (VT),ISNE,AC,1.579,0.460,0.038,0.000,2.077,293,22,1,0,316,.,.,.,.,0.000,.,.,.,.,0,0.160,3.303,0.000,0.000,3.463,67,80,0,0,147,"1,131.058","4,141.229",0.000,0.000,"5,272.287",.,0.010,.,.,0.010,.,1,.,.,1,.,.,.,.,0.000,0.000,0.000,0.000,.,0.000,0,0,0,.,0,0.000,0.000,0.000,.,0.000,1.739,3.773,0.038,0.000,5.550,360,103,1,0,464,"1,131.058","4,141.229",0.000,0.000,"5,272.287"
2022,VT,7601,Green Mountain Power Corp,ISNE,AC,70.212,49.768,0.197,0.000,120.177,"6,076",523,4,0,"6,603",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.192,.,.,.,0.192,14,.,.,.,14,.,.,.,.,0.000,0.916,0.220,.,.,1.136,55,2,.,.,57,.,.,.,.,0.000,71.320,49.988,0.197,0.000,121.505,"6,145",525,4,0,"6,674",0.000,0.000,0.000,0.000,0.000
2022,VT,19791,"Vermont Electric Cooperative, Inc",ISNE,AC,18.925,7.086,0.000,0.000,26.011,"2,296",71,0,0,"2,367",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.190,0.078,0.000,0.000,0.268,30,5,0,0,35,.,.,.,.,0.000,0.009,0.282,0.000,0.000,0.291,1,2,0,0,3,.,.,.,.,0.000,19.124,7.446,0.000,0.000,26.570,"2,327",78,0,0,"2,405",0.000,0.000,0.000,0.000,0.000
2022,VT,20151,Washington Electric Coop - (VT),ISNE,AC,6.544,0.085,.,.,6.629,807,8,.,.,815,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.060,.,.,.,0.060,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.604,0.085,0.000,0.000,6.689,813,8,0,0,821,0.000,0.000,0.000,0.000,0.000
2022,WA,1579,PUD No 1 of Benton County,BPAT,DC,8.638,0.467,.,.,9.105,871,24,.,.,895,.,.,.,.,0.000,.,.,.,.,0,0.095,0.004,.,.,0.099,144,3,.,.,147,"4,863.292",165.165,.,.,"5,028.457",0.005,0.003,.,.,0.008,2,1,.,.,3,0.067,0.000,.,.,0.067,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.738,0.474,0.000,0.000,9.212,"1,017",28,0,0,"1,045","4,863.359",165.165,0.000,0.000,"5,028.524"
2022,WA,1625,Benton Rural Electric Assn,BPAT,DC,4.151,0.596,.,.,4.747,368,5,.,.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,576.073",.,.,.,"1,576.073",0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.153,0.596,0.000,0.000,4.749,369,5,0,0,374,"1,576.073",0.000,0.000,0.000,"1,576.073"
2022,WA,1723,"Big Bend Electric Coop, Inc",BPAT,DC,0.755,0.032,0.009,0.000,0.796,70,2,1,0,73,0.011,0.000,0.000,0.000,0.011,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.755,0.032,0.009,0.000,0.796,70,2,1,0,73,0.000,0.000,0.000,0.000,0.000
2022,WA,3295,City of Centralia - (WA),BPAT,AC,0.639,0.150,.,.,0.789,77,3,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.639,0.150,0.000,0.000,0.789,77,3,0,0,80,0.000,0.000,0.000,0.000,0.000
2022,WA,3413,PUD No 1 of Chelan County,CHPD,DC,0.361,0.061,.,.,0.422,65,10,.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,147.010,5.510,.,.,152.520,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,0.000,.,.,.,0.000,0.366,0.061,0.000,0.000,0.427,66,10,0,0,76,147.010,5.510,0.000,0.000,152.520
2022,WA,3644,PUD No 1 of Clallam County,BPAT,AC,3.542,0.097,0.000,0.000,3.639,471,7,0,0,478,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.031,0.000,0.000,0.000,0.031,82,0,0,0,82,.,.,.,.,0.000,0.002,0.011,0.000,0.000,0.013,1,1,0,0,2,.,.,.,.,0.000,0.045,0.000,0.000,0.000,0.045,1,0,0,0,1,216.675,.,.,.,216.675,3.620,0.108,0.000,0.000,3.728,555,8,0,0,563,216.675,0.000,0.000,0.000,216.675
2022,WA,3660,PUD No 1 of Clark County - (WA),BPAT,AC,15.623,0.749,.,.,16.372,"2,154",30,.,.,"2,184",1.144,0.011,.,.,1.155,126,1,.,.,127,0.280,0.021,.,.,0.301,643,1,.,.,644,"8,410.460",366.420,.,.,"8,776.880",0.066,0.002,.,.,0.068,4,1,.,.,5,8.860,0.000,.,.,8.860,0.016,.,.,.,0.016,1,.,.,.,1,10.860,.,.,.,10.860,15.985,0.772,0.000,0.000,16.757,"2,802",32,0,0,"2,834","8,430.180",366.420,0.000,0.000,"8,796.600"
2022,WA,4041,"Columbia Rural Elec Assn, Inc",BPAT,AC,1.093,0.127,.,.,1.220,109,6,.,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,1.101,0.127,0.000,0.000,1.228,111,6,0,0,117,0.000,0.000,0.000,0.000,0.000
2022,WA,5326,PUD No 1 of Douglas County,DOPD,AC,0.079,0.015,.,.,0.094,15,1,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.015,0.000,0.000,0.094,15,1,0,0,16,0.000,0.000,0.000,0.000,0.000
2022,WA,5832,Elmhurst Mutual Power & Light Co,BPAT,AC,0.621,0.011,.,.,0.632,74,1,.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.621,0.011,0.000,0.000,0.632,74,1,0,0,75,0.000,0.000,0.000,0.000,0.000
2022,WA,6149,City of Ellensburg - (WA),BPAT,AC,1.169,0.617,.,.,1.786,137,19,.,.,156,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.169,0.617,0.000,0.000,1.786,137,19,0,0,156,0.000,0.000,0.000,0.000,0.000
2022,WA,6716,PUD No 1 of Franklin County,BPAT,AC,5.627,0.150,.,.,5.777,651,5,.,.,656,.,.,.,.,0.000,.,.,.,.,0,.,0.069,.,.,0.069,.,117,.,.,117,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.627,0.219,0.000,0.000,5.846,651,122,0,0,773,0.000,0.000,0.000,0.000,0.000
2022,WA,7548,PUD No 1 of Grays Harbor County,BPAT,AC,1.721,0.144,.,.,1.865,214,9,.,.,223,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.723,0.144,0.000,0.000,1.867,215,9,0,0,224,0.000,0.000,0.000,0.000,0.000
2022,WA,8699,Inland Power & Light Company,BPAT,AC,3.683,0.074,.,.,3.757,404,8,.,.,412,0.000,0.000,.,.,0.000,0,0,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,.,.,0.000,0.018,.,.,.,0.018,8,.,.,.,8,.,.,.,.,0.000,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0.000,3.701,0.075,0.000,0.000,3.776,412,9,0,0,421,0.000,0.000,0.000,0.000,0.000
2022,WA,10393,PUD No 1 of Klickitat County,BPAT,AC,1.969,0.126,.,.,2.095,259,9,.,.,268,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.027,0.001,.,.,0.028,6,1,.,.,7,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,2.000,0.127,0.000,0.000,2.127,266,10,0,0,276,0.000,0.000,0.000,0.000,0.000
