|Data Year|,|Utility Number|,|Utility Name|,|Ownership|,|State|,|BA Code|,|Total Revenue (Thousand Dollars)|,|Total Sales (MWh)|,|Total Customers|,|w_heater|,|Net Metering|,|Demand Side Management|,|Time Based Programs|
2022,3495,Chimney Rock Public Power Dist,Political Subdivision,NE,WACM,"7,759.0","60,047","3,287",.,Y,N,N
2022,4459,Cozad Board of Public Works,Municipal,NE,SWPP,"5,150.0","57,124","2,108",.,Y,N,N
2022,4527,City of Crete,Municipal,NE,SWPP,"11,129.0","114,255","3,224",.,Y,Y,N
2022,4632,Cuming County Public Pwr Dist,Political Subdivision,NE,SWPP,"11,299.5","107,769","3,896",.,Y,N,N
2022,4661,City of Curtis - (NE),Municipal,NE,SWPP,"1,654.6","13,207",657,.,N,N,N
2022,4671,Custer Public Power District,Political Subdivision,NE,SWPP,"33,619.0","293,863","10,887",.,Y,Y,N
2022,4836,City of David City,Municipal,NE,SWPP,"4,003.0","38,836","1,508",.,N,N,N
2022,4914,Village of Davenport - (NE),Municipal,NE,SWPP,335.1,"2,908",230,.,N,N,N
2022,4934,Village of De Witt - (NE),Municipal,NE,SWPP,855.8,"7,293",311,.,N,N,N
2022,4961,Village of Decatur - (NE),Municipal,NE,SWPP,224.5,"4,522",352,.,Y,N,N
2022,5097,City of Deshler - (NE),Municipal,NE,SWPP,868.7,"7,722",503,.,Y,N,N
2022,5350,Village of Dorchester - (NE),Municipal,NE,WACM,777.5,"6,541",345,.,N,N,N
2022,5762,Village of Elk Creek - (NE),Municipal,NE,SWPP,.,.,.,.,,,
2022,5850,City of Emerson - (NE),Municipal,NE,SWPP,675.0,"5,905",435,.,N,N,N
2022,5927,Village of Endicott - (NE),Municipal,NE,SWPP,113.0,832,86,.,N,N,N
2022,6132,City of Fairbury,Municipal,NE,SWPP,"10,299.2","91,743","3,405",.,N,N,N
2022,6136,Village of Fairmont - (NE),Municipal,NE,SWPP,539.0,"4,735",393,.,N,N,N
2022,6175,City of Falls City - (NE),Municipal,NE,SWPP,"6,124.0","53,082","2,627",.,Y,N,N
2022,6723,City of Franklin - (NE),Municipal,NE,SWPP,"1,254.7","10,269",588,.,N,N,N
2022,6793,City of Friend - (NE),Municipal,NE,SWPP,"1,257.0","11,042",604,.,Y,N,N
2022,7149,City of Gering - (NE),Municipal,NE,WACM,"9,006.3","67,930","3,975",.,N,N,N
2022,7249,City of Giltner - (NE),Municipal,NE,SWPP,618.0,"4,315",233,.,N,N,N
2022,7411,City of Gothenburg - (NE),Municipal,NE,SWPP,"5,280.0","56,128","1,900",.,Y,Y,N
2022,7485,City of Grant - (NE),Municipal,NE,SWPP,"2,130.1","18,042",800,.,N,N,N
2022,7650,Village of Greenwood - (NE),Municipal,NE,SWPP,536.0,"4,895",317,.,N,N,N
2022,8063,Village of Hampton - (NE),Municipal,NE,SWPP,613.0,"3,548",261,.,N,N,N
2022,8375,City of Hebron - (NE),Municipal,NE,SWPP,839.0,"9,566",952,.,N,N,Y
2022,8430,Village of Hemingford - (NE),Municipal,NE,SWPP,786.0,"6,786",536,.,N,N,N
2022,8717,City of Holdrege,Municipal,NE,SWPP,"9,650.8","129,760","3,750",.,Y,N,N
2022,8924,Howard Greeley Rural P P D,Political Subdivision,NE,SWPP,"14,841.0","142,071","5,748",.,Y,Y,N
2022,9022,City of Hubbell- (NE),Municipal,NE,SWPP,159.0,"1,136",54,.,N,N,N
2022,9217,City of Imperial,Municipal,NE,SWPP,"3,594.0","31,209",902,.,N,N,N
2022,9274,City of Indianola - (NE),Municipal,NE,SWPP,503.8,"4,193",350,.,N,N,N
2022,10065,KBR Rural Public Power District,Political Subdivision,NE,SWPP,"15,767.0","117,599","4,922",.,Y,N,N
2022,10229,City of Hickman - (NE),Municipal,NE,SWPP,"1,804.4","16,960","1,436",.,Y,N,N
2022,10260,City of Kimball - (NE),Municipal,NE,WACM,"3,189.2","20,179","1,694",.,N,N,N
2022,10550,McCook Public Power District,Political Subdivision,NE,SWPP,"17,908.1","192,876","5,104",.,Y,N,N
2022,10558,"LaCreek Electric Assn, Inc",Cooperative,NE,WACM,819.3,"7,574",250,.,Y,Y,N
2022,10573,Village of Hildreth - (NE),Municipal,NE,SWPP,155.6,"4,070",245,.,N,N,N
2022,10760,City of Laurel - (NE),Municipal,NE,SWPP,"1,232.6","10,958",618,.,N,N,N
2022,11122,City of Lodgepole - (NE),Municipal,NE,SWPP,274.0,"2,318",233,.,N,N,N
2022,11250,Loup Valleys Rural P P D,Political Subdivision,NE,SWPP,"17,152.0","152,503","5,813",.,N,Y,N
2022,11346,Village of Lyman - (NE),Municipal,NE,WACM,685.5,"5,920",247,.,N,N,N
2022,11372,City of Lyons - (NE),Municipal,NE,SWPP,874.0,"8,219",565,.,N,N,N
2022,11481,City of Madison - (NE),Municipal,NE,SWPP,"6,005.0","74,694",756,.,N,N,N
2022,12626,City of Minden - (NE),Municipal,NE,SWPP,"3,472.0","27,233","1,642",.,Y,Y,N
2022,12717,City of Mitchell - (NE),Municipal,NE,SWPP,"1,634.3","14,290","1,314",.,N,N,N
2022,12952,Village of Morrill - (NE),Municipal,NE,SWPP,"2,420.9","15,612","1,083",.,N,N,N
2022,13090,Village of Mullen - (NE),Municipal,NE,SWPP,616.0,"5,405",383,.,N,N,N
2022,13233,City of Neligh - (NE),Municipal,NE,SWPP,"1,952.0","21,867","1,114",.,N,N,N
2022,13334,City of Nebraska City,Municipal,NE,SWPP,"16,789.0","171,140","5,806",.,Y,N,N
2022,13375,City of Nelson - (NE),Municipal,NE,SWPP,519.0,"4,762",326,.,N,N,N
2022,13610,Niobrara Valley El Member Corp,Cooperative,NE,SWPP,"17,676.0","162,275","6,413",.,N,N,N
2022,13685,"Niobrara Electric Assn, Inc",Cooperative,NE,WACM,"1,563.9","10,010",920,.,Y,Y,Y
2022,13698,North Central Public Pwr Dist,Political Subdivision,NE,SWPP,"17,849.0","169,817","6,808",.,Y,Y,Y
2022,13805,Northwest Rural Pub Pwr Dist,Political Subdivision,NE,WACM,"12,023.0","78,186","3,356",.,Y,N,Y
2022,14172,City of Ord - (NE),Municipal,NE,SWPP,"3,185.0","33,958","1,441",.,Y,N,N
2022,14277,Village of Oxford - (NE),Municipal,NE,SWPP,"1,004.3","6,640",475,.,N,N,N
2022,14426,Panhandle Rural El Member Assn,Cooperative,NE,WACM,"15,645.3","105,916","3,801",.,Y,Y,N
2022,14656,City of Pender - (NE),Municipal,NE,SWPP,"2,191.8","16,914",673,.,N,N,N
2022,15039,City of Pierce - (NE),Municipal,NE,SWPP,"2,012.0","21,113","1,235",.,N,N,N
2022,15188,Polk County Rural Pub Pwr Dist,Political Subdivision,NE,SWPP,"14,708.0","126,379","4,840",.,Y,N,N
2022,15346,Village of Polk - (NE),Municipal,NE,SWPP,465.5,"2,937",231,.,Y,N,N
2022,15352,Village of Prague - (NE),Municipal,NE,SWPP,323.3,"2,770",198,.,Y,N,N
2022,15674,City of Randolph - (NE),Municipal,NE,SWPP,"1,057.0","10,415",562,.,N,N,N
2022,15773,City of Red Cloud - (NE),Municipal,NE,SWPP,"1,655.9","12,697",701,.,N,N,N
2022,16022,Village of Reynolds - (NE),Municipal,NE,SWPP,92.4,645,44,.,N,N,N
2022,16164,Roosevelt Public Power Dist,Political Subdivision,NE,WACM,"8,760.2","65,204","3,447",.,Y,N,N
2022,16610,City of Scribner - (NE),Municipal,NE,SWPP,"1,149.0","8,639",570,.,N,N,N
2022,16667,City of Sargent - (NE),Municipal,NE,SWPP,821.2,"6,099",378,.,N,N,N
2022,16778,City of Schuyler - (NE),Municipal,NE,WACM,"12,018.0","138,389","2,739",.,N,N,N
2022,16845,Village of Shickley - (NE),Municipal,NE,SWPP,465.7,"3,515",259,.,N,N,N
2022,16953,City of Seward - (NE),Municipal,NE,SWPP,"10,744.4","103,614","3,565",.,N,N,N
2022,17149,City of Sidney - (NE),Municipal,NE,WACM,"9,061.2","67,413","4,674",.,N,N,N
2022,17497,City of Snyder - (NE),Municipal,NE,SWPP,619.0,"6,921",207,.,N,N,N
2022,17548,South Central Public Pwr Dist,Political Subdivision,NE,SWPP,"18,365.5","186,949","8,384",.,Y,Y,Y
2022,17727,Village of Spalding - (NE),Municipal,NE,SWPP,729.0,"7,449",374,.,N,N,N
2022,17787,City of Spencer - (NE),Municipal,NE,SWPP,681.8,"5,302",313,.,N,N,N
2022,17899,City of St Paul - (NE),Municipal,NE,SWPP,"2,636.0","26,120","1,255",.,Y,N,N
2022,17979,Stanton County Public Pwr Dist,Political Subdivision,NE,SWPP,"13,233.0","159,759","2,737",.,Y,Y,N
2022,18129,City of Stratton - (NE),Municipal,NE,SWPP,412.0,"3,583",275,.,N,N,N
2022,18217,City of Stromsburg - (NE),Municipal,NE,SWPP,"1,488.3","8,413",682,.,N,N,N
2022,18230,City of Stuart - (NE),Municipal,NE,SWPP,844.6,"5,757",421,.,N,N,N
2022,18330,City of Superior - (NE),Municipal,NE,SWPP,"2,840.0","34,009","1,303",.,Y,N,N
2022,18354,City of Sutton - (NE),Municipal,NE,SWPP,"1,764.0","16,441",924,.,N,N,N
2022,18408,City of Syracuse - (NE),Municipal,NE,SWPP,"2,236.0","20,136","1,245",.,Y,N,N
2022,18428,Village of Talmage - (NE),Municipal,NE,SWPP,232.0,"1,891",158,.,N,N,N
2022,18525,City of Tecumseh,Municipal,NE,SWPP,"2,990.0","26,435","1,039",.,N,N,N
2022,18954,City of Trenton - (NE),Municipal,NE,SWPP,687.4,"4,845",421,.,N,N,N
2022,19677,City of Valentine - (NE),Municipal,NE,SWPP,"4,435.4","46,778","2,202",.,N,N,N
2022,19968,City of Wahoo - (NE),Municipal,NE,SWPP,"5,797.0","73,241","2,459",.,Y,Y,N
2022,19980,City of Wakefield - (NE),Municipal,NE,SWPP,"3,550.0","45,950",701,.,N,N,N
2022,20063,Village of Walthill - (NE),Municipal,NE,SWPP,550.8,"4,782",245,.,N,N,N
2022,20212,Village of Wauneta - (NE),Municipal,NE,SWPP,727.0,"6,548",430,.,Y,N,N
2022,20219,City of Wayne,Municipal,NE,SWPP,"8,435.0","65,613","2,644",.,N,N,N
2022,20397,City of West Point - (NE),Municipal,NE,SWPP,"6,587.0","51,197","1,936",.,Y,N,N
2022,20456,Twin Valleys Public Power Dist,Political Subdivision,NE,SWPP,"15,760.0","123,702","6,646",.,Y,Y,N
2022,20509,Wheat Belt Public Power Dist,Political Subdivision,NE,WACM,"22,137.0","182,446","5,037",.,Y,N,Y
2022,20632,City of Wilber,Municipal,NE,SWPP,"1,555.3","17,469","1,013",.,N,N,N
2022,20641,Village of Wilcox - (NE),Municipal,NE,SWPP,329.5,"2,781",224,.,N,N,N
2022,20848,City of Blue Hill - (NE),Municipal,NE,SWPP,730.0,"7,833",482,.,N,N,N
2022,20880,City of Wisner,Municipal,NE,SWPP,"1,631.7","14,623",742,.,N,N,N
2022,20945,City of Wood River- (NE),Municipal,NE,SWPP,"1,344.5","11,984",718,.,N,N,N
2022,20950,Village of Winside - (NE),Municipal,NE,SWPP,354.0,"3,454",249,.,N,N,N
2022,21056,City of Wymore - (NE),Municipal,NE,SWPP,"1,178.0","11,439",888,.,N,N,N
2022,21079,Wyrulec Company,Cooperative,NE,WACM,"2,536.8","22,727",497,.,Y,N,N
2022,24791,Village of Bradshaw - (NE),Municipal,NE,SWPP,135.5,"2,749",213,.,N,N,N
2022,906,Town of Ashland,Municipal,NH,ISNE,"3,188.0","22,425","1,785",.,N,N,N
2022,11196,Town of Littleton - (NH),Municipal,NH,ISNE,"10,789.0","67,686","3,989",.,Y,N,N
2022,13286,New Hampton Village Precinct,Municipal,NH,ISNE,505.0,"4,196",110,.,N,N,N
2022,20913,Town of Wolfeboro - (NH),Municipal,NH,ISNE,"10,300.0","72,404","5,801",.,Y,N,N
2022,20980,Precinct of Woodsville,Municipal,NH,ISNE,"3,463.7","22,136","1,024",.,N,N,N
2022,2650,Borough of Butler - (NJ),Municipal,NJ,PJM,"16,358.3","154,403","11,795",.,Y,N,N
2022,10776,Borough of Lavallette - (NJ),Municipal,NJ,PJM,"3,244.0","19,770","2,566",.,N,N,N
2022,11476,Borough of Madison - (NJ),Municipal,NJ,PJM,"19,818.1","124,393","6,799",.,Y,N,N
2022,12608,Borough of Milltown - (NJ),Municipal,NJ,PJM,"7,576.0","36,000","3,005",.,N,N,N
2022,14472,Borough of Park Ridge - (NJ),Municipal,NJ,PJM,"9,704.0","58,991","3,870",.,N,N,N
2022,14648,Borough of Pemberton - (NJ),Municipal,NJ,PJM,"1,653.0","6,275",755,.,N,N,N
2022,16864,Seaside Heights Municipal Utility,Municipal,NJ,PJM,"5,346.0","27,660","3,090",.,Y,N,N
2022,17571,Borough of South River - (NJ),Municipal,NJ,PJM,"14,553.6","59,450","6,469",.,N,N,N
2022,40299,Sussex Rural Electric Coop Inc,Cooperative,NJ,PJM,"20,294.0","165,542","12,019",.,Y,Y,N
2022,1046,City of Aztec - (NM),Municipal,NM,WACM,"5,383.0","42,415","3,136",.,Y,N,N
2022,4071,"Columbus Electric Coop, Inc",Cooperative,NM,PNM,"13,155.8","89,687","4,921",.,Y,N,N
2022,5438,"Duncan Valley Elec Coop, Inc",Cooperative,NM,WALC,624.6,"4,131",340,.,Y,N,Y
2022,6930,City of Gallup - (NM),Municipal,NM,PNM,"24,110.2","183,168","10,109",.,Y,N,Y
2022,12901,Mora-San Miguel Elec Coop,Cooperative,NM,PNM,"12,877.4","80,909","11,266",.,Y,N,N
2022,13777,Northern Rio Arriba E Coop Inc,Cooperative,NM,PNM,"4,834.3","26,416","3,186",.,N,N,Y
2022,15698,Raton Public Service Company,Municipal,NM,PSCO,"6,061.0","43,077","4,034",.,Y,N,N
2022,17492,"Socorro Electric Coop, Inc",Cooperative,NM,PNM,"24,220.0","177,502","13,085",.,Y,Y,Y
2022,17827,Town of Springer - (NM),Municipal,NM,PNM,753.9,"4,966",646,.,N,N,N
2022,19246,City of Truth or Consequences - (NM),Municipal,NM,PNM,"6,906.0","47,981","4,037",.,N,N,N
2022,23326,"Sierra Electric Coop, Inc",Cooperative,NM,PNM,"7,679.0","46,195","4,389",.,Y,N,Y
2022,191,Alamo Power District No 3,Political Subdivision,NV,NEVP,"1,903.0","14,468",744,.,Y,N,N
2022,2821,City of Caliente - (NV),Municipal,NV,NEVP,"1,214.9","15,734",548,.,N,N,N
2022,6172,City of Fallon - (NV),Municipal,NV,NEVP,"11,171.0","88,169","5,059",.,N,N,N
2022,11021,Lincoln County Power Dist No 1,Political Subdivision,NV,NEVP,"5,244.3","57,243","2,041",.,Y,N,N
2022,11589,"Harney Electric Coop, Inc",Cooperative,NV,BPAT,"7,998.0","123,428","1,372",.,Y,N,N
2022,15308,Plumas-Sierra Rural Elec Coop,Cooperative,NV,CISO,998.5,"5,424",441,.,Y,Y,N
2022,58123,Aha Macav Power Service,Political Subdivision,NV,WALC,"2,287.5","20,829",297,.,N,N,N
2022,122,Village of Arcade - (NY),Municipal,NY,NYIS,"10,088.8","160,389","4,311",.,N,N,N
2022,183,Village of Akron - (NY),Municipal,NY,NYIS,"2,899.0","52,497","1,681",.,N,N,N
2022,661,Village of Andover - (NY),Municipal,NY,NYIS,302.0,"6,915",601,.,N,N,N
2022,669,Village of Angelica - (NY),Municipal,NY,NYIS,873.7,"9,386",730,.,N,N,N
2022,1343,Bath Electric Gas & Water,Municipal,NY,NYIS,"4,690.0","79,122","4,403",.,N,N,N
2022,1604,Village of Bergen - (NY),Municipal,NY,NYIS,"2,797.5","33,861",669,.,N,N,N
2022,1970,Village of Boonville - (NY),Municipal,NY,NYIS,"4,703.0","78,323","3,506",.,Y,Y,N
2022,2272,Village of Brocton - (NY),Municipal,NY,NYIS,932.0,"14,922",892,.,N,N,N
2022,3164,Village of Castile - (NY),Municipal,NY,NYIS,676.0,"9,979",623,.,N,N,N
2022,3525,Village of Churchville - (NY),Municipal,NY,NYIS,"1,822.1","23,553","1,119",.,N,N,N
2022,5021,Delaware County Elec Coop Inc,Cooperative,NY,NYIS,"9,593.2","86,285","5,441",.,Y,Y,N
2022,5875,Village of Endicott - (NY),Municipal,NY,NYIS,"3,475.0","52,162","3,171",.,N,N,N
2022,6711,Village of Frankfort - (NY),Municipal,NY,NYIS,"1,584.0","29,147","1,677",.,N,N,Y
2022,7600,Village of Green Island - (NY),Municipal,NY,NYIS,"3,281.0","26,613","1,664",.,N,N,N
2022,7624,Village of Greene - (NY),Municipal,NY,NYIS,"2,266.0","42,673","1,271",.,N,N,N
2022,7630,Village of Greenport - (NY),Municipal,NY,NYIS,"3,612.5","29,727","2,171",.,N,N,N
2022,7713,Village of Groton - (NY),Municipal,NY,NYIS,"1,630.0","24,675","1,168",.,N,N,N
2022,7995,Village of Hamilton - (NY),Municipal,NY,NYIS,"3,392.0","63,234","1,642",.,N,N,N
2022,8733,Village of Holley - (NY),Municipal,NY,NYIS,"2,265.9","33,972","1,003",.,N,N,N
2022,9200,Village of Ilion - (NY),Municipal,NY,NYIS,"4,174.0","79,867","4,074",.,N,N,N
2022,10610,"Lake Placid Village, Inc - (NY)",Municipal,NY,NYIS,"10,070.6","168,772","5,431",.,Y,N,N
2022,11083,Village of Little Valley - (NY),Municipal,NY,NYIS,"1,839.5","19,811","1,419",.,N,N,N
2022,11618,Village of Marathon - (NY),Municipal,NY,NYIS,"1,367.0","21,624",940,.,N,N,N
2022,11892,Village of Mayville - (NY),Municipal,NY,NYIS,"1,876.9","27,346","1,180",.,N,N,N
2022,12759,Mohawk Municipal Comm,Municipal,NY,NYIS,922.9,"21,777","1,322",.,N,N,N
2022,13726,North Shore Towers Apts Inc,Cooperative,NY,NA,"2,127.8","6,881","1,860",.,N,N,N
2022,14125,"Oneida-Madison Elec Coop, Inc",Cooperative,NY,NYIS,"3,041.0","24,234","2,073",.,Y,N,N
2022,14267,"Otsego Electric Coop, Inc",Cooperative,NY,NYIS,"7,340.6","52,800","4,889",.,N,Y,Y
2022,14700,Village of Penn Yan - (NY),Municipal,NY,NYIS,"3,234.1","89,166","3,129",.,N,N,N
2022,14945,Village of Philadelphia - (NY),Municipal,NY,NYIS,649.0,"10,350",705,.,N,N,N
2022,15991,Village of Richmondville - (NY),Municipal,NY,NYIS,"1,646.0","17,047","1,133",.,N,N,N
2022,16217,Village of Rockville Centre - (NY),Municipal,NY,NYIS,"21,552.4","192,628","10,805",.,N,Y,N
2022,16325,Village of Rouses Point - (NY),Municipal,NY,NYIS,"2,400.0","60,609","1,352",.,N,N,N
2022,16549,City of Salamanca - (NY),Municipal,NY,NYIS,"6,347.0","108,153","3,643",.,N,N,N
2022,17079,Village of Sherburne - (NY),Municipal,NY,NYIS,"4,153.0","84,294","2,420",.,N,N,N
2022,17085,City of Sherrill - (NY),Municipal,NY,NYIS,"3,180.0","51,386","1,911",.,N,N,N
2022,17186,Village of Silver Springs - (NY),Municipal,NY,NYIS,556.2,"7,200",524,.,N,N,N
2022,17280,Village of Skaneateles - (NY),Municipal,NY,NYIS,"1,908.2","28,228","1,647",.,N,N,N
2022,17789,Village of Spencerport - (NY),Municipal,NY,NYIS,"2,968.2","66,408","2,934",.,N,N,N
2022,17846,Village of Springville - (NY),Municipal,NY,NYIS,"3,736.0","59,433","2,708",.,N,N,N
2022,18102,"Steuben Rural Elec Coop, Inc",Cooperative,NY,NYIS,"11,528.0","85,426","6,430",.,Y,Y,Y
2022,18813,Village of Theresa - (NY),Municipal,NY,NYIS,584.8,"7,214",469,.,N,Y,N
2022,19274,Village of Tupper Lake - (NY),Municipal,NY,NYIS,"4,418.0","79,285","3,436",.,N,N,N
2022,20193,Village of Watkins Glen - (NY),Municipal,NY,NYIS,"3,100.0","61,186","1,495",.,Y,N,N
2022,20337,Village of Wellsville - (NY),Municipal,NY,NYIS,"2,518.9","44,830","2,593",.,N,N,N
2022,20480,Village of Westfield - (NY),Municipal,NY,NYIS,"4,326.0","71,185","3,474",.,Y,N,N
2022,118,"Adams Rural Electric Coop, Inc",Cooperative,OH,PJM,"17,146.0","118,236","7,673",.,Y,N,N
2022,282,Village of Arcadia - (OH),Municipal,OH,PJM,679.6,"4,828",306,.,N,N,N
2022,560,City of Amherst- (OH),Municipal,OH,PJM,"12,899.0","106,864","6,410",.,N,N,N
2022,768,City of Arcanum - (OH),Municipal,OH,PJM,"2,464.0","20,618","1,665",.,N,N,N
2022,1386,Village of Beach City - (OH),Municipal,OH,PJM,"1,390.0","8,518",840,.,N,N,N
2022,1650,Village of Bethel - (OH),Municipal,OH,PJM,"2,575.0","24,149","1,635",.,N,N,N
2022,1677,Village of Bloomdale - (OH),Municipal,OH,PJM,453.0,"2,973",312,.,N,N,N
2022,1832,Village of Blanchester - (OH),Municipal,OH,PJM,"6,642.1","56,234","2,212",.,N,N,N
2022,2128,Village of Bradner - (OH),Municipal,OH,PJM,820.0,"5,681",537,.,N,N,N
2022,2205,Village of Brewster - (OH),Municipal,OH,PJM,"4,640.1","42,022",964,.,Y,N,N
2022,2439,City of Bryan - (OH),Municipal,OH,PJM,"19,402.3","170,587","5,823",.,N,N,Y
2022,3008,Village of Carey - (OH),Municipal,OH,PJM,"7,905.8","95,430","1,947",.,Y,N,N
2022,3076,"Carroll Electric Coop, Inc - (OH)",Cooperative,OH,PJM,"24,392.0","157,670","11,996",.,Y,Y,N
2022,4061,City of Columbiana - (OH),Municipal,OH,PJM,"8,780.0","75,293","3,907",.,N,N,N
2022,4685,Village of Cygnet - (OH),Municipal,OH,PJM,380.0,"3,083",272,.,N,N,N
2022,4725,City of Custar,Municipal,OH,PJM,301.0,"2,515",118,.,N,N,N
2022,4796,"Darke Rural Electric Coop, Inc",Cooperative,OH,PJM,"17,326.0","128,661","5,185",.,Y,Y,N
2022,5096,Village of Deshler - (OH),Municipal,OH,PJM,"2,449.7","15,386",978,.,N,N,N
2022,5653,Village of Edgerton - (OH),Municipal,OH,PJM,"2,887.0","25,003","1,110",.,N,N,N
2022,5752,Village of Eldorado - (OH),Municipal,OH,PJM,499.0,"4,079",277,.,N,N,N
2022,5833,Village of Elmore - (OH),Municipal,OH,PJM,"1,826.8","14,964",962,.,N,N,N
2022,6335,"Firelands Electric Coop, Inc",Cooperative,OH,PJM,"21,646.0","148,156","9,208",.,Y,Y,N
2022,6804,Frontier Power Company,Cooperative,OH,PJM,"17,313.0","112,566","9,124",.,Y,Y,N
2022,6914,City of Galion,Municipal,OH,PJM,"12,431.0","104,762","6,057",.,Y,N,N
2022,7100,Village of Genoa - (OH),Municipal,OH,PJM,"1,839.0","12,336","1,113",.,N,N,N
2022,7131,Village of Georgetown - (OH),Municipal,OH,PJM,"4,349.0","42,546","2,145",.,N,Y,N
2022,7311,Village of Glouster - (OH),Municipal,OH,PJM,"1,408.9","10,008",961,.,N,N,N
2022,7445,Village of Grafton - (OH),Municipal,OH,PJM,"3,378.0","24,933","1,316",.,N,N,N
2022,7643,Village of Greenwich - (OH),Municipal,OH,PJM,"1,600.0","10,503",735,.,Y,N,N
2022,7973,Village of Hamersville - (OH),Municipal,OH,PJM,541.0,"5,509",268,.,N,N,N
2022,8240,Village of Haskins - (OH),Municipal,OH,PJM,881.0,"6,136",554,.,N,N,N
2022,8949,City of Hubbard,Municipal,OH,PJM,"6,449.0","47,658","4,371",.,N,N,N
2022,8972,City of Hudson - (OH),Municipal,OH,PJM,"22,631.7","170,769","7,017",.,Y,N,N
2022,9572,Village of Jackson Center - (OH),Municipal,OH,PJM,"1,816.0","26,072",769,.,N,N,N
2022,9598,City of Jackson - (OH),Municipal,OH,PJM,"21,907.5","176,899","4,186",.,N,N,N
2022,10616,Village of Lakeview - (OH),Municipal,OH,PJM,"1,560.0","10,295",910,.,N,N,N
2022,11126,Village of Lodi - (OH),Municipal,OH,PJM,"4,056.5","83,631","1,865",.,N,N,N
2022,11203,Logan County Coop Power & Light,Cooperative,OH,PJM,"20,842.5","171,676","4,708",.,Y,N,N
2022,11296,Village of Lucas - (OH),Municipal,OH,PJM,496.0,"4,125",354,.,N,N,N
2022,11739,Village of Marshallville - (OH),Municipal,OH,PJM,841.0,"6,326",507,.,N,N,N
2022,12302,City of Mendon - (OH),Municipal,OH,PJM,619.0,"4,425",333,.,N,N,N
2022,12533,Village of Milan - (OH),Municipal,OH,PJM,"1,628.0","11,260",740,.,N,N,N
2022,12660,Village of Minster - (OH),Municipal,OH,PJM,"14,396.0","135,741","1,544",.,N,Y,N
2022,12811,Village of Monroeville - (OH),Municipal,OH,PJM,"4,252.0","46,231",843,.,N,N,N
2022,12861,Village of Montpelier - (OH),Municipal,OH,PJM,"6,649.0","62,079","2,311",.,N,N,N
2022,13209,City of Napoleon - (OH),Municipal,OH,PJM,"17,180.9","144,212","6,066",.,Y,N,N
2022,13420,Village of New Bremen - (OH),Municipal,OH,PJM,"7,938.0","73,417","1,608",.,N,N,N
2022,13464,Village of New Knoxville - (OH),Municipal,OH,PJM,"1,567.0","10,175",480,.,N,N,N
2022,13563,City of Newton Falls - (OH),Municipal,OH,PJM,"6,037.0","43,325","2,572",.,N,N,N
2022,13704,"North Western Elec Coop, Inc",Cooperative,OH,PJM,"17,079.0","129,220","6,033",.,Y,N,N
2022,13932,Village of Oak Harbor - (OH),Municipal,OH,PJM,"3,044.0","20,663","1,544",.,N,N,N
2022,13949,City of Oberlin - (OH),Municipal,OH,PJM,"12,669.5","96,401","3,098",.,Y,N,N
2022,13950,Village of Obetz - (OH),Municipal,OH,PJM,"7,286.0","71,430",105,.,N,N,N
2022,13997,Village of Ohio City - (OH),Municipal,OH,PJM,659.5,"5,276",411,.,N,N,N
2022,14650,Village of Pemberville - (OH),Municipal,OH,PJM,"1,332.1","10,656",711,.,N,N,N
2022,15072,Village of Pioneer - (OH),Municipal,OH,PJM,"3,741.0","32,998",840,.,N,N,N
2022,15203,Village of Plymouth - (OH),Municipal,OH,PJM,"1,673.0","10,702",839,.,N,N,N
2022,15432,Prospect Corporation,Municipal,OH,PJM,"1,094.0","9,292",735,.,N,N,N
2022,15865,Village of Republic - (OH),Municipal,OH,PJM,555.0,"3,384",308,.,N,N,Y
2022,16062,Village of Ripley - (OH),Municipal,OH,PJM,"1,671.0","13,957","1,046",.,N,N,N
2022,16951,Seville Board of Public Affairs,Municipal,OH,PJM,"5,988.0","69,510","2,028",.,Y,N,N
2022,17043,City of Shelby - (OH),Municipal,OH,PJM,"10,586.0","90,667","5,045",.,N,N,N
2022,17098,Village of Shiloh - (OH),Municipal,OH,PJM,705.0,"4,415",275,.,N,N,N
2022,17588,South Vienna Corporation,Municipal,OH,PJM,561.0,"5,277",245,.,N,N,N
2022,17865,City of St Clairsville - (OH),Municipal,OH,PJM,"7,399.0","45,208","3,030",.,N,N,N
2022,18393,Village of Sycamore - (OH),Municipal,OH,PJM,"1,638.0","18,985",513,.,N,N,N
2022,18941,City of Tipp City - (OH),Municipal,OH,PJM,"19,273.0","172,941","5,201",.,N,N,N
2022,18944,Village of Tontogany - (OH),Municipal,OH,PJM,510.1,"3,260",241,.,Y,N,N
2022,19176,"Tricounty Rural Elec Coop, Inc",Cooperative,OH,PJM,"10,444.0","74,420","4,447",.,Y,N,N
2022,19805,Village of Versailles - (OH),Municipal,OH,PJM,"7,912.0","75,794","1,940",.,N,N,N
2022,20150,Washington Electric Coop - (OH),Cooperative,OH,PJM,"21,109.8","107,751","10,527",.,Y,N,N
2022,20223,Village of Waynesfield - (OH),Municipal,OH,PJM,977.0,"7,834",476,.,N,N,N
2022,20313,Village of Wellington - (OH),Municipal,OH,PJM,"5,894.0","69,152","2,660",.,N,Y,N
2022,20471,Village of Wharton - (OH),Municipal,OH,PJM,216.2,"1,812",174,.,N,N,N
2022,20977,City of Woodsfield - (OH),Municipal,OH,PJM,"2,581.6","21,698","1,566",.,N,N,N
